"report"
"Iteration" "cd etc.."
("Iteration" "cd" "cl" "cmx" "cmy" "cmz" "cx" "cd-scale" "cl-scale" "cs-scale" "cmx-scale" "cmy-scale" "cmz-scale")
10 0.1212096873885268 0.05010218917024657 -0.01102582171645884 -0.0003980973975765651 5.662171592998456e-05 0.0001775161662475102 0.1236395384044892 0.04651044456379402 6.55021333936604e-05 -0.01210677009444094 -0.0003775699426430783 4.717374235080799e-05
20 0.1375967039764847 0.04769096483394035 -0.01012502115338656 -0.0007437573811705035 0.0003216294561803206 -0.0009715404482824345 0.1400577450369756 0.04499314967721503 -0.001156096809718785 -0.01121250177703283 -0.0006835366886976846 0.0003133118623737887
30 0.1411148153520532 0.04791961840636182 -0.01098411635820928 -0.0006238046002460968 0.0002268215072324435 -0.001434552464616097 0.1432527708739327 0.04570833688452176 -0.001550267784419082 -0.01205609751747464 -0.0005575068381913021 0.0002289878880721908
40 0.143286647367986 0.05154086831964496 -0.01127018034445591 -0.0006074883064002784 0.0003837615795366233 -0.001240540438958948 0.1453771102917457 0.04889948997562511 -0.001392497184754755 -0.01241576186001834 -0.0005027518586350541 0.0003939096764040974
50 0.1448234328966785 0.05054865476194977 -0.01122379779089785 -0.0003110361080096106 0.0004139850701098273 -0.0002799165624067484 0.1467198201741135 0.04739509572948713 -0.0005432906394694664 -0.01245584880275588 -0.0001349754934700121 0.0004297854570951609
60 0.1470381783417812 0.04812920209115906 -0.01114563244333038 -0.000153609152687147 0.0003892325389761881 -0.0001134546520350511 0.1487854852124744 0.04498634760142673 -0.0004306905659798509 -0.01236566854505751 5.030642225931756e-05 0.0004099096463925426
70 0.148874987485848 0.04687040315494125 -0.01128242936294752 -0.0003547952750764359 0.0004708749596165637 -0.0006619043180665482 0.1505204562071291 0.04376344041355588 -0.0009193882970989926 -0.01247532974181268 -0.0001619245443537257 0.0004969553871370493
80 0.1499000031853131 0.04635819542285474 -0.01129003511797704 -0.0005161345449158369 0.0005029000601762504 -0.0009900246721889323 0.1515911265224113 0.04329799484182003 -0.001115225033704502 -0.01249556107990916 -0.0003648747714811973 0.0005298020644996477
90 0.1508631788066758 0.04577942872021029 -0.01115226640479759 -0.0004668045564280699 0.0004171034241816454 -0.0009846646815125611 0.1526327829975217 0.04277318421470844 -0.0009272329936616074 -0.01238816010841537 -0.0004010384459911483 0.0004370206184441747
100 0.1515701813474896 0.04526126421703134 -0.01106033052604772 -0.0002988126557388332 0.0002457954583081723 -0.0009057457176020305 0.1534007259912227 0.0422718039474707 -0.0007578141701380951 -0.01233642557157099 -0.000304345855617173 0.0002561258723958946
110 0.1516021483142999 0.04466232875004628 -0.01087875827533062 -6.180890407880284e-05 8.483607542436223e-05 -0.0004848070380754969 0.1534863133131055 0.04162797283721232 -0.0003493472187810525 -0.01220257478681878 -9.615342136491652e-05 8.91002701048463e-05
120 0.1514233752123725 0.04417849787672534 -0.01067935607271598 0.0002210362032570584 -4.652188664110749e-05 0.0003053151093443221 0.1533646581043124 0.04107131488110197 0.0004119359315393427 -0.01204812806312389 0.000185942307439661 -4.559690563503402e-05
130 0.1512951547181553 0.04408660942550453 -0.01057987357821681 0.0005326057205816767 -0.0001790501092574629 0.001033876890789342 0.1533058491501589 0.04093275986057663 0.00111009984261293 -0.01197948730396168 0.0005120558643473295 -0.0001809611977726829
140 0.1512645767480628 0.04422603776585885 -0.01053281353772719 0.0008141362268894293 -0.0003093326809622918 0.001493002475801456 0.1533245214643017 0.04107728102556232 0.001516016902805149 -0.01193674577896854 0.000822599992998235 -0.0003110972069819623
150 0.151188287730684 0.04458048131477249 -0.01049012469741496 0.0009967399059758867 -0.0003967984990670838 0.001609459217794136 0.1532614762332108 0.04146862708815113 0.00157729428481309 -0.01187877710519973 0.001037840806257536 -0.0003943812469497831
160 0.1509643332684674 0.04511721600479719 -0.0105224280040333 0.001018902699945842 -0.0004074905680412734 0.001526472806351046 0.1530289795184301 0.04204582648965239 0.001462538960381642 -0.01189300947984888 0.001082523743854846 -0.0003999927705396922
170 0.1509430857364554 0.04561250556507648 -0.01066921531722061 0.0009769741802357454 -0.0003890139704506009 0.001659619041791036 0.152992090027307 0.04256149225206449 0.001572738249772887 -0.01202783883605153 0.001055809859726751 -0.0003787203203337897
180 0.151090176685473 0.04586267566816816 -0.01075000594653652 0.0008564485883579566 -0.0003202239524513877 0.001640572938878848 0.1531271574992381 0.04281106196526462 0.001544121235626631 -0.01210319501118302 0.0009437465471008946 -0.0003083947972148646
190 0.1512572579117264 0.04583286205257903 -0.01071206776186215 0.0005670656198103649 -0.0001703343835421987 0.001159021028684983 0.1532818030895371 0.04276427991492707 0.001094592876298456 -0.01206687655857317 0.0006492571958836177 -0.0001558315867921141
200 0.1512082229835192 0.04587986067535435 -0.0106366293417181 0.0001670211682711785 1.526083610750119e-05 0.00039204460499888 0.1532226945605728 0.04278806369110662 0.0004075820989456164 -0.01199696265622409 0.0002257979479971746 3.274305993518908e-05
210 0.1510804159201092 0.04582656020091543 -0.01055229860415537 -0.0002679203873690249 0.0002073825715922753 -0.0004923902292766944 0.1530944044181249 0.0427219254060749 -0.0003690801701959108 -0.01191524907177723 -0.0002506722251290045 0.0002256132192728797
