"report"
"Iteration" "cd etc.."
("Iteration" "cd" "cl" "cmx" "cmy" "cmz" "cx" "cd-scale" "cl-scale" "cs-scale")
10 0.2009555214134494 0.01992622274343315 -0.004744219302601128 -0.004231166196576604 0.01860278985619566 0.02563949560715706 0.2230909893442033 0.00816639336001786 0.04543641298036384
20 0.2468124826989647 0.01116161161939133 -0.009824486414636551 -0.001667768084081509 0.01797981082363171 0.01204698010663246 0.2733027552192652 -0.003819109216439609 0.03883302611552912
30 0.2538330935229537 0.01205108550216248 -0.0109522739185244 -0.0003098022562904259 0.01742176095114359 0.009683845802105613 0.2793260290241785 -0.002959304134054012 0.0354579980204096
40 0.2498034390248233 0.01122880097143765 -0.01025197029049378 -0.0007520910063443765 0.01412828506549072 0.01444446918468297 0.2719859560097275 -0.0002622140646217594 0.03491568456271956
50 0.2439313770378692 0.01048459026208444 -0.01057640011815184 -0.0007137306015025526 0.0149158276217694 0.01366753360381007 0.2653373833820313 -0.0008638494858494195 0.0336772540864522
60 0.2407552408342236 0.008190614026307561 -0.0103173156571878 -0.0006339192209972714 0.01520704000996907 0.007441558539981518 0.2625367135019152 -0.004080601262997369 0.0287865491093162
70 0.239027286041042 0.007576397814901898 -0.01021953494118579 -0.0007291124521710431 0.01522364097630474 0.005031606298659669 0.2612136736266214 -0.005593979759796775 0.02700428167879158
80 0.2377325226127836 0.008199900176321684 -0.0104010939740012 -0.0009043691257912402 0.01496225207476889 0.004209277107294158 0.2600869985690822 -0.005159269100454431 0.02633975710894187
90 0.2378135406800155 0.009266946621529102 -0.01072979005239699 -0.001000965803254315 0.01474264617110875 0.004892962656205731 0.2604120886266878 -0.003951828454221514 0.02725822941108831
100 0.2368080802110178 0.01030088692498288 -0.01072026279471601 -0.0009912702844556709 0.01460396095847117 0.005118543338917032 0.2593651622118176 -0.002930179784008195 0.02717896297119824
110 0.2356194904294624 0.01100972105437429 -0.01061935176128837 -0.000949915675173815 0.01474357703682085 0.004232439767676493 0.2577965434005946 -0.002296624472878091 0.0257073337254404
120 0.2351631447916491 0.01158323883400075 -0.01063371922224264 -0.0008950624960646996 0.01516652424294213 0.002949839899936853 0.2571100583965833 -0.001805011458813162 0.02411875510593689
130 0.2349185975025097 0.01222679239009357 -0.01069780177882049 -0.0008282145526668413 0.01557628777889273 0.001934898823779749 0.2567346107801428 -0.001253929998236314 0.02287236567983209
140 0.2349255434883295 0.01270391726919539 -0.01073319116494537 -0.000756516009739033 0.01587337828617786 0.001467322042113397 0.2566090695327385 -0.000687671137366042 0.02217138472591657
150 0.235107966349664 0.01311867863122803 -0.01079636486095608 -0.0006876613059264283 0.01610269262894805 0.001330863814397594 0.2566563309180686 -0.0002231480315059465 0.02180405196178684
160 0.2354473165031566 0.01330416066771295 -0.01087336239695047 -0.0006261729166719582 0.01625495088257876 0.001235466415163387 0.2568916348897042 4.630816229011253e-05 0.02152353221184441
170 0.2356469906631286 0.01329476566249644 -0.01090060263502884 -0.0005873690149484104 0.01630523879826888 0.0009956568633880069 0.2570212983524723 0.0001526267770573218 0.02116409045220898
180 0.235598843619002 0.01319430351776314 -0.01086157587361576 -0.0005723965951583502 0.01635509106742656 0.0008150002553638112 0.2569367115907016 7.046280119460067e-05 0.02089947392730937
190 0.2354120325021351 0.0130705482136717 -0.01079637783594032 -0.0005714641430421298 0.01643783924274061 0.0007451708163329242 0.2567534720826581 -0.0001183871868610645 0.02080666793971513
200 0.2352609148019893 0.01295642221129228 -0.01071505650659271 -0.0005623516406702384 0.01653325037520314 0.0009045205819328486 0.2565846645797803 -0.0003170732449243933 0.0208942571029126
210 0.2352166587658304 0.01285390066352235 -0.01064579301944587 -0.0005427377238965285 0.01660015395169627 0.001055354878983036 0.2565236203586743 -0.000485740880139207 0.02097401775594463
220 0.2351990946017687 0.01274075269558016 -0.01059776362435443 -0.0005181201666390028 0.0166253160512834 0.001137261587937941 0.2564884652335496 -0.0006442064589688611 0.02098802294613294
230 0.2351672943417742 0.01268698321622116 -0.01056073602286729 -0.0005018854396744983 0.0166173705996023 0.001168486703588111 0.2564634351154732 -0.0007380940773091094 0.02098885042014792
240 0.2351446004909322 0.01273328724370835 -0.01053923741010062 -0.0004960764689419929 0.01661157986005751 0.001254228285891862 0.2564532731805769 -0.000736965389653957 0.02105850346672546
250 0.2351777915123286 0.0128422478073178 -0.010525086645153 -0.000496683900583422 0.01662065306172476 0.001363260194552041 0.2565020947206346 -0.0006771871830019055 0.02114674890979829
260 0.2352524485221568 0.012911120159917 -0.01050765713173724 -0.0004964065124938167 0.01663758336156117 0.001458202159418851 0.2565803256099495 -0.0006468176709505291 0.02119344529610642
270 0.2353666513681752 0.01296196668613508 -0.0104884763008227 -0.0004972603057797253 0.0166752908181692 0.001486328617920844 0.2566960685807558 -0.0006156675449086668 0.02115393084118493
280 0.2354937462929041 0.0130104219003453 -0.01047404045693646 -0.0004988781139164338 0.016736743685329 0.00146507625539308 0.2568116502941927 -0.0005785310673232507 0.02105037958344717
290 0.2355909920682734 0.01288857585680486 -0.0104518559141742 -0.0004974437502650953 0.01676843630613933 0.001362758121302629 0.2568781377315634 -0.0007040153908317081 0.02087035029973344
300 0.2355968191204883 0.01278486944716905 -0.01041600829875599 -0.0004975816319517556 0.01681541772162592 0.001185596639456376 0.2568323626181447 -0.0007743748567290909 0.02063581990527008
310 0.2355403465655227 0.01276527193689051 -0.01038285341601292 -0.0004953464542202758 0.01688140530223325 0.0009656087066479048 0.2567258874836294 -0.0006647888329043923 0.02035710137543341
320 0.2354733702454391 0.01256701377359651 -0.01035986289232338 -0.0004831625218187017 0.01688488130961665 0.0008057477983293013 0.2566232940859687 -0.0006680014344027694 0.0201523194474237
330 0.2354242925725508 0.01246477317655905 -0.01034005900533797 -0.0004709470052966728 0.01689190275782065 0.0007985448804528834 0.2565657859687286 -0.0006089686209039626 0.02015681159219039
340 0.2354094036461501 0.01252799549908533 -0.01032854889929637 -0.000459906900318342 0.01691190220914864 0.000897788761670179 0.2565577988212549 -0.0004468760500562756 0.02030047405465122
350 0.2354672862082375 0.0124460612048321 -0.01032613424530805 -0.0004473966750113064 0.01688463091237428 0.001024224987448496 0.2566242014015572 -0.0004705259670797109 0.02046686489288879
360 0.2355441776034389 0.01249639088974838 -0.01031675554979034 -0.0004458155360827636 0.01690078202698295 0.001209467685502505 0.2566986524364178 -0.0003909419837514804 0.02065749766293689
370 0.2356140887316157 0.01268726126807083 -0.01030641954479648 -0.0004472908353774428 0.01693744669316742 0.001355086084459852 0.2567526474669262 -0.0001783117969457592 0.02077357083239068
380 0.2357018240312254 0.01265497455778859 -0.01030304515568821 -0.0004417165410669738 0.01691030694450956 0.001396258235712199 0.2568293286936069 -0.0001901945702001052 0.02078710142220234
390 0.2358028276706029 0.01265600725125738 -0.01029151153771415 -0.0004394307230057398 0.01692307502456035 0.001477492704130792 0.2569384004383167 -0.0001879286980051006 0.02087838823883906
400 0.2359107543218775 0.01271615167473054 -0.01027606612505403 -0.0004365143736592617 0.01695376727116426 0.001526502060044383 0.2570727437278519 -0.0001574150213594795 0.02097638049233807
410 0.2359509058007568 0.01274301740862402 -0.01026072298548107 -0.0004372674303787062 0.01696339479903707 0.001513544339644002 0.2571385215808956 -0.0001766497070984837 0.02101403956875201
420 0.2358778603064533 0.01272542088289353 -0.01024063006515111 -0.0004435912585526995 0.01697816062194371 0.001492400263564088 0.2570740091234737 -0.0002308064119943239 0.02101238819308366
430 0.2357642539916332 0.0125974795022567 -0.01021428954880432 -0.0004487207050789449 0.01698916863539631 0.001454990498158878 0.2569534594955984 -0.0003678618015283645 0.02096263155230582
440 0.2356674688263835 0.01254548463195581 -0.01018772740258748 -0.0004538977430703639 0.01701243489111703 0.001442372638180865 0.2568472542311298 -0.0004028205419933294 0.02093167302111914
450 0.2355998674232094 0.01263087764641967 -0.01018082350764264 -0.0004539786209314131 0.01703499276021296 0.001440750469047191 0.2567755719786918 -0.0002863463376704408 0.02092463903716064
460 0.2355772485513689 0.01244379786579485 -0.01019921320652248 -0.0004405845156608358 0.01697770246877828 0.001397922971504928 0.2567536830735159 -0.0004403903565494503 0.02088940618547774
470 0.2355923628472146 0.01236743126768492 -0.01021110560557698 -0.0004340828544282098 0.01696607777728884 0.001472193457080514 0.2567698207525623 -0.0004939070245850464 0.02097450144966933
480 0.2356354704536827 0.01253783346879513 -0.01021681514441017 -0.0004337171658253891 0.01698955690394372 0.001582478757847876 0.2568133058900255 -0.0003121294793406297 0.02109110596041447
490 0.2356916782506984 0.01259127239585811 -0.01023414603199333 -0.0004292661991175949 0.01695740255699748 0.001599250453239338 0.2568675942452289 -0.0002491498395250013 0.02110578433293245
500 0.2357568120936316 0.01257943102309638 -0.0102439376314957 -0.0004271120648953477 0.01693683310872961 0.001642363380902217 0.2569308816444588 -0.0002532029292261285 0.02114248926796923
510 0.2358485672320933 0.01264152685290002 -0.01023854637734126 -0.0004262647629739793 0.0169445653869624 0.001700388202436982 0.2570299077117469 -0.0001888121071063147 0.02120737050988932
520 0.2359452667105142 0.01277193449369505 -0.01023479837243836 -0.0004253259329617358 0.01695898638755538 0.001695412198110305 0.2571385793541042 -6.837176950897884e-05 0.02121851754206259
530 0.2359926939424338 0.01276855226113616 -0.01023902943321647 -0.0004241515253863513 0.01694798707663355 0.001633365643382149 0.2571952659136569 -0.0001026994215333705 0.02117252975956432
540 0.2359449666889633 0.01262113148148985 -0.01023008710526343 -0.000427644140587696 0.01693714518645541 0.001592830871595176 0.2571462656770845 -0.0002890678862755979 0.02113351492323262
550 0.2358320799674985 0.0126003196644726 -0.01020127823999871 -0.0004394348033429356 0.01697144173731978 0.001594533297724432 0.2570218648093766 -0.000332514976645809 0.02111707786908863
560 0.2357150434272989 0.01268475301156079 -0.01018183045674918 -0.000450132659636174 0.01700543279008093 0.001589494070590044 0.2568916157089052 -0.0002412933751635491 0.02108975378883698
570 0.2356438501774618 0.01254360873920388 -0.01019063512000738 -0.0004465001521124661 0.01696745002543579 0.001542091760569826 0.256810856472889 -0.0003535288276447203 0.02102862526590026
580 0.2356164078079905 0.01244911892878896 -0.01020028471674481 -0.0004400607151098354 0.01695987415240614 0.001585680554244193 0.2567812036911845 -0.0004211350057010412 0.02107365209740284
590 0.2356343960130468 0.01248476504695335 -0.01020334394879005 -0.0004341415018590825 0.01696510836386159 0.001674288734421725 0.2568010318310392 -0.0003705822007289121 0.02117096889314939
600 0.235674875651785 0.01262874948485922 -0.01021320660138057 -0.0004316903043918382 0.01695957963539588 0.00173524893075107 0.256843193504653 -0.0002186355371291046 0.02123788624428474
610 0.2357394802502551 0.01263988726137749 -0.01023287373921018 -0.0004257464119274712 0.01692087845358002 0.001755617486573171 0.2569088797417018 -0.00020358231836265 0.02126054719307268
620 0.2358257933070536 0.01260112379418584 -0.01024166657215111 -0.0004213688729413288 0.0168952318707999 0.001798621600628409 0.2569994052572249 -0.0002430212993441422 0.02130538663103348
630 0.2359145341960815 0.01273409070066187 -0.01023737483542245 -0.0004224165287239189 0.01691610546291156 0.00183893517465048 0.2570989740575385 -0.0001156907654671291 0.02135720230939768
640 0.2359930904257326 0.01280360472272518 -0.01024348228706173 -0.0004202350202673758 0.01692043807137913 0.001783603888576741 0.2571918311832379 -6.088110656270791e-05 0.02132050606336229
650 0.2360056450170101 0.01263187238264277 -0.01024752737364874 -0.0004188370993689598 0.0168979005847094 0.001696489157632297 0.257213369564883 -0.0002628432609220978 0.02124714189078002
660 0.2359247095010987 0.01258212316124111 -0.01022301301692268 -0.0004288310211029378 0.01693446896716558 0.001686243972954665 0.2571298257142361 -0.000349773026734156 0.02123397970290062
670 0.2357988574479636 0.01264651396256413 -0.01019352017797889 -0.0004421979954143089 0.01697509697588418 0.001659299904360126 0.2569923018189939 -0.0003040821185190709 0.02118748644441313
680 0.2356892989035683 0.01259055993467122 -0.0101865947805851 -0.0004475678353429257 0.01696228731654189 0.001610625320418746 0.2568709137412262 -0.0003478747624236179 0.02111888412680641
690 0.2356351749604688 0.01245672211948202 -0.01019190792398606 -0.0004435265013196555 0.01694372158269184 0.0016272114379976 0.2568106405395657 -0.0004553518154474648 0.02112792228036384
700 0.2356335621374942 0.01241559038037367 -0.01019293862932309 -0.0004368439157066766 0.01694142490613029 0.001708265560197841 0.2568100843738477 -0.0004745408258073807 0.02121459358621305
710 0.23565728683118 0.01257270494503634 -0.01019724102941763 -0.0004347717321551758 0.01695159708696953 0.001803112683806421 0.2568368051308918 -0.0003031467290432745 0.02131940734194373
720 0.2357080708980702 0.01258951231353057 -0.01021809207672851 -0.0004285769544987365 0.01690683840896741 0.001828208603985454 0.2568887129693036 -0.0002771533768470984 0.02134863120746926
730 0.2357783277294756 0.01254711931223263 -0.01023297579223112 -0.0004246119457936908 0.01687503178081156 0.001878033500746327 0.2569612269636375 -0.0003155430537289326 0.02139986355991686
740 0.2358643063477504 0.01265020651372929 -0.01023108918551716 -0.0004251442271505998 0.01688915702141069 0.001954141766612819 0.2570536716903676 -0.0002136450880511271 0.0214810007971396
750 0.2359555846014789 0.01278892346019139 -0.01023347713909497 -0.0004239620019828202 0.01690119618590711 0.001937560311757443 0.2571574641146069 -8.163139939210304e-05 0.02147864165315624
760 0.2360170831967335 0.01271815242703614 -0.01024328332657338 -0.0004198650898588422 0.01688415886092423 0.001850611176502052 0.257230589758761 -0.0001727054742256604 0.02140856438066961
770 0.2359906148152344 0.01261174937257277 -0.01023179029306412 -0.0004239112520992371 0.01689946599431606 0.001815395414826022 0.2572071236181541 -0.0003153283802954347 0.02137909780153271
780 0.2358891072206481 0.01259862717966006 -0.01019931124219375 -0.000434424628848516 0.01693529380769207 0.001785131125817773 0.257098295597022 -0.0003564682550874051 0.02133791659059681
790 0.2357618208385488 0.01269208691365306 -0.01017544503442994 -0.0004472917049562496 0.01696873780938733 0.001747499861483585 0.2569575731674535 -0.0002642520716998743 0.02127803532037688
800 0.235675257140851 0.01254197068654003 -0.01017996518449656 -0.0004460165639432789 0.0169283242936554 0.001684573966534928 0.2568612455361697 -0.0003920466323555068 0.02120018677497739
810 0.2356392712611294 0.01240734657038301 -0.01018748882293888 -0.0004400989941537354 0.01691027623098552 0.00171826687910113 0.256823162333156 -0.0004986156195988244 0.0212332273003007
820 0.2356396230863601 0.01249309872993919 -0.01019049326946957 -0.0004370382274561974 0.01692881270434658 0.001822252358830548 0.256824796634386 -0.0003936103133688078 0.02134369837774057
830 0.235671708828747 0.01257013834445675 -0.0102068053589525 -0.0004325822574394057 0.01690749712722077 0.001882230781256165 0.25685767625864 -0.0003044125300581264 0.02140893563453928
840 0.2357302800806929 0.0125333726674831 -0.01022691751955259 -0.0004274916084739436 0.01687035964286858 0.001930063951195844 0.2569162057143545 -0.000333309118011074 0.02145778174775708
850 0.2358108204637865 0.01257685262329019 -0.01022991106204766 -0.0004259413273429057 0.01687086075819297 0.002018932107965436 0.2569987251891052 -0.0002879315888683665 0.02154699422687384
860 0.2359077975485089 0.01270589220570065 -0.01022525884937826 -0.0004247650681777373 0.01687755053547852 0.002044563760057153 0.2571045202949969 -0.00016009221111211 0.02158031748193081
870 0.2359942309522663 0.01280254273118381 -0.01023150193791883 -0.0004222406971190382 0.01687925169069005 0.001984060732537676 0.2572038439837835 -7.418636160117215e-05 0.02153679235182097
880 0.2360268663652436 0.01265694880995466 -0.01023673684497603 -0.0004189135206719397 0.01685708784897755 0.001890425403331441 0.2572453699789206 -0.0002496191844186347 0.02145741624095705
890 0.2359597674014274 0.01257740624719453 -0.01021573447726991 -0.0004270439767401918 0.01688137795709038 0.001858110602292709 0.2571778186645792 -0.0003664791156591251 0.02142537757577383
900 0.2358303320347478 0.0126829795258525 -0.01018590335121445 -0.000442302688178141 0.01693808185378149 0.00183644275479375 0.2570376869803557 -0.0002803227498107101 0.02138628218842294
910 0.2357149109267648 0.01257043167029079 -0.01018168785883418 -0.0004475935563836729 0.01691619782923246 0.001765063255368175 0.25690913972172 -0.0003817595729836322 0.02129299691483708
