"report"
"Iteration" "cd etc.."
("Iteration" "cd" "cl" "cmx" "cmy" "cmz" "cx" "cd-scale" "cl-scale" "cs-scale" "cmx-scale" "cmy-scale" "cmz-scale")
10 0.168918775744086 0.06327830883005241 -0.02524066420478924 9.432605407691914e-05 -0.0001452747910852705 0.0008293964421054744 0.1756594413964478 0.05714676791095195 0.0007157512597034967 -0.026963596613811 0.0001236591571328814 -0.0001641335834866546
20 0.2156802551643357 0.07354422739271914 -0.01965394302043384 6.005369546678347e-05 -0.0001154828518008325 -0.0001355051365856108 0.2215913495831593 0.07026182082162584 -0.000203467543182481 -0.02119525115901587 5.248856441095732e-05 -0.0001214420640977372
30 0.2266868739837554 0.07084445373886342 -0.01773497237208881 5.097924509082249e-05 -0.0003097398418525044 -0.001761803654393629 0.2330425087206207 0.06872048081355633 -0.001512060214281788 -0.01939211305832771 -4.78339461659721e-05 -0.0002653987467524615
40 0.2364435245698912 0.07633339954537088 -0.01739613739894692 -2.76902020993619e-05 -0.0003991817884333628 -0.002630068714879951 0.242714546460634 0.0738944555251811 -0.001101828694370848 -0.01949354482258975 -0.0005196747414448208 -0.0001599289353262678
50 0.2313897451448834 0.0818673676754246 -0.01693882971151295 0.0001251012958099094 -0.0004373642630959515 -0.003550045855052837 0.2374321367867606 0.07896086808978631 -7.200711909911309e-05 -0.01914932967963339 -0.0009837158614515397 0.0001414574697941277
60 0.2298034275208941 0.08893324249705312 -0.01671992496867051 0.0001331014543326716 -0.0001273512566012491 -0.004759104359669405 0.2360280682632912 0.08654532229319692 -0.001303039102407815 -0.01864014069702932 -0.001144620385217356 0.0004880141364862384
70 0.2256790504837407 0.0857975530991161 -0.01592758379253112 -0.000424676163994358 0.000726206905298248 -0.003459686410366583 0.2320561019197263 0.08396449565229308 6.712008687823926e-05 -0.01773973971495855 -0.001824408687180723 0.001372003492634522
80 0.2231947206280461 0.08032240405934989 -0.01559602849093249 -0.0006928637717856356 0.0009871350706507026 -0.0003767639317061242 0.2296731133053914 0.07876366919191431 0.002277429367808132 -0.01725539197125877 -0.001770350581665194 0.001485911121454222
90 0.2231619887242655 0.07524284797118469 -0.01517034612767435 -0.0003579888176565111 0.000509614777787282 0.001163503236543445 0.2296748186137734 0.07423823653785758 0.002002955059451466 -0.01651837253360763 -0.0008432297683656742 0.0007066330391898568
100 0.2232514374084935 0.07342757323369904 -0.01498742859432037 -0.000289318451593778 0.0005475985964039462 0.002391576760144798 0.2296585051810719 0.07284645245853727 0.002895087368488857 -0.01613039104868261 -0.000633199098615142 0.0006728836573938714
110 0.2231882250968028 0.0726071839199868 -0.01511453043013707 -0.0003007164965767316 0.0005786702704933078 0.003542312548960356 0.2294542846768124 0.07223731918264632 0.003945562065185689 -0.01615888461570894 -0.000546413387842341 0.0006684633155216684
120 0.2231867821485575 0.072768690928668 -0.01526057580217666 -0.0003898968485764932 0.0007651753421689424 0.005020082261816586 0.229311429889804 0.07252210576426329 0.004914685410940856 -0.01627464013725903 -0.0004938688658272526 0.0007628220269779495
130 0.2221881133619477 0.0728969075537876 -0.0153471825569546 -0.0007459731524721242 0.001361152668146172 0.006743845207251121 0.2281593610484083 0.07261054404072891 0.005987795571574966 -0.01640426577891798 -0.0006368239390437527 0.001242919527677016
140 0.2195193944475 0.07285096224268398 -0.0155785793553767 -0.001096653223037724 0.001808533961212396 0.006827089815243639 0.2252506260785916 0.0722605103485059 0.005773748273071637 -0.01674824605301176 -0.0008531654240002738 0.001635623907544962
150 0.2169689743758274 0.07195072530490557 -0.01569946866791196 -0.00123058318785025 0.001877964352246166 0.005777275746787418 0.2225772776866666 0.07105172200068709 0.004900114219813711 -0.01694862634340301 -0.0009985856515380824 0.001726691451563503
160 0.2155098435829012 0.07200030822339713 -0.01572562406604805 -0.001209034167697947 0.0018738260435935 0.005188618272701645 0.2210816838217181 0.07100241902820188 0.004691731833502451 -0.01695867431938921 -0.001040349006721018 0.001776802027761273
170 0.2147326299386878 0.07148118645787704 -0.015412602765579 -0.0009745512638033391 0.00175522506672163 0.00385431469049181 0.2202588988466395 0.0704739631037328 0.003676054511910598 -0.01662609042299541 -0.0008861448988474314 0.001708670933420515
180 0.2158013657007453 0.07162143602198791 -0.01496494127782124 -0.0005865484847350949 0.001251542740310902 0.002632962755248402 0.2212798709570264 0.07057663127770007 0.002578490342732956 -0.01623990948715223 -0.0005529529128987333 0.001233495190397613
190 0.216667733531943 0.07115347349593971 -0.0145898176806811 -0.0001408928400379067 0.0005822787682373922 0.001890248090904831 0.2220635953786336 0.06993670492789461 0.00193468462156892 -0.01601237369719321 -0.0001568104187502587 0.0005892549749348381
200 0.21675306317002 0.07052004049257583 -0.01444647515386564 0.0003088688788151767 -0.0001573682731029304 0.003380062705100044 0.2220929407812402 0.06906700014796691 0.003524163092189132 -0.01602556058790513 0.0002471093979106401 -0.0001300820309350615
210 0.2167829623013941 0.06984087735851009 -0.01461302992232915 6.191999654960847e-05 0.0001812303605631219 0.006812464771547826 0.2221521768132806 0.06824203582766294 0.006848143014235698 -0.01625748687102906 1.724820542943371e-05 0.0001928101846530542
220 0.2161347951966162 0.06954880231454601 -0.01463738722100474 -0.0002848100825263694 0.0008893007895992346 0.007476486290527912 0.221557896719627 0.06792638736837063 0.007376802685131678 -0.01628996342824454 -0.0002783535681220855 0.0008767547900930157
230 0.2160126747067617 0.07002865248569663 -0.01455342221027229 -0.000240870979349401 0.001070045100944715 0.005333856305634097 0.2214818783292877 0.06845882837953859 0.005421723500231795 -0.01620606617135599 -0.0002724547491103888 0.001081568002918548
240 0.2162048156960896 0.07023932470664924 -0.01433509240420948 9.271969404325722e-05 0.0006883104065647373 0.003547806728484491 0.2216861712599942 0.06880947433703116 0.003991302539685603 -0.01595351076703946 -9.03240407070033e-05 0.0007623765943695216
250 0.2169056545498563 0.07044226033208746 -0.0142305547677522 0.0004060721870031751 8.934427578725342e-05 0.002623519557382731 0.2224199203643488 0.06923824938899292 0.003405435305966631 -0.01578594449801819 6.105313267786391e-05 0.0002285595107707114
260 0.2169283053621374 0.07064821469722724 -0.0143888161695222 0.0004068315949626591 -3.831712808660277e-05 0.00196215435847993 0.2224554512269385 0.06957500368221681 0.002893341540400816 -0.01591730197857063 -1.73021696524713e-05 0.0001357998002894164
270 0.2165090259415657 0.07069899593244083 -0.0143395721411465 0.000359673894320627 8.93777621596805e-05 -0.001024031496584335 0.2220494884214703 0.06964657833264698 -0.000287021788402234 -0.01590188239419095 -3.924008837200519e-05 0.0002439140124702333
280 0.2172548216797408 0.07080793086580836 -0.01424952870253134 0.0002550278059112096 0.0001577906668961713 -0.002951355938792974 0.2228178458164455 0.06970589113102127 -0.002469272212592338 -0.01588020269714749 -8.1034581514352e-05 0.0002740969036980131
290 0.2172608626577284 0.07114359925273506 -0.01413031793854492 0.000181346180801862 0.0001796894164545668 -0.002981225128587467 0.222850182404482 0.06998489275226234 -0.002754999055847721 -0.01581322298979185 -4.970631363057836e-05 0.0002515935297379173
300 0.2168639449457685 0.07135695885301339 -0.01405776635660257 0.0003289101507279689 -0.0001428958079479956 -0.00271431882469604 0.2224701785844483 0.07016714470405327 -0.002832790053809011 -0.01575109603651066 0.0002374846757839742 -0.0001297048831387757
310 0.2169878970225841 0.07095924537942955 -0.01406571946096119 0.00027704769518379 -0.0002328908687889167 -0.001586369611141107 0.2225757218563749 0.06973714586316199 -0.002049000515935611 -0.01574980101987602 0.0003220063194869252 -0.0002814435818445052
320 0.2170245021265778 0.07030634779089708 -0.01394025349137547 5.478881900987137e-05 0.0001166506445507425 -0.0007822744143021346 0.2226085998049224 0.06907736365153985 -0.001444507562388221 -0.01559691343710973 0.000223406667535916 2.124080782394321e-05
330 0.2163690321722879 0.0702776406294187 -0.01390567408330317 -0.0001234885906455193 0.000500672129744374 -0.0009693765989413905 0.2219561458762878 0.06910011113252935 -0.001650629496999933 -0.01550991914636344 0.0001189485391848441 0.0003842105996623208
340 0.2158902237842904 0.07106047264705657 -0.0139420784551085 -0.0003262125041575359 0.0008629123046538331 -0.001261478763943774 0.22143502602266 0.06989591777523589 -0.001820175263275214 -0.0155123087956889 -0.0001006778624515506 0.0007568288953425672
350 0.2154630498630668 0.07149223587484603 -0.01388755628101003 -0.0004966605153504874 0.001032268692824479 -0.001049635996548329 0.220946915434557 0.07025496690936062 -0.00148188811616103 -0.01547728089371326 -0.00034531019541637 0.0009496456971270263
360 0.2159334843008999 0.07194740247782304 -0.01379132359608992 -0.0003939921134381643 0.000854437134741792 -0.0004603998305859607 0.2213901737591634 0.07063228111786557 -0.0008210592758341683 -0.01542097690511985 -0.0003064069642299509 0.0007899367538715007
370 0.2166173284888043 0.0720756696289548 -0.01369334034233018 -0.0003950157311334757 0.0009614080343624385 -8.568415209978649e-05 0.2220789918290946 0.07075478967976394 -0.0004563118105908303 -0.01533140929181331 -0.0003359103168259089 0.0009012939714428898
380 0.2163686583289586 0.07205807896074932 -0.01391334997800519 -0.0002946489549495457 0.0009582342433835493 -0.0005040902802513979 0.2218267107859666 0.07072444108357498 -0.0009447186787338814 -0.01555451981712713 -0.000221248273835123 0.0008897116324682293
390 0.2160372249269273 0.07218969052860309 -0.01403559212825135 -0.0003962496397669023 0.0009347152793599584 0.000488514066548082 0.2214976116423919 0.07081176535503041 -0.0001240579444615676 -0.0156873764174855 -0.0002814899667323037 0.0008408540027396254
400 0.2160779132196408 0.07181040762746224 -0.01394933690520351 -0.0004276508891230992 0.0009249082158235167 0.002488164760469472 0.2215609570436292 0.07040604498991353 0.001688219449762374 -0.01560765314575034 -0.0002641277346044404 0.0008007109479857931
410 0.2165462385494458 0.07152518897819217 -0.01367683623225676 -0.0003025033345380088 0.0008173972527151608 0.002660763429024405 0.2220577499600187 0.07013644051935117 0.001794065992822064 -0.01534063436923027 -0.0001058272917720276 0.0006779811273811578
420 0.2172765861325353 0.07178527266511803 -0.0135903906740827 -0.0003577140613219846 0.0009171694550162562 0.003025358812509814 0.2227906721755883 0.07041518616960378 0.00225969750649972 -0.01526591139441612 -0.0001838790322410228 0.0007906091993318625
430 0.2166836387502498 0.07203967677244318 -0.01374453594722937 -0.0003225085861270912 0.000922987597344617 0.003485278034589864 0.2221829134749589 0.07065362133012562 0.002874229067194969 -0.01543667615481086 -0.0002068323988158289 0.0008243937882383971
440 0.2167387452339825 0.07204262498577751 -0.01366757301623678 -0.0002601393261052862 0.0007053016332784034 0.004236070698670968 0.2222630788473456 0.07059534386043903 0.003817879407418305 -0.01537854269080054 -0.0001979241154200232 0.0006374344325596217
450 0.2163379298426346 0.0715455620570173 -0.01368611887013154 -0.0002032473926018676 0.0006260371082355613 0.003805353406372703 0.2218700531661283 0.07007607383846613 0.003690320375039932 -0.01540638739317149 -0.0002247730678946779 0.0006101597047332683
460 0.2162119231175546 0.07164583338282361 -0.01384436380869628 -3.43686774890021e-05 0.0004145198116505802 0.003704189911893646 0.2217801393381051 0.07022873596876125 0.003775247358919963 -0.01555276423978326 -0.0001182355980588716 0.0004321282059338517
470 0.2163080633093371 0.07234686609445289 -0.0139602524327072 9.487715041879265e-05 0.000195284540691484 0.004294862292280576 0.2218924903145743 0.07099665619933551 0.004494199771136729 -0.01563630825261459 -4.56981741052761e-05 0.0002374329586855131
480 0.2166177987976418 0.07223251360094915 -0.01403098358188633 0.0001328618252201919 0.0001831970010218658 0.003854456605207817 0.222185410429463 0.07088880394749864 0.004111368932161341 -0.01569911309550772 -3.797023390430526e-05 0.0002386036602425297
490 0.2166433241079913 0.07192074041821192 -0.01400494297348864 0.0002930774975082633 3.084237042816615e-05 0.001701351579281263 0.2222050433038209 0.07053255614136236 0.001990928750453519 -0.01567294676956239 0.0001175380692879979 9.315083389939073e-05
500 0.2166277156753914 0.07192028469772023 -0.01418012963817838 0.0004092134565504 -0.0001311941961173431 0.000325783295636362 0.2222013949959655 0.07043870287179478 0.0006284269253062821 -0.01584405783813171 0.0002217941757892919 -6.47193216248749e-05
510 0.2161951652440166 0.07212971594823418 -0.01440957873264906 0.0003722429054421383 -0.0001337230092859462 0.0009984563207667571 0.2217683294193113 0.07047957188809403 0.001259296964166752 -0.0160991045996455 0.0002112278045143854 -7.704470642951995e-05
520 0.2162551249482188 0.07208558519639856 -0.01440284778297306 0.0005315418526354796 -0.0003888961379476302 0.001254458040884579 0.2218161744123276 0.07030061457940534 0.001483767964692331 -0.01611456645086749 0.0004300354487044144 -0.0003477269168325704
530 0.2165798479172003 0.07162540714038085 -0.01421548824573188 0.0004931918653649091 -0.0003905293290206089 0.0003974426464951462 0.2221107178802862 0.06975553035773806 0.0006408805143762996 -0.01594156352046646 0.0004064535860649713 -0.0003547981842565845
540 0.2163718517772112 0.07098071912152791 -0.01432760373435293 0.0002949918946782111 -0.0001273080230056325 -0.0006670466776936723 0.221872519198639 0.06901648490652344 -0.0004421415731796552 -0.01610028927834179 0.0001941122264949413 -9.507160451559948e-05
550 0.2162614934431296 0.07111227977276396 -0.01447141766713382 0.0001426254818923591 -5.056514777599711e-06 -0.0006149482655082638 0.2217691480658658 0.0690444021210639 -0.0005288969876746709 -0.01630511566028201 6.356648927681947e-05 6.095418801602382e-06
560 0.2157249385868521 0.07107185960063148 -0.01458177207435366 0.0002379088146690062 -0.0002246791844051857 -0.0007067602283520691 0.2212776136536133 0.06896931159378766 -0.0007320061434497433 -0.01645145260626835 0.0001994575000429172 -0.0002349886945365572
570 0.2153359432162482 0.07101116194510262 -0.01446715492125401 0.0002157297228848636 -0.000395986063532475 -0.001786505835793153 0.2209507656320537 0.06899141963431077 -0.001800200834190969 -0.01632682156283083 0.0001879666244449362 -0.0004110342918877309
580 0.2152907224213638 0.07135179303364025 -0.01445756988325116 -3.053010416142265e-05 -0.0001287784234488042 -0.002112635418927227 0.2209219165453764 0.069449322306826 -0.002224006737798775 -0.01627014970845597 -4.545786339935119e-05 -0.0001584124124725054
590 0.2150095567747932 0.07162258477991522 -0.01459323360777794 -5.011861267534442e-05 -0.0001376450602606274 -0.001479906580754297 0.2205983371028728 0.06976690799603461 -0.001864064249078465 -0.01637462448101228 6.495807957122288e-07 -0.0002065103435501671
600 0.2152428372775597 0.07185746007781178 -0.01458264831694089 -6.12450761534736e-05 -0.0001755316726570088 0.0002753609834675006 0.2207838047281858 0.0699408665037691 -0.0004093142932065641 -0.01636900265119211 8.029316609851041e-05 -0.0002931950612345823
610 0.2152474919406041 0.07141495177279278 -0.01442517650159633 -3.985681861215827e-05 -0.000144657066069851 5.274644443529435e-05 0.2207635665160174 0.06943997353849152 -0.0008326492950582345 -0.01621876457340272 0.0001860625877596456 -0.0003006233924314243
620 0.2159475574711214 0.07159894669132033 -0.01445254039397104 -0.0002131330286379327 -5.274128432468487e-06 -0.0001241302991083442 0.2214783560966351 0.06964335880361371 -0.001121298910719224 -0.01624940766751379 6.387336408120505e-05 -0.0001854351288801064
630 0.2167621096929636 0.07169083480112093 -0.01460841210554212 -0.0002442737393789457 6.702515375097157e-06 9.67583659823885e-07 0.2223311081418879 0.06981225074233059 -0.000989740157076863 -0.01639837200212625 4.988723348894186e-05 -0.0001770275009212297
640 0.2175560273328479 0.07170006717057309 -0.01459449624130968 -0.0001944310315310652 -6.4899952520574e-05 -0.0005290218489415542 0.2231401807480518 0.06986102864782238 -0.001449944507747851 -0.01638906290508042 0.0001226167896869513 -0.0002451760218884849
650 0.2178938214388877 0.07184066478046358 -0.01459034333716647 -0.00023953801903053 -2.840059162044874e-05 -0.001066107266959612 0.2234755549868561 0.06996483207708537 -0.001877217022775951 -0.0164231562670537 6.007330019690032e-05 -0.0001927384791025182
660 0.2176321203023627 0.07246485940306077 -0.01463350082298507 -0.000107921470940946 -0.000247731384874794 -0.002089427338516316 0.2232199336865454 0.07052693247156618 -0.002811176116077905 -0.01651705681234842 0.0001611933764927467 -0.0003941136765782777
670 0.2180739299115428 0.07308082787826711 -0.01458390325136641 -0.0001245278626147521 -0.0002123300494011844 -0.001722230628527344 0.2236826741821813 0.07104887291172667 -0.002451400744051473 -0.01651342833829563 0.0001276360443290198 -0.0003535154729632476
680 0.2177291517425021 0.07302207639116612 -0.0146678502054025 -0.0002121963161961214 8.252210699479148e-05 -0.002187123106914528 0.2233506553752337 0.07084823666931482 -0.003010355733493609 -0.01662532898240402 2.730477336395835e-05 -6.39294041480079e-05
