"report"
"Iteration" "cd-scale etc.."
("Iteration" "cd-scale" "cl-scale" "cx-scale" "cmx-scale" "cmy-scale" "cmz-scale")
10 0.2127176730504055 0.064463766000464 -0.0002582697329992708 -0.02056043449554448 -0.0001346525795437351 0.0003085053401009755
20 0.2297132968057303 0.06329837877763718 -0.001276630646911105 -0.02423315871816253 0.0001265995905072442 -0.0001419034497156402
30 0.2268442559649256 0.06539910484054008 -0.003169487487792532 -0.02260652439910199 2.326059048656233e-05 7.495423158402813e-05
40 0.225824776912878 0.06305727936822307 -0.005105135751325484 -0.02158929708972721 -0.0002680362727003647 0.0008482898987764287
50 0.2262231745415161 0.06235324255944344 -0.005203303890935354 -0.02153092596050269 -0.0004030138052373394 0.0009628603249880116
60 0.225103840487283 0.06440322019148831 -0.0009538904837396517 -0.02179530126766072 -0.0003572606830344426 0.001155634660002606
70 0.2231123908340622 0.06274360247590612 0.001201061062936777 -0.02126359344907161 -0.0001204312692399145 0.0006245120380527036
80 0.2249906556398139 0.06264503188458866 -0.001389161680858149 -0.02119293257069751 -0.0001136654766546787 0.0007528143292893279
90 0.2236022636863364 0.06236021415970932 -0.005599663302265162 -0.02148639934721834 -0.0003340513012886079 0.001125668506285983
100 0.2232112256796849 0.06297092506098165 -0.00492984879544343 -0.02114972571643506 -0.0006835716983505578 0.001418345559706485
110 0.2246447746611549 0.0653075646604077 -0.004803344696380997 -0.0217848153873766 -0.0005723771534655726 0.001407651744002343
120 0.2230687140094351 0.06405400165372523 -0.002731358428801088 -0.02190178201743047 -0.0005936975148269331 0.001460448347846639
130 0.2240852631386932 0.06319930567299281 -0.002805191296841428 -0.02137612012935389 -0.0007699553030813401 0.001495171384081368
140 0.2249032069083623 0.06449743431828772 -0.002771589471599157 -0.02172522805215092 -0.0008593983511577973 0.001817083187151602
150 0.2237376876741906 0.06358024949074081 -0.003952890919913222 -0.0215551513702335 -0.0008851232875536518 0.001775767166720655
160 0.2241109764012066 0.06407921928754352 -0.00351392659672004 -0.0213133267976004 -0.0008686412225749685 0.001749816940482989
170 0.2238114717562956 0.06471257285185474 -0.003635554644106297 -0.0218566215638024 -0.0007773629716433051 0.001617972163489793
180 0.2236788692533577 0.06363216968210798 -0.004506791959679855 -0.02176412712879815 -0.0007348756239443294 0.001569970719351086
190 0.2242889376778917 0.06472316513599628 -0.004326652992212589 -0.02167185328976117 -0.0008130300350789602 0.001898375463601836
200 0.2237527169010079 0.06431901010277762 -0.004443799847647953 -0.02191088379175831 -0.0008387851260172309 0.001851359764335753
210 0.2234138365263575 0.06372456438863543 -0.004283338311026938 -0.02163973833549175 -0.0007882589360058551 0.00159447756435866
220 0.2238608352715244 0.06472674745207119 -0.003420152852115884 -0.02180543199366922 -0.0007741420874756297 0.001675449803459428
230 0.2238487565092542 0.06434697511943002 -0.004051984851614273 -0.02203387981267819 -0.0007577858735801327 0.001682361066289156
240 0.2239729585041987 0.06395878985469329 -0.00426763999443964 -0.02168600184539234 -0.0008429187253910179 0.001852718722908164
250 0.2240210423868363 0.06435427566268397 -0.003673417204099937 -0.02171029951597168 -0.0009093572937369284 0.001865122081078607
260 0.2236178356067843 0.06419699791022188 -0.003680099243001808 -0.02182620574884037 -0.0008140395794761371 0.001622857157166999
270 0.2237570281561045 0.06438027323159634 -0.003608216462208342 -0.02183124395474302 -0.0007792202122348837 0.001667983647068461
280 0.2240008236433797 0.06455901538721411 -0.004095477525930537 -0.02197882892588902 -0.0007899933648220891 0.001762463174158377
290 0.2238327112056916 0.06412245420640428 -0.004323885381458815 -0.02182421346994009 -0.0008330274554861153 0.001837537021532163
300 0.2237710848033506 0.06408387503620754 -0.003662044105775324 -0.02166418888495194 -0.0008883636574782214 0.001798696935546574
310 0.2237702301299113 0.06438189696625674 -0.003562163349454273 -0.02181472346895905 -0.0008143186090001642 0.001629748713643427
320 0.2237719171289876 0.06438466144983419 -0.003705976012742481 -0.02190219885546804 -0.0007805646446981046 0.001686833077328199
330 0.2239666078090355 0.0643255302153099 -0.004088404361795886 -0.02188021427797676 -0.0008293920208061918 0.001818107365467448
340 0.2238971241266658 0.06426142164975147 -0.004211773056584879 -0.0218126457610877 -0.0008550176372748845 0.001832534964487093
350 0.2236670242100016 0.06418484140458869 -0.003740248466455741 -0.02175221148711807 -0.0008469816799779958 0.001735212817300257
360 0.2237364318732861 0.06434926273972223 -0.003594383520380011 -0.02182409687217715 -0.0008055261316083007 0.001649284126816304
370 0.2238703851066031 0.06443399300267101 -0.003840082862086994 -0.02191440964339085 -0.0007912057294808552 0.001717450867949678
380 0.2239414711477235 0.06425949674124386 -0.004106356404190929 -0.02186076613932722 -0.000837097667866061 0.001834219606198888
390 0.223851192915374 0.0641933839576017 -0.00399983404521355 -0.02176180985708614 -0.0008684393758691432 0.001817147628776854
400 0.2237033476824164 0.06426066688785374 -0.003661563445215934 -0.02177336868076584 -0.000836498060277673 0.001698954410343207
410 0.2237501617128245 0.06436854592330166 -0.003635774098927147 -0.02185698376699052 -0.0007976093183083512 0.001666015969044978
420 0.223895720387537 0.06438968504219317 -0.003948001618894748 -0.02190283071052751 -0.0008036096507254463 0.001753653296618949
430 0.2239223349304403 0.06426734537287154 -0.00415288002046282 -0.02184406336524093 -0.000843747701356845 0.00183595534504743
440 0.2237789526559637 0.06420007444815523 -0.003920924375028017 -0.02176640862956968 -0.0008585378017422944 0.001785211118532116
450 0.2237033817428111 0.06429388814166603 -0.003639304464011265 -0.02179422311739388 -0.000823893341941288 0.001682674423327336
460 0.223786266651793 0.06438956049603831 -0.003717603022156273 -0.02187517934713682 -0.00079696592587427 0.001687586356067891
470 0.2239154760660014 0.06434550261610894 -0.004016801152963543 -0.02188692340744757 -0.0008168571381742872 0.001784186489954802
480 0.2239023479827021 0.06424957849533387 -0.004100727895085257 -0.02181766524832036 -0.0008521316792034585 0.001830740862262664
490 0.2237461438029513 0.06422643709045514 -0.003830045083029698 -0.02177219199690676 -0.0008504137628600168 0.001754858868491197
500 0.2237214204493944 0.0643221584063443 -0.003645694688908691 -0.02181827847257839 -0.0008147269999374914 0.001677726326301708
510 0.2238306649062823 0.06439751191253734 -0.003806674366257414 -0.02188891290016446 -0.0007989764869487609 0.00171168982430064
520 0.2239202489670538 0.06431734051962505 -0.004066912449741321 -0.02187388158571862 -0.0008263185131057402 0.001804071182613138
530 0.2238591760072311 0.06422633040618617 -0.004025579138497357 -0.02179529164368443 -0.0008561486612032674 0.001817754047337508
540 0.2237329206128414 0.06424677886634794 -0.003751591651585055 -0.02177736271947832 -0.0008428942604744029 0.001730424302119492
550 0.2237455664224544 0.06434783712229791 -0.0036641290303548 -0.0218383836277884 -0.0008090273373158602 0.00168164603871954
560 0.2238558989233115 0.06437893764611546 -0.003878377029235856 -0.02188791970082783 -0.0008050750329778588 0.001737421761718606
570 0.2239136671370238 0.06429225953386358 -0.004088901387915888 -0.02185270493937754 -0.0008360570183984683 0.001815369650512033
580 0.2238210516330299 0.06423120129956242 -0.003970833325373892 -0.02178895027133151 -0.0008543364814642951 0.001796900696560901
590 0.2237207676648215 0.06427714277265226 -0.003720382366745423 -0.02179298434776767 -0.0008317594038006467 0.001710743282001998
600 0.2237655379191277 0.06436510033028844 -0.003716043736373196 -0.02185465683974465 -0.0008049587475701697 0.001691291245588869
610 0.2238827164248637 0.06435964904979347 -0.003951474656048005 -0.02188366787433204 -0.0008126829801905629 0.001761310049559267
620 0.223904539748617 0.06427628728401386 -0.004078679187574998 -0.02183669703788134 -0.0008425987656650382 0.001818220268496094
630 0.2237860354065731 0.06423787571850181 -0.003897036638328547 -0.02178538695722549 -0.0008508575744532646 0.001776146348067448
640 0.2237284263072782 0.06429718013241861 -0.003700391656640947 -0.02180720380077899 -0.000824774842179458 0.001700447838183005
650 0.2238020672600882 0.06437893754020366 -0.003769445768113941 -0.0218704096451528 -0.0008039905561097924 0.00170534628554012
660 0.2238929308951032 0.0643411736949903 -0.00400013865874047 -0.02187863357325689 -0.0008191564844844245 0.001780568077074373
670 0.2238757805017046 0.06425296123432366 -0.004041540984762899 -0.02181683720735305 -0.0008482936692086128 0.001815728126458796
680 0.2237682409867402 0.06424515565789539 -0.003834289619150927 -0.02178452106701863 -0.0008471419874400329 0.001756217535306888
690 0.2237393114834801 0.06432346649099528 -0.0036963182149312 -0.02182395699367157 -0.0008176081350554937 0.00169513856450908
700 0.2238194457389326 0.06437360989007854 -0.003820154360995694 -0.02187481471882132 -0.0008058356719880139 0.001722130849305747
710 0.2239021704602313 0.06431626287104265 -0.004039372664607921 -0.02186367893969001 -0.0008279983590334173 0.001795297275305097
720 0.2238562497767182 0.06425321082520688 -0.004012951528903428 -0.02180865396447931 -0.0008495686818601296 0.00180573244683927
730 0.2237453669225159 0.06426515826798672 -0.003792747017620719 -0.02179229033002342 -0.0008391238062817812 0.001737444769107292
740 0.2237523700157466 0.06433886354360718 -0.003713850084487412 -0.02183687008177801 -0.0008133685435946534 0.001696266588555481
750 0.2238521278003014 0.06436967768706101 -0.003878566477947272 -0.02188009780429802 -0.0008092765806314319 0.001739447478634751
760 0.2239008267539239 0.064301607436947 -0.004048010624826985 -0.02185354022400655 -0.0008331657581068306 0.001804536009445764
770 0.2238221393158503 0.0642423647149853 -0.003953429969890281 -0.02179589631662914 -0.0008512387881341202 0.001794738375074027
780 0.2237422749802903 0.06427399304741639 -0.00375121894972387 -0.02179675791983844 -0.00083467442728777 0.001722890181898695
