"report"
"Iteration" "cd etc.."
("Iteration" "cd" "cl" "cmx" "cmy" "cmz" "cx" "cd-scale" "cl-scale" "cs-scale" "cmx-scale" "cmy-scale" "cmz-scale")
10 0.1221197711800838 0.05583174452877995 -0.01431863232640402 0.0001399613032230341 -0.0007015647160732604 0.002603500291984374 0.1284227236395626 0.05238013191207914 0.001695458751659811 -0.01533310364239507 0.0001155258733330101 -0.0007966980358216124
20 0.187004859992258 0.06653985840522474 -0.01604855879514037 -4.634832930008188e-05 -0.0005007469254720147 0.003020336996548213 0.1933548460105009 0.0646618048148199 0.0007946133648821325 -0.01707153782561531 0.0006911929053468538 -0.0008717734516173914
30 0.2117017265040965 0.07175838725481198 -0.01972432211231475 -0.0002040696254080278 -0.0004297570302732884 0.003274320313626589 0.2174959798293949 0.06943583172671715 0.0001795838226347607 -0.02128507481078936 0.0009278654086104566 -0.0009768185997399224
40 0.2238656755431774 0.07093003567470184 -0.01973569569241268 -0.0002552818649748952 -0.0007672131433740188 0.0009712317021514973 0.2295808835578475 0.0687529456130405 -0.0008039617285965763 -0.02155047478196342 0.0004510888500918374 -0.0010878837869143
50 0.2283600061317759 0.07322032450914352 -0.01776821704846127 -0.0002678847245379497 -0.0004663718827785445 0.003729767726232066 0.2342767567221958 0.0716278823020301 0.00303880858993327 -0.01941032617798966 0.000131220306086528 -0.0005936475610200384
60 0.2261502819845866 0.07549048224595224 -0.01658373558971659 -0.0007160302676859689 0.001020459550100547 0.008687982067641773 0.2322442865124245 0.07469565178603686 0.008679892547147025 -0.01794408807221222 -0.0006732320748423783 0.001020660787845638
70 0.2231863119173687 0.07643531488789654 -0.01686420600340731 -0.0005893437977017224 0.001052010125366906 0.007977565794403072 0.229050631009191 0.07527086219479112 0.008347104872501251 -0.01833036901942879 -0.0006459499279049305 0.001103609931103629
80 0.2262056647111149 0.07550399369780203 -0.01682150184887969 0.0003062491279786327 2.4600895168841e-05 0.005501317622859104 0.2319409247462637 0.07445253563716933 0.005534297891296855 -0.01813720320460956 0.0003457108244100359 2.097596197005612e-05
90 0.2274847827553936 0.07477434189974365 -0.016969425490636 0.000690702961831266 -0.0003705745646927054 0.004155735073426141 0.2330642519212298 0.07382076764875294 0.004102793942969417 -0.0182301377635632 0.0007275958788092065 -0.0003849735320197788
100 0.2279330572831804 0.07277991012087259 -0.0167210979823141 0.0009007377084903482 -0.001000851493156352 0.0007936038172017359 0.2334475376325635 0.07147875795537985 0.0006347113319142017 -0.01813214952422838 0.0008996173356019976 -0.001010314331775845
110 0.2289091415656926 0.07175523413829815 -0.01628806695421371 0.00088888673716211 -0.00132555464979433 -0.001280830670718944 0.2344956624337094 0.07048619125243484 -0.001597279540854115 -0.01771497139226924 0.000820736347685888 -0.001334947450094693
120 0.2277318652313468 0.07090249917125881 -0.01621576746498936 0.0007896575702324129 -0.001251012531705938 -0.003049578341371231 0.2332512528502479 0.06949740648717101 -0.003528084042351626 -0.01775541362838706 0.000784179678055634 -0.001293086794544022
130 0.2256695469632823 0.06965607102242959 -0.01646690564917102 0.0005973468567563675 -0.001023430178877003 -0.004870395169563285 0.2310152074863503 0.06804188972980024 -0.005413801047188195 -0.01811107527873307 0.0006712283721777787 -0.001091258094831765
140 0.2238963306543514 0.06928822705959743 -0.01655036342589283 0.0005182994614198321 -0.0008654777119052636 -0.00484381162421369 0.2292349946425473 0.06757912233435848 -0.00531068240874441 -0.01824383965247329 0.0005713837350314722 -0.000917282504869916
150 0.2232321850697584 0.06941482241520995 -0.01665227894116967 0.0005887379512844562 -0.0009280474717863976 -0.003643535031192844 0.2285778814889651 0.06758481542442697 -0.004092584219320966 -0.01840117441803511 0.0006221400078270505 -0.0009713862520361392
160 0.2238940801227459 0.0698832472423766 -0.01656207224108107 0.0007317307950002722 -0.00136055981938394 -0.002841483480063785 0.2292288623688514 0.06804024673292834 -0.00312537283074605 -0.01834382835432498 0.0006941986783454847 -0.001367512118835204
170 0.2249909537677906 0.06970791906135379 -0.01633102520771256 0.0008549136744432171 -0.001726146123013225 -0.002763238927836911 0.2303331465569991 0.06791988232655019 -0.002875457593847676 -0.01810596982113776 0.0007452594002625522 -0.001696588707632714
180 0.2255126117921626 0.0702994099571612 -0.01615559608141291 0.0009426094771752565 -0.001903605671245232 -0.00165940758384175 0.2308807861575123 0.06855610805191802 -0.001940497641817318 -0.0179120852943388 0.0008605331674390146 -0.001897131819153119
190 0.2258949963141336 0.07017601883741177 -0.01620350099262803 0.0009149470213107669 -0.001775874983570372 -0.000410865851837278 0.2312952107859833 0.06858620844127017 -0.0009128313939021671 -0.01790152875563003 0.0008974398161338159 -0.001804363949691404
200 0.2255835701669069 0.0701553862171498 -0.01634832126685517 0.0006716533826361707 -0.001249295271382162 -0.001470980077903907 0.2310070733825404 0.0688026516635141 -0.001940044146106184 -0.01795613913092674 0.0007125999221260686 -0.001287103625648377
210 0.2255535620924515 0.07063034463156899 -0.0164693517814909 0.0003452716969289503 -0.0009514936369814058 -0.002439889144794641 0.2310137140838593 0.06945343327117708 -0.002967640187540235 -0.01801335702653261 0.0004760144224685976 -0.00101763349283518
220 0.2263425291945309 0.07087017696754735 -0.01620302915255555 6.426875798599475e-05 -0.0009782275864559375 -0.002893696338452304 0.2318415193027265 0.06983576266745968 -0.003502680328646771 -0.01770516078489546 0.0002483077004360265 -0.001067525271949835
230 0.2275127406084274 0.07192462791787459 -0.01608254414730746 -0.0002388186990382179 -0.001032418511808756 -0.002859806698926989 0.2330399243697017 0.07097497551652056 -0.00347149713132432 -0.01758339804060998 -4.555643728414469e-05 -0.001124288502691639
240 0.2265006985966234 0.07211474429138932 -0.0160555259185772 -0.0002355885333610062 -0.001340895265786762 -0.002801847097451347 0.2320643628440529 0.07109860080605761 -0.003412543259979679 -0.01761182652938374 -4.321434817877074e-05 -0.001429339119773149
250 0.2257139174263943 0.07158593158898935 -0.01591324807958335 0.0001532241257011007 -0.001712073069776058 -0.003036772657761858 0.2313069078457418 0.07048809090379517 -0.003661016696410629 -0.01751061999219803 0.000347386402826253 -0.001799472437659509
260 0.2266609489691052 0.07186525897269468 -0.01567469179672697 0.000387731894957952 -0.001611469905400203 -0.003678345393608277 0.2322815270944321 0.07083220405099772 -0.004184571392372825 -0.01724746006946979 0.0005594520236927794 -0.001686096493441856
270 0.2274811897569873 0.07210968203538223 -0.0155404234493738 0.0005349835461445268 -0.001542773651872388 -0.004048568630752923 0.2330820541817851 0.0711458364275661 -0.004331660084439569 -0.01708834967521792 0.0006478161656246359 -0.001584738324195006
280 0.2282115213195504 0.07249802418863487 -0.01544301957129396 0.0007454932820827688 -0.001631435351456069 -0.003624108678488666 0.2337530694638635 0.07142633640852131 -0.003638318828521548 -0.01701742445788098 0.0007674210307390244 -0.00162813720987947
290 0.2285662429832109 0.07372843976157167 -0.01548211394270687 0.0007311878963562735 -0.001437814670614788 -0.002172330406186805 0.2340805139980387 0.07251898051315737 -0.002129367109981406 -0.01707244904817514 0.0007269584121246787 -0.0014227588777781
300 0.2284616858930391 0.07460168200099014 -0.01536878917952673 0.0006956809450996067 -0.00117977198393747 0.000642025084678626 0.2339718739066536 0.07337842307807368 0.0004700243890831172 -0.01695420375984936 0.0007742998362868556 -0.001205528936676943
310 0.2287501985243263 0.07574905503059944 -0.01521114989206267 0.0006837665717720961 -0.0007294614822849545 0.002788551183075269 0.2342645910940474 0.07455845486800389 0.002319204330896918 -0.01680934105211956 0.0008861954426854497 -0.0008166949082466996
320 0.2296272750561666 0.0769698902718742 -0.0152517254251973 0.0006208826760446495 -0.0002677157403020636 0.003600957973257316 0.2351427583614361 0.07579948268050324 0.003024438472030589 -0.01686319065523754 0.0008714465301270051 -0.0003823212054327774
330 0.2299907615783366 0.07726768486103906 -0.01529567842173287 0.0006684086483866158 -0.0001717040814733776 0.004365898843388048 0.2354884860989343 0.07607043318091793 0.003910154905029201 -0.01691730227065892 0.0008775015246682709 -0.0002701795469969806
340 0.2300281250082638 0.07732977485568492 -0.01553861737192176 0.0006568427257468028 -0.0001602317366509393 0.004712536278306026 0.2355333425110883 0.0760715947690645 0.004471555355176718 -0.01716037527260918 0.0008049867469282737 -0.000230012732129222
350 0.2299434959110946 0.07760936110664787 -0.01575958142271145 0.0003437002678811524 -4.2652697776392e-05 0.005126906671720019 0.2354805373110955 0.07629660395128592 0.004931919633012958 -0.01737722209435848 0.0004887891629835061 -0.0001125065946499809
360 0.2290782663443288 0.07735379607580642 -0.01570033251765943 2.77665895098221e-05 4.757320193362639e-06 0.006388497356437813 0.2346393363393789 0.07603726792548417 0.006225452473683982 -0.0173119112473799 0.0001731028727837674 -6.220571670474613e-05
370 0.2283748947194334 0.0769797593491478 -0.01559636253809949 -0.0004370722602173378 0.0004241988665888398 0.006722740406605645 0.2338972503022781 0.07565446615151462 0.006615615007525407 -0.0172023165678653 -0.000321534327096546 0.0003722377468099381
380 0.2290744598445714 0.07607796000868186 -0.01553254098005432 -0.001030272095467878 0.0008707991229898309 0.006481105357360797 0.2345720317501716 0.07480414620168029 0.006433287744518614 -0.01711657595404653 -0.0009591774310414256 0.0008366400304141031
390 0.2295918001599932 0.0754463130218081 -0.01540430476963614 -0.001211686905792742 0.0006920603236022365 0.006255773411295302 0.2351067129701037 0.07428071008642564 0.006405280692664926 -0.01695564386344415 -0.001210655136428146 0.0006938036420228873
400 0.2294264494024595 0.07516616933117802 -0.01556032181661121 -0.001004571708500272 0.000126990022420618 0.004916816763731903 0.2349590356693027 0.07405690173181625 0.005248025750061129 -0.01710323910225522 -0.001057287263087297 0.0001597144790810719
410 0.2284873507744494 0.07476198378795534 -0.01588325217290413 -0.0008598181717601239 -0.0003191499608788277 0.003558608643006749 0.2340156561348641 0.07359387061560617 0.003927424475365846 -0.01745872411758666 -0.0009439252411377665 -0.0002730235964108256
420 0.2279591966125131 0.07467031462139732 -0.01583839695195483 -0.0006813461703071219 -0.0005351355677948766 0.003898066534430284 0.2334778325506226 0.07334498495353863 0.004115532855142527 -0.01748336499998352 -0.000744235371519456 -0.000501316409699384
430 0.228730514026696 0.07519020189390579 -0.01582662269105607 -0.0005319583819397304 -0.0002927870422368719 0.003839976097776652 0.2342755832872178 0.07372781947859169 0.003938178497256812 -0.01752816474004144 -0.0005477518226213569 -0.0002718500491225759
440 0.2299331116795053 0.07556363880471392 -0.01591681331464959 -0.0004071790994860869 -6.215831565062961e-05 0.00354752044197912 0.235503531693176 0.07400988627914155 0.003604755456443532 -0.0176488777483869 -0.0003887271538609849 -4.886363113715055e-05
450 0.2300114042777544 0.07557314518887864 -0.01601871388457059 -0.0003385612614850599 -3.124419743574013e-05 0.003930631681102515 0.2355620434813642 0.07391789174175958 0.003894498914797694 -0.01778120043621133 -0.0002818306620454769 -3.781443796839944e-05
460 0.2294962723758696 0.07586005321017482 -0.01632271098579888 -0.000243587655665459 -0.0001584556240695571 0.003297419880288102 0.2350307208913242 0.0741928662384593 0.003143944447342328 -0.01807327859674623 -0.0001272743960674731 -0.0001939957876938944
