"report"
"Iteration" "cd-scale etc.."
("Iteration" "cd-scale" "cl-scale" "cx-scale" "cmx-scale" "cmy-scale" "cmz-scale")
10 0.1782672156991987 0.05766467354199488 -0.001296085000675776 -0.02112735540085473 0.0002994099738756452 -0.0002014181677474893
20 0.1934608840380641 0.06011283616350754 -0.0008893927384234896 -0.02239289827566504 0.0003482639870193354 -0.0001085895437825382
30 0.1853929565247546 0.06429059479372011 0.001176480265683187 -0.02228080574213065 0.0002786553854108434 0.0002408339983712619
40 0.1804734297386383 0.06463013444741172 -0.004900448140606935 -0.01797608094447486 -8.384832835913939e-07 0.0004899741116493523
50 0.1861888169301855 0.06364784237210919 -0.01167673673027107 -0.01656462545307284 -0.001847897286640332 0.002465589153142901
60 0.1885035633917627 0.06201811989448536 -0.01552317589112079 -0.01612103639165619 -0.002546567090996319 0.003376986287384984
70 0.1859623345558529 0.06138358527598951 -0.01190552484369844 -0.01603547069919522 -0.002142985017075421 0.003050089243115508
80 0.1846450935730829 0.06059134434441457 -0.002461243853506644 -0.01550582962963942 -0.0004932507180216895 0.0008946730474994237
90 0.184302967525113 0.06052762162004401 0.0006041790786147689 -0.01559248927151008 0.0001201450461265875 -3.722617015604729e-05
100 0.1847733710230547 0.0608140274774121 8.453651400378804e-05 -0.01566927255926953 0.0002446990246842412 -0.0002453813866971596
110 0.1857581567001231 0.06029981306770865 -0.001348005817990102 -0.01556836278227802 7.044613135238118e-05 -5.54126347489432e-05
120 0.18591775460803 0.06059596716753238 -0.00247720005753454 -0.0155547219706244 -0.0001882587670061476 0.0003370922313473246
130 0.1859313335411388 0.06144406252725008 -0.002267226251867199 -0.01573879700417804 -0.0001619562209902464 0.0004825651302737482
140 0.1863729682620224 0.06120877681110202 -4.548543744253265e-05 -0.01576564499787679 0.0001937826021394393 0.0001174607033242225
150 0.1866874304344661 0.06079022894564476 0.002574743303742458 -0.01561946482654939 0.0006303419635831137 -0.0004534792344405073
160 0.1866461252530076 0.06121428213884029 0.003486347862100416 -0.01559778669574635 0.0007777394689385661 -0.0007463532453354707
170 0.1866387082927947 0.06175854379629906 0.002443888455790738 -0.01562876270499781 0.0006014282936837491 -0.000671047915781699
180 0.1869164435856096 0.06128332904907277 0.0004544667774335453 -0.01551611491840595 0.0002691822039098808 -0.0003223515247890631
190 0.1870500406322201 0.06070114037446837 -0.001468269630182516 -0.01536106863788028 -0.0001483735793090565 0.0001612767896417882
200 0.1867966164203076 0.06122188687672485 -0.002405245271917453 -0.01542069281750865 -0.0003702503533704136 0.0005270055972828878
210 0.1868882413713351 0.06194857289933237 -0.001476034313679774 -0.01564794551681633 -0.000189356978726749 0.000479970420352469
220 0.1872711993470461 0.06151048950910335 0.000829867117705864 -0.01561735868376489 0.0002463248257550277 2.586165658938876e-05
230 0.1873530873941432 0.06120010364775164 0.002863990162620969 -0.01554915196559316 0.0006836091439832478 -0.0005037297809736822
240 0.1870197085004413 0.06161237338625979 0.003422837437403391 -0.01557593644144772 0.0007919831609188753 -0.0007671306671196507
250 0.1868868326857088 0.06187459443371536 0.002325675125902666 -0.01561315677362518 0.0005823663030743757 -0.0006654966643798026
260 0.1870961814804578 0.06121955437487163 0.0003843249608267537 -0.01549729449568102 0.0002224684972427253 -0.0002766622245878604
270 0.1871013182413503 0.06088122640446109 -0.00145294910046395 -0.01540708960901978 -0.0001945275613207882 0.00022992265834712
280 0.186878507189014 0.06168261715315074 -0.002030355667317627 -0.01556545989512136 -0.000320846368313454 0.0005292962923192938
290 0.1870887293213612 0.06194030647177529 -0.000541904029683226 -0.01571448043135608 -3.59700800962225e-05 0.0003259129654332332
300 0.1873906359513489 0.06135942036033145 0.001917952839975744 -0.01562617519082121 0.0004342472807933167 -0.0002060586998335331
310 0.1873155614272353 0.06121639994331253 0.003616685370150567 -0.0155792834801579 0.0008069380132413522 -0.000688985671281736
320 0.1869594368581192 0.06173076653078139 0.003565538424409861 -0.01561755358285684 0.0007918175525118359 -0.0008280967427931687
330 0.1869325725562337 0.06170767576047383 0.001972765058016991 -0.0156095828793469 0.0005132336770557932 -0.0006084735448847828
340 0.1871238222569771 0.0610116811328595 -0.0001545239652076272 -0.01546694897322893 0.0001080927523264215 -0.0001430643446656111
350 0.1870098031088463 0.06099710588162224 -0.001822967336319587 -0.01543202758814248 -0.0002712834711897958 0.0003521190051002766
360 0.1868673739192103 0.06189790321488012 -0.001850618636398467 -0.0156452324047106 -0.0002751558511807838 0.0005296693831956529
370 0.187157697856548 0.06177904838444738 9.285800453868555e-05 -0.0157048754754413 8.535104907369712e-05 0.0002015333696345021
380 0.187402001279725 0.06124351477504662 0.00252039734567506 -0.01561096815063831 0.0005655975762003684 -0.0003592188505443997
390 0.1871996471690504 0.06131083306936109 0.003799642911763187 -0.01558640653916204 0.0008470189322067775 -0.0007686307022369426
400 0.1868882786484401 0.06182704854884951 0.003255892143927984 -0.01563119969887578 0.0007361046516069347 -0.0008037870878253801
410 0.1869723955994585 0.06152795277524917 0.00141282857287871 -0.01557951878109436 0.0004161415260629448 -0.0005034397483733032
420 0.18713017356716 0.06089681452694851 -0.0007051613946114304 -0.01544014576996533 -1.310348393163319e-05 1.44133927925048e-06
430 0.1869249639190668 0.0612197903513055 -0.002036474230846675 -0.0154724406774769 -0.0003160265459607516 0.0004453439893452302
440 0.1869114955534481 0.06200428785656922 -0.00144674300888084 -0.01569570359249707 -0.0001970082951208949 0.0004760524949488766
450 0.1872411684235609 0.06160848475880237 0.0008064244587608442 -0.01567713403761568 0.000217817588773529 4.942100309888644e-05
460 0.1873879411646815 0.06118108492506108 0.003034589910519367 -0.01559445367015407 0.00068050955030573 -0.0005034271580277297
470 0.1870872282579737 0.06146240840808415 0.003823732680180846 -0.01559608239836433 0.0008494886283127298 -0.0008172339411888833
480 0.1868665807044056 0.06185233269648402 0.002825912874943484 -0.01563420505526882 0.0006614951108555899 -0.000750268280775685
490 0.1870329766680426 0.06131581727882533 0.0008146377805941159 -0.01553680939606196 0.0003060972233647795 -0.0003774804135516821
500 0.1871065108362934 0.06085219552507149 -0.001203195230932123 -0.0154215189964183 -0.000128334886558771 0.0001446767972018051
510 0.1868667123348352 0.06150419096547206 -0.002102514978419552 -0.01553299730280465 -0.0003279960612738531 0.0005094847135289549
520 0.1869953055724699 0.06198931599474946 -0.0009252429512666141 -0.01572023224513988 -0.0001003922656727521 0.0003915667243773104
530 0.1873199634542459 0.06144155897819592 0.001497569260892906 -0.01564743794085377 0.0003518924186990905 -0.0001064890128196112
540 0.1873365180022017 0.06117406690767526 0.00342775556131358 -0.01558320404370237 0.0007689894399991494 -0.0006249307092851293
550 0.1869876682736407 0.06162812301918041 0.003707704379499678 -0.01560952349590765 0.0008232984043115736 -0.0008344709093355713
560 0.1868888502890398 0.06179120395919226 0.002324235953722234 -0.01562595916605675 0.0005760035875239403 -0.0006728137449711599
570 0.187085763920298 0.06111402706644457 0.0002184235049498726 -0.01549253461862114 0.0001882535431308502 -0.0002389237520201288
580 0.1870460286922331 0.0609060800028112 -0.001607733470135623 -0.01542098456940239 -0.0002222322518388584 0.0002739219730051347
590 0.1868488288578922 0.06177192804029148 -0.001991999365276823 -0.01560377249302607 -0.0003043465527147286 0.0005317407169474923
600 0.1870887157974007 0.06187833651708412 -0.0003178317185332864 -0.01571645063302695 1.021724452627803e-05 0.0002805475601551178
610 0.1873737368075816 0.06130390014916082 0.002135531035512767 -0.01562194764036933 0.0004828137290662576 -0.0002614980388154534
620 0.1872548812437899 0.06123621970607485 0.003687978635902244 -0.01558185260004474 0.0008254126825596969 -0.0007199863203277425
630 0.1869129681385379 0.06176687687307145 0.003462015097106608 -0.01562333457663703 0.0007752645392430425 -0.0008235836719320737
640 0.1869310379069592 0.06164758207066031 0.001777909857093001 -0.01560133011733743 0.0004817894428240998 -0.0005756082468180999
