nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure 
         1  1.174254268E-01  1.657463794E-01  1.766695801E-01 -1.541872430E+02 
         2  1.209922833E-01  1.664367295E-01  1.782911635E-01 -1.348851193E+02 
         3  1.159469691E-01  1.690789515E-01  1.785028435E-01 -1.527598381E+02 
         4  1.202708685E-01  1.684035913E-01  1.794216092E-01 -1.329450348E+02 
         5  1.185895204E-01  1.693458176E-01  1.795348743E-01 -1.377822859E+02 
         6  1.164344176E-01  1.636064221E-01  1.797604484E-01 -1.639671191E+02 
         7  1.150020159E-01  1.665974112E-01  1.816378274E-01 -1.649865070E+02 
         8  1.286467529E-01  1.679182216E-01  1.817710817E-01 -1.188684134E+02 
         9  1.132387804E-01  1.751834528E-01  1.818609606E-01 -1.394859388E+02 
        10  1.247460567E-01  1.703329963E-01  1.821922809E-01 -1.258780138E+02 
        11  1.175040131E-01  1.742849166E-01  1.826064002E-01 -1.390025471E+02 
        12  1.144554374E-01  1.668764272E-01  1.827213065E-01 -1.592821892E+02 
        13  1.153335816E-01  1.755741154E-01  1.828030789E-01 -1.376408123E+02 
        14  1.125350860E-01  1.736372688E-01  1.840670716E-01 -1.486405922E+02 
        15  1.238775448E-01  1.746807735E-01  1.849239822E-01 -1.286384232E+02 
        16  1.226410587E-01  1.755153607E-01  1.851053575E-01 -1.352875266E+02 
        17  1.361927753E-01  1.693787181E-01  1.852016891E-01 -1.188584302E+02 
        18  1.311022396E-01  1.717388373E-01  1.852035591E-01 -1.151467105E+02 
        19  1.104408318E-01  1.814902850E-01  1.853303793E-01 -1.291023390E+02 
        20  1.134309176E-01  1.651671686E-01  1.857025346E-01 -1.627392510E+02 
        21  1.150389707E-01  1.802490056E-01  1.859452619E-01 -1.350373646E+02 
        22  1.124662996E-01  1.818931494E-01  1.862587161E-01 -1.397559832E+02 
        23  1.142119278E-01  1.588072525E-01  1.866921954E-01 -1.599150600E+02 
        24  1.289459111E-01  1.749878857E-01  1.867616531E-01 -1.220164534E+02 
        25  1.109025005E-01  1.748152308E-01  1.871566371E-01 -1.447216741E+02 
        26  1.219454644E-01  1.790558962E-01  1.873336098E-01 -1.360604695E+02 
        27  1.185290946E-01  1.809540073E-01  1.875523868E-01 -1.373349633E+02 
        28  1.096159288E-01  1.797285715E-01  1.878948520E-01 -1.259216000E+02 
        29  1.370293242E-01  1.730554446E-01  1.880154736E-01 -1.230624373E+02 
        30  1.436116839E-01  1.708146111E-01  1.885745056E-01 -1.369924088E+02 
        31  1.077642107E-01  1.875236320E-01  1.886493529E-01 -1.282794264E+02 
        32  1.301769560E-01  1.773566279E-01  1.887963469E-01 -1.241159817E+02 
        33  1.124033648E-01  1.860755335E-01  1.891341949E-01 -1.393967806E+02 
        34  1.088055884E-01  1.805370676E-01  1.893330872E-01 -1.189549126E+02 
        35  1.425831568E-01  1.727396070E-01  1.895774989E-01 -1.477595415E+02 
        36  1.098832749E-01  1.880125958E-01  1.896673101E-01 -1.436585534E+02 
        37  1.255575385E-01  1.812020434E-01  1.899776076E-01 -1.336591169E+02 
        38  1.350533013E-01  1.768841925E-01  1.900327333E-01 -1.235080490E+02 
        39  1.072749526E-01  1.866092788E-01  1.901148004E-01 -1.060983764E+02 
        40  1.470109075E-01  1.714725170E-01  1.901198791E-01 -1.084971375E+02 
        41  1.109195207E-01  1.673030585E-01  1.903173375E-01 -1.696990461E+02 
        42  1.064124703E-01  1.905705788E-01  1.903254955E-01 -1.181290320E+02 
        43  1.280942619E-01  1.805817066E-01  1.903614559E-01 -1.289185519E+02 
        44  1.188368960E-01  1.857147436E-01  1.909471522E-01 -1.366387131E+02 
        45  1.098349994E-01  1.899218705E-01  1.909737122E-01 -1.326284026E+02 
        46  1.097659203E-01  1.715607442E-01  1.910421982E-01 -1.640642376E+02 
        47  1.436126912E-01  1.744757308E-01  1.911095937E-01 -1.638181071E+02 
        48  1.172343359E-01  1.868640582E-01  1.912290555E-01 -1.335130104E+02 
        49  1.362713729E-01  1.784586970E-01  1.915133797E-01 -1.284661335E+02 
        50  1.454235411E-01  1.750505767E-01  1.920881911E-01 -1.227314566E+02 
        51  1.228006675E-01  1.856614016E-01  1.921811054E-01 -1.362202293E+02 
        52  1.114263280E-01  1.596069473E-01  1.924789869E-01 -1.651073179E+02 
        53  1.169391248E-01  1.890161308E-01  1.926243834E-01 -1.349142723E+02 
        54  1.403423104E-01  1.785318741E-01  1.928692877E-01 -1.523537972E+02 
        55  1.054640842E-01  1.885226654E-01  1.932834231E-01 -1.081790556E+02 
        56  1.459353369E-01  1.691499676E-01  1.934744947E-01 -5.806535400E+01 
        57  1.311735037E-01  1.838240259E-01  1.935935449E-01 -1.296630648E+02 
        58  1.070119704E-01  1.794111783E-01  1.937576772E-01 -1.363465131E+02 
        59  1.099834665E-01  1.634874509E-01  1.940006960E-01 -1.723959315E+02 
        60  1.340703831E-01  1.830940580E-01  1.940169651E-01 -1.294977307E+02 
        61  1.244270353E-01  1.875830809E-01  1.940330269E-01 -1.344144288E+02 
        62  1.118404758E-01  1.536864242E-01  1.940885405E-01 -1.639783468E+02 
        63  1.448001711E-01  1.732999298E-01  1.942046579E-01 -6.291870579E+01 
        64  1.080494570E-01  1.725485326E-01  1.943972232E-01 -1.714320916E+02 
        65  1.450120736E-01  1.710289577E-01  1.947053721E-01 -5.671314165E+01 
        66  1.234794987E-01  1.894985941E-01  1.950554211E-01 -1.356588484E+02 
        67  1.292321722E-01  1.869512308E-01  1.951362150E-01 -1.328122767E+02 
