nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure 
         1 -3.665370578E-03  4.478815642E-02 -7.500149637E-02 -3.940375703E+01 
         2  3.745864932E-03  4.498873468E-02 -7.498503612E-02 -3.980889969E+01 
         3 -5.895961616E-03  4.488701846E-02 -7.497991035E-02 -3.929670553E+01 
         4  5.969625282E-03  4.517694501E-02 -7.496429089E-02 -4.016694878E+01 
         5 -1.525239147E-03  4.062959226E-02 -7.495118935E-02 -3.946421800E+01 
         6  1.807029829E-03  4.071153055E-02 -7.494912623E-02 -3.961399690E+01 
         7  8.538977365E-03  4.116030988E-02 -7.492060254E-02 -4.010308212E+01 
         8 -8.291414792E-03  4.065343800E-02 -7.485351362E-02 -3.951162071E+01 
         9  1.221711668E-02  4.180996706E-02 -7.484119430E-02 -4.060658475E+01 
        10 -1.337416296E-05  4.823372100E-02 -7.482982823E-02 -3.980983049E+01 
        11 -1.315550636E-02  4.491229206E-02 -7.480217027E-02 -3.940935975E+01 
        12  1.320711405E-02  4.556155602E-02 -7.479115953E-02 -4.105892628E+01 
        13 -8.825547607E-03  4.794472115E-02 -7.477228917E-02 -3.934372422E+01 
        14 -1.199306851E-02  4.117677426E-02 -7.477025063E-02 -3.969558681E+01 
        15  8.817095362E-03  4.845049836E-02 -7.471487557E-02 -4.083944237E+01 
        16 -1.632712600E-02  4.603277223E-02 -7.461058439E-02 -3.967763646E+01 
        17  1.642661806E-02  4.681673308E-02 -7.455650480E-02 -4.188255580E+01 
        18  1.942069315E-02  4.360252498E-02 -7.451301413E-02 -4.195607369E+01 
        19 -1.928229917E-02  4.273523368E-02 -7.449693292E-02 -4.056648942E+01 
        20 -3.378410475E-03  3.789741669E-02 -7.443583315E-02 -3.991210170E+01 
        21  7.119173814E-03  3.831055738E-02 -7.442969750E-02 -4.012613465E+01 
        22  3.853254840E-03  3.800551738E-02 -7.442570680E-02 -3.995826031E+01 
        23 -6.792588510E-03  3.803182439E-02 -7.438992987E-02 -4.005672999E+01 
        24  1.435828697E-02  3.932457828E-02 -7.438141114E-02 -4.078180096E+01 
        25 -9.488682818E-05  5.134704109E-02 -7.436274195E-02 -4.035836553E+01 
        26 -8.804267814E-03  5.118007756E-02 -7.433925480E-02 -3.973128467E+01 
        27  1.806433522E-02  3.995187548E-02 -7.430946392E-02 -4.135182900E+01 
        28 -2.307227401E-02  4.336519095E-02 -7.430940492E-02 -4.154147531E+01 
        29  2.324744496E-02  4.430364575E-02 -7.429306428E-02 -4.281366007E+01 
        30  8.653422105E-03  5.160038429E-02 -7.426319437E-02 -4.141597881E+01 
        31 -1.740235124E-02  4.986003575E-02 -7.420727906E-02 -3.972075194E+01 
        32 -1.415453671E-02  3.848695375E-02 -7.419533534E-02 -4.076254144E+01 
        33 -1.780467907E-02  3.902728209E-02 -7.415408796E-02 -4.137234961E+01 
        34  1.735996283E-02  5.066640077E-02 -7.411563379E-02 -4.271012606E+01 
        35 -2.470254584E-02  4.715413637E-02 -7.406354349E-02 -4.113914281E+01 
        36 -4.771629374E-03  5.386740426E-02 -7.395908551E-02 -4.029696062E+01 
        37  2.481554428E-02  4.817768611E-02 -7.395886877E-02 -4.376772528E+01 
        38  2.575178031E-02  4.095312497E-02 -7.395778101E-02 -4.278082975E+01 
        39 -2.536745598E-02  4.023764477E-02 -7.393941455E-02 -4.361172363E+01 
        40  4.572129429E-03  5.410774819E-02 -7.390676349E-02 -4.121669511E+01 
        41 -1.380269010E-02  5.340158027E-02 -7.386584160E-02 -3.983710659E+01 
        42 -2.186198271E-02  5.087922854E-02 -7.383009674E-02 -4.021678171E+01 
        43  1.366169070E-02  5.406238480E-02 -7.376344424E-02 -4.250498895E+01 
        44  2.186077820E-02  5.182184037E-02 -7.371408635E-02 -4.379756766E+01 
        45 -2.896803179E-02  4.750865181E-02 -7.367664073E-02 -4.272540699E+01 
        46  2.951268307E-02  4.127031374E-02 -7.366186170E-02 -4.359992621E+01 
        47 -2.936504044E-02  4.050558936E-02 -7.359610859E-02 -4.580069623E+01 
        48 -3.119151843E-02  4.367820956E-02 -7.359308257E-02 -4.533936345E+01 
        49  3.143908663E-02  4.490088574E-02 -7.358853597E-02 -4.460215562E+01 
        50  1.303310825E-02  3.602912829E-02 -7.357209925E-02 -4.073114095E+01 
        51  2.907867841E-02  4.860250314E-02 -7.356668655E-02 -4.477700125E+01 
        52  9.308068155E-03  3.554856593E-02 -7.355258536E-02 -4.058075503E+01 
        53  2.040005410E-02  3.700894620E-02 -7.353089244E-02 -4.160122066E+01 
        54  2.399396258E-02  3.739943435E-02 -7.343512592E-02 -4.220673444E+01 
        55  2.115617992E-03  3.479923204E-02 -7.337552323E-02 -4.060788854E+01 
        56 -1.487517723E-03  3.468214632E-02 -7.334347871E-02 -4.069654403E+01 
        57 -8.794801348E-03  3.498912010E-02 -7.329645026E-02 -4.129514138E+01 
        58 -1.262317518E-02  3.526539318E-02 -7.324668383E-02 -4.181290556E+01 
        59 -2.032522623E-02  3.591654571E-02 -7.315337587E-02 -4.361879581E+01 
        60 -3.524560945E-02  4.364345642E-02 -7.314256445E-02 -4.778732688E+01 
        61  3.544801447E-02  4.492777962E-02 -7.313507013E-02 -4.493226281E+01 
        62 -2.366168433E-02  3.640238052E-02 -7.311865031E-02 -4.475990322E+01 
        63 -2.356809379E-02  5.513466412E-02 -7.306515611E-02 -4.068980803E+01 
        64 -3.104082320E-02  5.119143946E-02 -7.306300792E-02 -4.274321497E+01 
        65 -1.473934843E-02  5.800434993E-02 -7.293789190E-02 -4.056814251E+01 
        66  3.172148380E-02  3.790156124E-02 -7.290407027E-02 -4.357672254E+01 
        67  2.344737495E-02  5.623828817E-02 -7.287303647E-02 -4.490146473E+01 
        68  3.115157985E-02  5.258158161E-02 -7.285797428E-02 -4.610237856E+01 
        69  1.439390885E-02  5.876637911E-02 -7.282442923E-02 -4.355740644E+01 
        70 -5.109619118E-03  5.945343909E-02 -7.281192305E-02 -4.120483793E+01 
        71 -3.737955859E-02  4.679735731E-02 -7.280239361E-02 -4.691804677E+01 
        72  3.738230915E-02  4.130840643E-02 -7.279696612E-02 -4.434829155E+01 
        73  4.625478774E-03  5.973405149E-02 -7.274021098E-02 -4.218800758E+01 
        74 -3.701428300E-02  3.992706534E-02 -7.265202613E-02 -5.086189974E+01 
        75 -2.839967805E-02  5.556727038E-02 -7.262896877E-02 -4.162540802E+01 
        76  3.766356711E-02  4.840355402E-02 -7.262790881E-02 -4.558525649E+01 
        77 -2.503826097E-02  3.498642539E-02 -7.259224419E-02 -4.733486678E+01 
        78 -3.548230859E-02  5.107081123E-02 -7.258420617E-02 -4.453783646E+01 
        79  3.531437784E-02  3.803033926E-02 -7.252877289E-02 -4.399576525E+01 
        80 -3.131014029E-02  3.681375677E-02 -7.252775257E-02 -4.919400432E+01 
        81  1.882375904E-02  3.390190025E-02 -7.245916001E-02 -4.160123910E+01 
        82 -2.012059456E-02  5.933069043E-02 -7.241990279E-02 -4.091918064E+01 
        83  2.840737674E-02  5.677934768E-02 -7.238859689E-02 -4.624839033E+01 
        84  1.510103570E-02  3.348843379E-02 -7.238816058E-02 -4.130141475E+01 
        85  3.564315476E-02  5.249248794E-02 -7.236591827E-02 -4.658911446E+01 
        86 -3.008929619E-02  3.527158840E-02 -7.225568737E-02 -4.947248058E+01 
        87  1.988411972E-02  6.030998879E-02 -7.224987055E-02 -4.489766943E+01 
        88  4.109565080E-02  4.114863658E-02 -7.223985256E-02 -4.548250093E+01 
        89 -4.163275769E-02  4.635944032E-02 -7.222747096E-02 -5.294453313E+01 
        90 -1.056678181E-02  6.167331766E-02 -7.221272397E-02 -4.136798266E+01 
        91 -4.089266503E-02  3.970117304E-02 -7.211826992E-02 -5.799035032E+01 
        92  2.626938260E-02  3.435484097E-02 -7.211665050E-02 -4.246143673E+01 
        93  1.012759776E-02  6.221906816E-02 -7.211133239E-02 -4.344044164E+01 
        94 -4.292784014E-02  4.254689739E-02 -7.211012956E-02 -5.856715097E+01 
        95 -3.477317284E-02  3.667085764E-02 -7.210090373E-02 -5.191622660E+01 
        96 -2.393751142E-04  6.250746791E-02 -7.208086340E-02 -4.224054226E+01 
        97  4.186790020E-02  4.794670546E-02 -7.205120953E-02 -4.650551052E+01 
        98  4.328485543E-02  4.420302353E-02 -7.202790988E-02 -4.652995075E+01 
        99  2.974486629E-02  3.457064808E-02 -7.192876746E-02 -4.303218547E+01 
       100 -3.303931541E-03  3.209576108E-02 -7.191112411E-02 -4.196733269E+01 
       101 -7.104348358E-03  3.221847142E-02 -7.188076630E-02 -4.241853567E+01 
       102 -1.461099671E-02  3.256268406E-02 -7.182448169E-02 -4.372212997E+01 
       103 -1.862458631E-02  3.275481661E-02 -7.181780413E-02 -4.487453867E+01 
       104  7.739224962E-03  3.218526574E-02 -7.178234272E-02 -4.136719885E+01 
       105 -3.802324552E-02  5.439694674E-02 -7.177319922E-02 -4.478056738E+01 
       106 -4.509420847E-02  4.221028129E-02 -7.168257665E-02 -5.377511946E+01 
       107  4.387521395E-03  3.184534359E-02 -7.165312212E-02 -4.157589214E+01 
       108  4.536461203E-02  4.382660468E-02 -7.162100875E-02 -4.587365043E+01 
       109 -4.387282130E-02  4.904644104E-02 -7.161521334E-02 -5.406942568E+01 
       110 -3.096128988E-02  5.987010597E-02 -7.152826841E-02 -4.249559568E+01 
       111  4.268517604E-02  3.779587190E-02 -7.141083520E-02 -4.617573327E+01 
       112  3.831308678E-02  5.623395399E-02 -7.140866007E-02 -4.767496771E+01 
       113  4.436480343E-02  5.100834406E-02 -7.128261548E-02 -4.824276271E+01 
       114 -4.623750934E-02  4.846732016E-02 -7.126626338E-02 -4.934809450E+01 
       115 -4.270566064E-02  5.364440035E-02 -7.118398854E-02 -5.026659034E+01 
       116  3.088821252E-02  6.138406622E-02 -7.117767704E-02 -4.797608611E+01 
       117  3.726980768E-02  3.479769240E-02 -7.117554915E-02 -4.406779750E+01 
       118 -4.231984381E-02  3.644952447E-02 -7.113663213E-02 -6.319198965E+01 
       119  1.397735007E-02  3.118265829E-02 -7.109585196E-02 -4.187552915E+01 
       120 -3.591438996E-02  5.957707900E-02 -7.103870711E-02 -4.386456842E+01 
       121 -2.213629736E-02  6.457907818E-02 -7.101403959E-02 -4.201467364E+01 
       122  4.454724284E-02  3.770194968E-02 -7.099574256E-02 -4.600947865E+01 
       123  4.668334382E-02  5.040086433E-02 -7.095026589E-02 -4.721262638E+01 
       124  4.301050455E-02  5.545037194E-02 -7.083071441E-02 -4.893737911E+01 
       125 -4.440873127E-02  3.639259045E-02 -7.071949174E-02 -5.786631421E+01 
       126  2.169462437E-02  6.572298325E-02 -7.069688440E-02 -4.633952703E+01 
       127  4.063631425E-02  3.490276033E-02 -7.069054568E-02 -4.561575613E+01 
       128 -3.651859937E-02  3.358455904E-02 -7.068296099E-02 -5.337941321E+01 
       129  3.606670992E-02  6.114794144E-02 -7.066890169E-02 -4.895007659E+01 
       130  2.099288701E-02  3.111236877E-02 -7.058613684E-02 -4.223917814E+01 
       131  9.714116236E-03  3.046647309E-02 -7.058171224E-02 -4.210252921E+01 
       132 -2.774856230E-02  6.503545479E-02 -7.051707398E-02 -4.265422599E+01 
       133 -4.528337732E-02  4.222503454E-02 -7.049453682E-02 -4.579882898E+01 
       134 -1.166920015E-02  6.760808871E-02 -7.047795220E-02 -4.267058901E+01 
       135 -2.513871828E-02  3.130172094E-02 -7.047083907E-02 -4.886823439E+01 
       136  2.427688213E-02  3.129031113E-02 -7.046108090E-02 -4.250742699E+01 
       137 -4.534977779E-02  5.617010977E-02 -7.030916259E-02 -5.188767857E+01 
       138  1.093178061E-02  6.835771848E-02 -7.029518740E-02 -4.490010088E+01 
       139 -4.047468794E-02  3.369843517E-02 -7.022288780E-02 -6.029071695E+01 
       140 -3.013238481E-02  3.158361762E-02 -7.013808944E-02 -5.099199373E+01 
       141 -4.493119779E-04  6.884642156E-02 -7.013184670E-02 -4.360184299E+01 
       142  3.189162671E-02  3.172055091E-02 -7.010849477E-02 -4.344305981E+01 
       143  2.754816896E-02  6.637892546E-02 -7.009946130E-02 -4.814762174E+01 
       144  4.470982340E-02  3.792362151E-02 -7.005797912E-02 -4.634140499E+01 
       145 -1.642952098E-03  2.958425479E-02 -6.999727054E-02 -4.305033616E+01 
       146 -4.797679500E-02  5.532955906E-02 -6.997569705E-02 -4.787251368E+01 
       147  2.661998629E-03  2.947383950E-02 -6.988315492E-02 -4.275707836E+01 
       148 -9.039998642E-03  2.969025490E-02 -6.986133666E-02 -4.407387993E+01 
       149 -1.281560797E-02  2.977258832E-02 -6.985447730E-02 -4.483557454E+01 
       150 -2.053744055E-02  3.013725663E-02 -6.985457792E-02 -4.707223007E+01 
       151  3.518691754E-02  3.191085927E-02 -6.983299226E-02 -4.405693934E+01 
       152 -1.794031080E-02  6.923412888E-02 -6.979681739E-02 -4.298654396E+01 
       153 -3.918649856E-02  6.318356666E-02 -6.976841670E-02 -4.485766664E+01 
       154  4.566759094E-02  4.373244273E-02 -6.971391537E-02 -4.564359255E+01 
       155  4.609968178E-02  5.855899167E-02 -6.971054840E-02 -5.124876392E+01 
       156  4.690040387E-02  5.013266669E-02 -6.957576136E-02 -4.565638480E+01 
       157 -2.389423879E-02  3.013703184E-02 -6.954082667E-02 -4.868601809E+01 
       158  1.728545451E-02  7.025592126E-02 -6.948554491E-02 -4.651701094E+01 
       159 -4.651877839E-02  4.816175057E-02 -6.944634948E-02 -4.184491607E+01 
       160  4.869319148E-02  5.765686849E-02 -6.940105896E-02 -5.026364485E+01 
       161 -4.441240442E-02  6.200527094E-02 -6.922971126E-02 -4.898841903E+01 
       162 -6.475367409E-03  7.162350617E-02 -6.917482993E-02 -4.391889995E+01 
       163  3.949742005E-02  6.535051222E-02 -6.915182241E-02 -5.076046679E+01 
       164 -3.139952984E-02  3.048690561E-02 -6.910278363E-02 -5.181282213E+01 
       165 -3.464582985E-02  3.079522705E-02 -6.906798013E-02 -5.270651305E+01 
       166  5.672916452E-03  7.199126871E-02 -6.906466796E-02 -4.506000575E+01 
       167  4.243253575E-02  3.202007229E-02 -6.889159453E-02 -4.665328035E+01 
       168 -4.475680160E-02  3.698202772E-02 -6.884213004E-02 -5.043249720E+01 
       169  1.595087668E-02  2.871210643E-02 -6.882241443E-02 -4.271879002E+01 
       170  1.896493458E-02  2.869566322E-02 -6.866191205E-02 -4.279944543E+01 
       171  4.482553833E-02  6.410711606E-02 -6.863099754E-02 -5.243685995E+01 
       172  4.413885331E-02  3.211520331E-02 -6.862091295E-02 -4.660075322E+01 
       173 -3.118606854E-02  7.038936357E-02 -6.854319879E-02 -4.435839916E+01 
       174  4.545215693E-02  4.124076250E-02 -6.854033967E-02 -4.687871603E+01 
       175 -4.619058304E-02  4.545885210E-02 -6.845650644E-02 -4.355027831E+01 
       176 -4.211502006E-02  3.101900835E-02 -6.836498034E-02 -6.232829170E+01 
       177 -4.515565891E-02  3.930306642E-02 -6.836216721E-02 -4.875950494E+01 
       178  2.644220459E-02  2.879344474E-02 -6.816571956E-02 -4.302851275E+01 
       179 -4.828730050E-02  5.482525030E-02 -6.810869913E-02 -4.075003997E+01 
       180 -3.674625407E-02  6.981960982E-02 -6.810742927E-02 -4.517431671E+01 
       181  4.638568167E-02  4.614178156E-02 -6.810235088E-02 -4.603687030E+01 
       182 -4.409178761E-02  3.116278877E-02 -6.807134269E-02 -5.883530281E+01 
       183  3.072592323E-02  7.188842135E-02 -6.804298445E-02 -5.022073737E+01 
       184  2.975831266E-02  2.894761548E-02 -6.802899143E-02 -4.339450591E+01 
       185 -4.774464393E-02  6.438050769E-02 -6.801034337E-02 -5.018344451E+01 
       186  9.374119918E-03  2.778333003E-02 -6.793958657E-02 -4.315588249E+01 
       187  4.429681123E-02  3.259076348E-02 -6.786079361E-02 -4.758209033E+01 
       188 -5.068360007E-02  6.311750463E-02 -6.774981147E-02 -4.771189828E+01 
       189  4.473449838E-02  3.579163466E-02 -6.774367415E-02 -4.786391197E+01 
       190 -7.261716184E-03  2.753128641E-02 -6.770077914E-02 -4.494891399E+01 
       191 -3.441904127E-03  2.745940820E-02 -6.769945024E-02 -4.434914588E+01 
       192 -1.469900321E-02  2.767370693E-02 -6.765176584E-02 -4.635889022E+01 
       193  3.687495805E-02  7.143358645E-02 -6.756166513E-02 -5.195329541E+01 
       194 -1.836572060E-02  2.769028578E-02 -6.752811288E-02 -4.744602703E+01 
       195  3.724019021E-02  2.933337151E-02 -6.748604465E-02 -4.450457836E+01 
       196  4.012179145E-03  2.731160480E-02 -6.744353877E-02 -4.380530436E+01 
       197 -2.027032886E-02  7.580207393E-02 -6.726496867E-02 -4.481866439E+01 
       198  4.045162437E-02  2.955505448E-02 -6.724866380E-02 -4.610198744E+01 
       199 -4.761987590E-02  5.093217160E-02 -6.700681531E-02 -4.062391531E+01 
       200 -4.433661724E-02  3.195571407E-02 -6.696099131E-02 -5.333905609E+01 
       201  4.892238444E-02  6.729013736E-02 -6.695559281E-02 -5.498069004E+01 
       202 -4.475118722E-02  3.499506444E-02 -6.693586877E-02 -5.323332769E+01 
       203  4.910408175E-02  5.689851696E-02 -6.692741464E-02 -4.816600000E+01 
       204  1.371415406E-02  2.684812031E-02 -6.678325554E-02 -4.346060356E+01 
       205  5.186617796E-02  6.589787187E-02 -6.674246016E-02 -5.469253587E+01 
       206  7.493503673E-03  2.688510395E-02 -6.673591567E-02 -4.389487841E+01 
       207 -3.684457130E-02  2.832429463E-02 -6.670863591E-02 -5.155392598E+01 
       208  1.936260468E-02  7.709065101E-02 -6.668220627E-02 -4.848672904E+01 
       209 -2.717001413E-02  7.633590447E-02 -6.664282378E-02 -4.563227041E+01 
       210 -2.580926248E-02  2.747496049E-02 -6.664256957E-02 -4.969038067E+01 
       211  4.815070715E-02  5.274173678E-02 -6.656958038E-02 -4.658078882E+01 
       212 -4.033459043E-02  2.858594835E-02 -6.654057333E-02 -5.684446012E+01 
       213 -2.944185255E-02  2.762579554E-02 -6.648035355E-02 -5.061525803E+01 
       214 -7.419613062E-03  7.837484028E-02 -6.640799550E-02 -4.585220248E+01 
       215 -4.125449230E-02  7.369565311E-02 -6.613891558E-02 -4.634023369E+01 
       216  6.104309753E-03  7.922031281E-02 -6.601697668E-02 -4.711647014E+01 
       217  2.646388181E-02  7.797503274E-02 -6.590986685E-02 -5.047443192E+01 
       218 -5.100235886E-02  6.234021378E-02 -6.581631225E-02 -4.237511345E+01 
       219 -4.723223586E-02  7.178135288E-02 -6.578375765E-02 -4.809516172E+01 
       220 -2.080729070E-03  2.598780165E-02 -6.574440940E-02 -4.505224050E+01 
       221  2.085938360E-02  2.640932709E-02 -6.558785476E-02 -4.355823908E+01 
       222  1.882931120E-03  2.581013422E-02 -6.540883155E-02 -4.480083979E+01 
       223  2.413709906E-02  2.640834237E-02 -6.539520913E-02 -4.351544499E+01 
       224  3.188655225E-02  2.684723594E-02 -6.538866122E-02 -4.401799216E+01 
       225  3.526399699E-02  2.712241506E-02 -6.528978506E-02 -4.450802027E+01 
       226 -1.509750156E-02  8.084957632E-02 -6.521978270E-02 -4.650205719E+01 
       227  4.158463489E-02  7.634759701E-02 -6.506570440E-02 -5.428864185E+01 
       228 -4.986030160E-02  5.762226889E-02 -6.491427097E-02 -4.068634301E+01 
       229  4.787459691E-02  7.433123276E-02 -6.473732940E-02 -5.625825727E+01 
       230  1.372830693E-02  8.194259371E-02 -6.467029669E-02 -4.903335094E+01 
       231  4.245666525E-02  2.733073319E-02 -6.465607691E-02 -4.695827701E+01 
       232  4.457438150E-02  3.145083970E-02 -6.461867093E-02 -4.970945892E+01 
       233 -2.024612780E-02  2.572581019E-02 -6.461095157E-02 -4.831633154E+01 
       234 -9.250247485E-03  2.553737634E-02 -6.454992091E-02 -4.608358032E+01 
       235  4.407608139E-02  2.751439715E-02 -6.454642451E-02 -4.704287523E+01 
       236 -1.251011336E-02  2.552747203E-02 -6.444727605E-02 -4.671352269E+01 
       237 -2.383295068E-02  2.579023070E-02 -6.444317082E-02 -4.891634263E+01 
       238 -4.668007742E-02  4.410320061E-02 -6.443322355E-02 -4.576672706E+01 
       239 -4.608656004E-02  4.082962447E-02 -6.437554522E-02 -4.959932716E+01 
       240 -5.463829926E-04  8.286402806E-02 -6.433880644E-02 -4.764041603E+01 
       241  1.435250831E-02  2.536280253E-02 -6.427177457E-02 -4.417911007E+01 
       242 -5.164998901E-02  7.392064281E-02 -6.405971942E-02 -4.829982350E+01 
       243  4.604640273E-02  4.032675353E-02 -6.404223658E-02 -5.108998676E+01 
       244 -4.222831340E-02  2.665871224E-02 -6.402229440E-02 -5.746943274E+01 
       245 -3.144517059E-02  2.592680089E-02 -6.402142304E-02 -5.003406884E+01 
       246 -5.503898093E-02  7.194052999E-02 -6.401134885E-02 -4.679279803E+01 
       247  4.553472238E-02  3.724174099E-02 -6.400368913E-02 -5.209820399E+01 
       248 -3.486888246E-02  2.603517369E-02 -6.400192154E-02 -5.010381645E+01 
       249 -4.408331771E-02  2.692240095E-02 -6.389098867E-02 -5.589232500E+01 
       250  5.232148801E-02  6.459396431E-02 -6.385234617E-02 -5.298753756E+01 
       251  5.066112608E-02  5.917120258E-02 -6.366269253E-02 -4.998708901E+01 
       252 -4.455664131E-02  3.032383046E-02 -6.363859082E-02 -5.513954690E+01 
       253  4.436722118E-02  2.875482973E-02 -6.352729530E-02 -4.856437528E+01 
       254  4.732755877E-02  4.591393441E-02 -6.337957140E-02 -4.872718200E+01 
       255  1.850125490E-02  2.491520781E-02 -6.327704222E-02 -4.417629710E+01 
       256  8.268950678E-03  2.480998353E-02 -6.317061697E-02 -4.472762695E+01 
       257 -4.436452181E-02  2.817655032E-02 -6.295348020E-02 -5.348592356E+01 
       258  3.006442489E-02  2.511028356E-02 -6.276899651E-02 -4.413981654E+01 
       259 -3.193562818E-02  8.376627645E-02 -6.275517229E-02 -4.775020127E+01 
       260 -3.523919281E-03  2.455455383E-02 -6.272324054E-02 -4.577967986E+01 
       261 -4.828297889E-02  4.955909652E-02 -6.270382824E-02 -4.128778336E+01 
       262  2.619511107E-02  2.482896944E-02 -6.257207201E-02 -4.400113178E+01 
       263  3.043896586E-02  8.449596949E-02 -6.252643889E-02 -5.273611433E+01 
       264 -1.862448931E-02  2.457005714E-02 -6.250000419E-02 -4.773624813E+01 
       265 -3.854739135E-02  8.271208719E-02 -6.249585002E-02 -4.756627712E+01 
       266 -1.415132829E-02  2.448367662E-02 -6.238631560E-02 -4.725921088E+01 
       267  5.700425827E-02  7.508833946E-02 -6.230734417E-02 -5.813043526E+01 
       268  3.739989801E-02  2.538686023E-02 -6.226278122E-02 -4.484036597E+01 
       269  4.053331161E-02  2.559699146E-02 -6.224923033E-02 -4.624023044E+01 
       270  5.346317717E-02  7.739806124E-02 -6.224220734E-02 -5.770631391E+01 
       271  1.197910251E-02  2.439648916E-02 -6.214470580E-02 -4.471662647E+01 
       272 -4.758867044E-02  4.601633584E-02 -6.213692578E-02 -4.462384156E+01 
       273  3.860810856E-02  8.369193793E-02 -6.207918471E-02 -5.491720238E+01 
       274 -6.983413923E-03  2.428706979E-02 -6.200845206E-02 -4.623015051E+01 
       275 -4.572778486E-02  3.640650407E-02 -6.200562006E-02 -5.616688392E+01 
       276  4.550758704E-02  3.502144339E-02 -6.194761319E-02 -5.390635911E+01 
       277  2.819697512E-03  2.425931601E-02 -6.185907143E-02 -4.531952985E+01 
       278  4.857220361E-02  4.980501524E-02 -6.184414683E-02 -4.831706182E+01 
       279  4.695697988E-02  4.253574567E-02 -6.182337726E-02 -5.194412497E+01 
       280 -5.535053973E-02  7.059347996E-02 -6.169237144E-02 -4.396962973E+01 
       281 -4.614775503E-02  3.841603013E-02 -6.162998589E-02 -5.353063499E+01 
       282 -5.333552534E-02  6.503869243E-02 -6.141263071E-02 -4.290919361E+01 
       283 -1.696453866E-02  8.789892982E-02 -6.139518857E-02 -4.898029733E+01 
       284 -4.048657107E-02  2.493622467E-02 -6.133699180E-02 -5.272233648E+01 
