nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure 
        75  2.974486629E-02  7.530645892E-02 -2.641617955E-02 -3.837447876E+01 
        76 -4.211502006E-02  7.027509235E-02 -2.640759004E-02 -4.394977638E+01 
        77  4.245666525E-02  6.504449720E-02 -2.639300366E-02 -3.579365042E+01 
        78 -2.032522623E-02  7.712408117E-02 -2.633041511E-02 -3.712410277E+01 
        79 -3.651859937E-02  7.372827047E-02 -2.623253159E-02 -4.303308985E+01 
        80  4.407608139E-02  6.509683127E-02 -2.618559767E-02 -4.964925175E+01 
        81 -3.008929619E-02  7.603326586E-02 -2.615170718E-02 -4.102108239E+01 
        82 -4.408331771E-02  6.421476363E-02 -2.614073907E-02 -5.095825493E+01 
        83  5.534942395E-03  5.999867493E-02 -2.611468065E-02 -2.322489043E+01 
        84 -4.409178761E-02  7.016912728E-02 -2.609828876E-02 -5.071741628E+01 
        85  3.739989801E-02  6.197765584E-02 -2.607521379E-02 -2.838695361E+01 
        86  4.243253575E-02  7.135532391E-02 -2.607210341E-02 -4.195451099E+01 
        87 -2.366168433E-02  7.744306358E-02 -2.596232335E-02 -4.004213277E+01 
        88  4.053331161E-02  6.211665912E-02 -2.591704665E-02 -3.245229441E+01 
        89 -3.698728991E-02  6.074547854E-02 -2.589232111E-02 -3.897512498E+01 
        90 -3.378410475E-03  7.943160271E-02 -2.583656205E-02 -3.537795262E+01 
        91 -4.047468794E-02  7.348347218E-02 -2.582668813E-02 -4.476191074E+01 
        92  2.040005410E-02  7.816346949E-02 -2.582491585E-02 -3.885802388E+01 
        93  4.413885331E-02  7.123119091E-02 -2.581343484E-02 -5.064611373E+01 
        94  3.853254840E-03  7.950088104E-02 -2.575296291E-02 -3.622105771E+01 
        95 -4.048657107E-02  6.100437640E-02 -2.573922928E-02 -4.136234922E+01 
        96 -2.587961417E-02  5.988621793E-02 -2.573677814E-02 -3.561343347E+01 
        97  3.726980768E-02  7.493439772E-02 -2.572302919E-02 -4.203158152E+01 
        98  2.503677356E-02  5.942343714E-02 -2.571240063E-02 -2.208105563E+01 
        99 -6.792588510E-03  7.949418479E-02 -2.570906294E-02 -3.563890732E+01 
       100 -5.591477703E-04  5.904552836E-02 -2.570863344E-02 -2.573212177E+01 
       101  1.921590909E-02  5.930871565E-02 -2.569653886E-02 -2.160537452E+01 
       102 -2.914075136E-02  5.978005399E-02 -2.561766683E-02 -3.655131894E+01 
       103  7.119173814E-03  7.971939874E-02 -2.554008890E-02 -3.754887104E+01 
       104  2.399396258E-02  7.837186916E-02 -2.548108187E-02 -4.069431363E+01 
       105  4.063631425E-02  7.466574273E-02 -2.530578571E-02 -4.438199183E+01 
