nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure 
         1  1.527063597E-03  3.452306026E-01  2.326714782E-01 -6.584985708E+01 
         2 -1.773461542E-03  3.465949857E-01  2.327399436E-01 -7.197102062E+01 
         3 -4.772243753E-03  3.451785564E-01  2.327519273E-01 -6.836311944E+01 
         4  2.407978172E-03  3.423441676E-01  2.327659374E-01 -4.641077581E+01 
         5 -4.979687857E-03  3.421106588E-01  2.328039451E-01 -4.203699473E+01 
         6  4.633680485E-03  3.483384131E-01  2.328576821E-01 -6.731273551E+01 
         7  8.605908625E-03  3.443166904E-01  2.328721420E-01 -5.638252645E+01 
         8 -7.441571006E-03  3.471217298E-01  2.328933767E-01 -7.927671960E+01 
         9  6.121623354E-03  3.416192530E-01  2.328938227E-01 -4.033565508E+01 
        10  7.455342280E-03  3.477917269E-01  2.329186717E-01 -6.452986372E+01 
        11  6.915263412E-04  3.401058538E-01  2.329461429E-01 -2.252773979E+01 
        12 -2.124743857E-03  3.398536486E-01  2.329962361E-01 -1.839778833E+01 
        13 -1.166190245E-02  3.461698559E-01  2.330789747E-01 -8.639989547E+01 
        14  1.224257744E-02  3.433372340E-01  2.331065531E-01 -5.285527244E+01 
        15 -1.263182888E-02  3.443681812E-01  2.331363201E-01 -7.047766280E+01 
        16 -1.298538951E-03  3.517258300E-01  2.331518546E-01 -6.911503817E+01 
        17 -8.336817881E-03  3.397775922E-01  2.332058142E-01 -1.453893672E+01 
        18  2.639696782E-03  3.523553251E-01  2.332304261E-01 -6.227715182E+01 
        19  1.423515408E-02  3.452161505E-01  2.332447871E-01 -6.241519828E+01 
        20 -1.019830909E-02  3.400627912E-01  2.332510230E-01 -2.940910513E+01 
        21  1.269975648E-02  3.406151631E-01  2.332666457E-01 -3.351126164E+01 
        22  7.222971754E-03  3.384520463E-01  2.332836735E-01 -1.216073676E+01 
        23 -6.873427348E-03  3.518690518E-01  2.333022060E-01 -7.897190982E+01 
        24  1.037525678E-02  3.508258009E-01  2.333590290E-01 -5.741417538E+01 
        25 -3.590663819E-03  3.533886581E-01  2.334279199E-01 -6.459313142E+01 
        26 -1.592257273E-02  3.435576333E-01  2.334620796E-01 -7.771291255E+01 
        27  9.791388253E-03  3.379212669E-01  2.334726631E-01 -9.231329641E+00 
        28  1.328590850E-02  3.499057057E-01  2.334738020E-01 -5.920498350E+01 
        29  2.350756587E-03  3.363280343E-01  2.335825614E-01  1.137404115E+01 
        30 -1.661148674E-02  3.407892612E-01  2.335932648E-01 -5.205633928E+01 
        31 -1.383445290E-02  3.507365138E-01  2.336284710E-01 -9.394517463E+01 
        32  4.144218153E-03  3.547121208E-01  2.336341986E-01 -4.475650497E+01 
        33  1.829745343E-02  3.446153825E-01  2.336832398E-01 -6.343824566E+01 
        34  4.919887862E-03  3.358182539E-01  2.337307321E-01  1.613158755E+01 
        35  1.551614504E-02  3.388496072E-01  2.337334103E-01 -2.110321232E+01 
        36  9.200971628E-03  3.541466750E-01  2.337521292E-01 -4.306106910E+01 
        37 -1.048261754E-02  3.536803976E-01  2.337543173E-01 -8.001825615E+01 
        38  1.910092336E-02  3.427601762E-01  2.338011588E-01 -5.519124362E+01 
        39 -1.290933438E-02  3.372015367E-01  2.338252547E-01  7.431579799E+00 
        40 -1.903256880E-02  3.455310372E-01  2.338326349E-01 -1.024410236E+02 
        41 -3.550925540E-03  3.354364273E-01  2.338341282E-01  2.331480975E+01 
        42  1.723124870E-02  3.393008084E-01  2.338471554E-01 -3.312889707E+01 
        43 -1.458526292E-02  3.375863183E-01  2.338905319E-01 -1.219450204E+01 
        44 -6.280688991E-03  3.350858168E-01  2.339810008E-01  2.973831377E+01 
        45  1.657954097E-02  3.517808979E-01  2.340258187E-01 -5.377709248E+01 
        46 -1.709197375E-02  3.513656189E-01  2.340924708E-01 -9.935984904E+01 
        47  3.166034705E-03  3.575761986E-01  2.341621732E-01 -2.975198339E+01 
        48 -1.930078183E-02  3.494755600E-01  2.341640760E-01 -1.114881643E+02 
        49  2.036152659E-02  3.482722332E-01  2.341692646E-01 -6.327163781E+01 
        50  1.121357257E-02  3.348446492E-01  2.341819630E-01  1.762383507E+01 
        51 -3.430872762E-03  3.576554261E-01  2.342060258E-01 -4.488196941E+01 
