nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure 
         1 -6.668136050E-03 -9.045427277E-02  1.648863269E-01 -6.511338295E+01 
         2  8.232475937E-03 -9.014427732E-02  1.652556365E-01 -6.417924068E+01 
         3 -5.510624991E-02  8.093991876E-02  1.662423164E-01 -7.206672314E+01 
         4 -4.513221760E-02  8.093991876E-02  1.662423164E-01 -6.856234725E+01 
         5 -3.500626534E-02  8.093991876E-02  1.662423164E-01 -6.473003885E+01 
         6 -2.528173215E-02  8.093991876E-02  1.662423164E-01 -6.982720133E+01 
         7 -1.605894760E-02  8.093991876E-02  1.662423164E-01 -7.611771153E+01 
         8 -7.101251136E-03  8.093991876E-02  1.662423164E-01 -7.839894604E+01 
         9  1.823880689E-03  8.093991876E-02  1.662423164E-01 -7.824179847E+01 
        10  1.090345451E-02  8.093991876E-02  1.662423164E-01 -7.559947900E+01 
        11  2.007787398E-02  8.093991876E-02  1.662423164E-01 -6.773383407E+01 
        12  2.954712802E-02  8.093991876E-02  1.662423164E-01 -6.139580503E+01 
        13  3.912240443E-02  8.093991876E-02  1.662423164E-01 -6.372378055E+01 
        14  4.810461043E-02  8.093991876E-02  1.662423164E-01 -6.555928101E+01 
        15  5.616725478E-02  8.093991876E-02  1.662423164E-01 -6.725613144E+01 
        16  4.810177870E-02  8.307487221E-02  1.662423164E-01 -7.028431959E+01 
        17  5.603357916E-02  8.330825365E-02  1.662423164E-01 -7.336533231E+01 
        18 -1.605797732E-02  8.413719043E-02  1.662423164E-01 -6.236524587E+01 
        19  2.007650896E-02  8.416293126E-02  1.662423164E-01 -5.764534746E+01 
        20  1.090269399E-02  8.427112277E-02  1.662423164E-01 -6.062668391E+01 
        21 -2.528023936E-02  8.427991661E-02  1.662423164E-01 -6.206187041E+01 
        22  2.954572836E-02  8.430486950E-02  1.662423164E-01 -5.706317427E+01 
        23 -5.506970830E-02  8.441088604E-02  1.662423164E-01 -7.639923778E+01 
        24 -7.100766120E-03  8.449469342E-02  1.662423164E-01 -6.212675156E+01 
        25 -3.500463326E-02  8.464017324E-02  1.662423164E-01 -6.266152292E+01 
        26  1.603388263E-03  8.477951159E-02  1.662423164E-01 -6.210120236E+01 
        27 -4.541356861E-02  8.481574061E-02  1.662423164E-01 -7.069381224E+01 
