nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure 
         1  5.893175676E-02 -3.848249838E-02 -5.183716491E-02 -2.659114683E+01 
         2  5.890992212E-02 -3.510768642E-02 -5.171333232E-02 -5.581751761E+01 
         3  5.886198850E-02 -2.769884172E-02 -5.144147840E-02 -3.891336315E+01 
         4  5.881302607E-02 -2.013121289E-02 -5.116379885E-02 -3.911574051E+01 
         5  5.876310374E-02 -1.241544421E-02 -5.088068279E-02 -3.850681881E+01 
         6  5.871262750E-02 -4.613891867E-03 -5.059441898E-02 -3.748124173E+01 
         7  6.193663136E-02 -3.848249838E-02 -5.031399003E-02  1.790453834E+01 
         8  5.866163717E-02  3.267278497E-03 -5.030523392E-02 -3.569889714E+01 
         9  5.860959693E-02  1.131078532E-02 -5.001009195E-02 -3.395429490E+01 
        10  5.855635027E-02  1.954063374E-02 -4.970811359E-02 -3.354179595E+01 
        11  5.850313794E-02  2.776497772E-02 -4.940633652E-02 -3.603814411E+01 
        12  5.847885832E-02  3.151749820E-02 -4.926864430E-02 -4.293103859E+01 
        13  5.841266014E-02 -2.766304670E-02 -4.889321183E-02 -3.819936123E+01 
        14  5.839670158E-02 -2.015672298E-02 -4.880270287E-02 -3.917598292E+01 
        15  5.836132528E-02 -1.248245518E-02 -4.860208454E-02 -3.854183796E+01 
        16  5.828205408E-02  3.182553195E-03 -4.815250851E-02 -3.577217722E+01 
        17  5.826286597E-02 -4.707055936E-03 -4.804369437E-02 -3.757084942E+01 
        18  5.824333659E-02 -3.501781311E-02 -4.793293126E-02 -7.733312006E+01 
        19  6.138667287E-02  3.151749820E-02 -4.779466874E-02 -4.935541135E+01 
        20  5.821426553E-02  1.936597282E-02 -4.776805652E-02 -3.357491130E+01 
        21  5.819344273E-02 -3.848249838E-02 -4.764997064E-02 -3.615554235E+01 
        22  6.077120322E-02 -3.848249838E-02 -4.748720095E-02  2.117022386E+01 
        23  5.814736236E-02  2.745081337E-02 -4.738863296E-02 -3.615064912E+01 
        24  5.813808321E-02  1.118238220E-02 -4.733600645E-02 -3.404889139E+01 
        25  6.885029167E-02 -3.848249838E-02 -4.680944532E-02  4.009675629E+01 
        26  5.803179856E-02 -2.442936727E-02 -4.673323448E-02 -3.882705396E+01 
        27  5.801617286E-02 -3.362888255E-02 -4.664462177E-02 -5.832499274E+01 
        28  5.801160342E-02 -1.654867669E-02 -4.661870808E-02 -3.881301206E+01 
        29  5.793852119E-02 -8.704782230E-03 -4.620424359E-02 -3.819850105E+01 
        30  5.790703217E-02  2.889477579E-02 -4.602565361E-02 -3.711094335E+01 
        31  5.789248816E-02 -1.220526065E-03 -4.594317395E-02 -3.673071773E+01 
        32  5.787484433E-02  3.151749820E-02 -4.584310534E-02 -4.651085566E+01 
        33  5.783236865E-02  2.216288982E-02 -4.560221321E-02 -3.404285053E+01 
        34  5.782771736E-02  7.045492848E-03 -4.557583460E-02 -3.480291698E+01 
        35  6.056431192E-02  3.151749820E-02 -4.555710424E-02 -5.319417090E+01 
        36  5.778559825E-02  1.432784058E-02 -4.533696572E-02 -3.346066188E+01 
        37  6.759118459E-02  3.151749820E-02 -4.464959291E-02 -4.930477982E+01 
        38  6.250896836E-02 -3.848249838E-02 -4.450114793E-02  2.479939184E+01 
        39  6.759158363E-02 -3.848249838E-02 -4.394705485E-02  3.744450642E+01 
        40  6.694139547E-02  3.151749820E-02 -4.305509562E-02 -4.979464509E+01 
        41  5.734798707E-02 -3.343265949E-02 -4.285515181E-02 -6.269538852E+01 
        42  7.666310817E-02 -3.848249838E-02 -4.284911789E-02  5.868104243E+01 
        43  6.176146581E-02  3.151749820E-02 -4.284132681E-02 -5.263571370E+01 
        44  5.732729591E-02 -1.103439867E-03 -4.273780685E-02 -3.663358076E+01 
        45  5.727421127E-02 -2.450796487E-02 -4.243674564E-02 -3.877644333E+01 
        46  5.722914255E-02 -1.667843538E-02 -4.218115018E-02 -3.867283938E+01 
        47  5.721440720E-02 -9.106675637E-03 -4.209758861E-02 -3.814147581E+01 
        48  7.328993981E-02  3.151749820E-02 -4.176088688E-02 -4.821422778E+01 
        49  5.712076914E-02  1.471061121E-02 -4.156653614E-02 -3.290242819E+01 
        50  5.711801052E-02  2.213643335E-02 -4.155088939E-02 -3.290852505E+01 
        51  5.702528376E-02  6.352587522E-03 -4.102500749E-02 -3.484089042E+01 
        52  5.700026492E-02  2.841496363E-02 -4.088311633E-02 -3.506598993E+01 
        53  5.689698467E-02 -3.752745790E-03 -4.029739455E-02 -3.724157251E+01 
        54  5.688587553E-02 -7.008125259E-03 -4.023439216E-02 -3.779606384E+01 
        55  5.688182418E-02 -1.341778268E-02 -4.021141444E-02 -3.834327868E+01 
        56  5.687617693E-02 -2.798468208E-02 -4.017938504E-02 -3.843165323E+01 
        57  5.686691850E-02 -2.041222153E-02 -4.012687234E-02 -3.909550338E+01 
        58  5.685452012E-02  2.822476727E-03 -4.005655824E-02 -3.571562529E+01 
        59  7.249469435E-02  3.151749820E-02 -4.005631395E-02 -4.829465417E+01 
        60  5.684814178E-02 -3.608918155E-02 -4.002038698E-02 -7.249006193E+01 
        61  5.683275113E-02 -3.848249838E-02 -3.993309908E-02 -3.969197464E+01 
        62  7.004871846E-02 -3.848249838E-02 -3.989404519E-02  4.245892148E+01 
        63  5.682586599E-02  2.985591645E-02 -3.989405004E-02 -3.504681914E+01 
        64  6.063473944E-02  3.151749820E-02 -3.985418263E-02 -5.304164952E+01 
        65  5.680977656E-02  3.151749820E-02 -3.980280326E-02 -4.556368073E+01 
        66  5.679770847E-02  2.482596764E-02 -3.973436489E-02 -3.250707070E+01 
        67  5.678020434E-02  1.858294275E-02 -3.963509801E-02 -3.193459413E+01 
        68  7.505068654E-02 -3.848249838E-02 -3.961245224E-02  5.487005145E+01 
        69  6.892863750E-02  3.151749820E-02 -3.960932830E-02 -4.937739803E+01 
