nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure 
         1  1.174254268E-01 -7.723869290E-03  2.421246469E-01 -1.153857540E+02 
         2  1.164344176E-01 -1.142262159E-02  2.427970426E-01 -1.240964006E+02 
         3  1.209922833E-01 -8.382350681E-03  2.437594308E-01 -1.129547447E+02 
         4  1.142119278E-01 -1.971763222E-02  2.443050025E-01 -1.086616464E+02 
         5  1.159469691E-01 -6.663697947E-03  2.457774442E-01 -1.191667176E+02 
         6  1.118404758E-01 -2.856861042E-02  2.459140359E-01 -1.091230732E+02 
         7  1.202708685E-01 -7.790915184E-03  2.459495580E-01 -1.109422395E+02 
         8  1.150020159E-01 -1.063518028E-02  2.462394986E-01 -1.313449642E+02 
         9  1.185895204E-01 -7.204751071E-03  2.466959031E-01 -1.033845553E+02 
        10  1.144554374E-01 -1.120402161E-02  2.472029282E-01 -1.206266925E+02 
        11  1.286467529E-01 -9.795451297E-03  2.472676777E-01 -1.468815525E+02 
        12  1.092602205E-01 -3.819891411E-02  2.476647383E-01 -1.540258868E+02 
        13  1.134309176E-01 -1.452069652E-02  2.481023464E-01 -1.105449961E+02 
        14  1.079940349E-01 -4.292470962E-02  2.485238463E-01 -9.138583289E+01 
        15  1.114263280E-01 -2.324404207E-02  2.489623516E-01 -1.074657237E+02 
        16  1.247460567E-01 -8.385780564E-03  2.492730140E-01 -1.325674949E+02 
        17  1.083466673E-01 -3.736242440E-02  2.499949136E-01 -1.661021056E+02 
        18  1.361927753E-01 -1.118853010E-02  2.507262104E-01 -1.673443360E+02 
        19  1.091871111E-01 -3.072491047E-02  2.508347409E-01 -1.107606461E+02 
        20  1.130846219E-01 -4.386448696E-02  2.508569959E-01  7.245880023E+00 
        21  1.072027947E-01 -3.868643885E-02  2.519573696E-01 -1.925413025E+02 
        22  1.175040131E-01 -5.884177543E-03  2.523602703E-01 -1.129648612E+02 
        23  1.311022396E-01 -9.520996122E-03  2.523963890E-01 -1.617309033E+02 
        24  1.132387804E-01 -4.721711087E-03  2.524685259E-01 -1.159738441E+02 
        25  1.063013981E-01 -4.171095187E-02  2.527058189E-01 -1.090033613E+02 
        26  1.099834665E-01 -2.157612253E-02  2.527822929E-01 -1.078335936E+02 
        27  1.109195207E-01 -1.627355278E-02  2.528758071E-01 -1.086348619E+02 
        28  1.125350860E-01 -7.374984273E-03  2.529351648E-01 -1.248767959E+02 
        29  1.153335816E-01 -5.111649082E-03  2.534109443E-01 -1.090297498E+02 
        30  1.093104433E-01 -4.230711523E-02  2.538612815E-01 -4.257353460E-01 
        31  1.436116839E-01 -1.255814181E-02  2.541264815E-01 -1.669431772E+02 
        32  1.238775448E-01 -7.243042299E-03  2.542789613E-01 -1.423995146E+02 
        33  1.076255681E-01 -2.893596029E-02  2.549623792E-01 -1.117478110E+02 
        34  1.226410587E-01 -6.781151808E-03  2.549973553E-01 -1.331070420E+02 
        35  1.370293242E-01 -1.057833796E-02  2.553156948E-01 -1.694595926E+02 
        36  1.084232032E-01 -2.326630627E-02  2.555057616E-01 -1.101061716E+02 
        37  1.233959992E-01 -4.576808053E-02  2.555829708E-01  3.700237317E+01 
        38  1.470109075E-01 -1.318567619E-02  2.556844354E-01 -4.762052230E+01 
        39  1.289459111E-01 -8.325310748E-03  2.557955520E-01 -1.574026123E+02 
        40  1.109025005E-01 -8.726692085E-03  2.559527624E-01 -1.161545602E+02 
        41  1.425831568E-01 -1.190618754E-02  2.561968825E-01 -2.082341798E+02 
        42  1.097659203E-01 -1.377546827E-02  2.563989995E-01 -1.082788528E+02 
        43  1.459353369E-01 -1.720003809E-02  2.564142163E-01  1.030197132E+02 
        44  1.435745133E-01 -2.601135103E-02  2.580160371E-01  1.466302523E+02 
        45  1.048225505E-01 -3.580776340E-02  2.583102199E-01 -1.467209651E+02 
        46  1.056610654E-01 -3.109549090E-02  2.583787865E-01 -1.129964980E+02 
        47  1.436126912E-01 -1.176191727E-02  2.585078621E-01 -2.314729456E+02 
        48  1.450120736E-01 -1.674175320E-02  2.586132248E-01  1.055504584E+02 
        49  1.179860092E-01 -4.374401747E-02  2.587435158E-01  2.689251900E+01 
        50  1.071931084E-01 -2.162044881E-02  2.588525870E-01 -1.094200434E+02 
        51  1.301769560E-01 -8.089102889E-03  2.589092515E-01 -1.620530028E+02 
        52  1.150389707E-01 -4.027861430E-03  2.589384498E-01 -1.163200670E+02 
        53  1.219454644E-01 -5.853227383E-03  2.590765042E-01 -1.398321087E+02 
        54  1.104408318E-01 -2.715356755E-03  2.593813792E-01 -1.128743976E+02 
        55  1.083176430E-01 -4.103479862E-02  2.593968284E-01 -1.220524453E+01 
        56  1.350533013E-01 -9.297422377E-03  2.594494464E-01 -1.671908064E+02 
        57  1.080494570E-01 -1.544935724E-02  2.594698323E-01 -1.070308302E+02 
        58  1.040442387E-01 -3.693698634E-02  2.595535319E-01 -1.665968427E+02 
        59  1.454235411E-01 -1.204741272E-02  2.596063123E-01 -9.301566220E+01 
        60  1.411733967E-01 -3.497303027E-02  2.596451995E-01  1.603114433E+02 
        61  1.448001711E-01 -1.478187497E-02  2.598649861E-01  8.382586812E+01 
        62  1.096159288E-01 -5.774432275E-03  2.599490157E-01 -1.132413467E+02 
        63  1.033325967E-01 -3.958208423E-02  2.600407899E-01 -1.127842216E+02 
        64  1.331411237E-01 -4.756713845E-02  2.600494178E-01  4.015686459E+01 
        65  1.124662996E-01 -3.086921785E-03  2.603226806E-01 -1.145881573E+02 
        66  1.185290946E-01 -4.665758859E-03  2.605733702E-01 -1.303175053E+02 
        67  1.051877249E-01 -3.992587294E-02  2.608838329E-01 -3.057671231E+01 
        68  1.430051716E-01 -2.186812606E-02  2.609271148E-01  1.289932142E+02 
        69  1.166204138E-01 -4.292342769E-02  2.612447643E-01  1.517048412E+01 
        70  1.387410340E-01 -4.405135471E-02  2.612955632E-01  1.514812620E+02 
        71  1.088055884E-01 -6.219725101E-03  2.615376946E-01 -1.064530438E+02 
        72  1.362713729E-01 -9.231054683E-03  2.616097643E-01 -1.634378385E+02 
        73  1.255743625E-01 -4.523020576E-02  2.617522756E-01  2.865780714E+01 
        74  1.045300793E-01 -2.878403250E-02  2.617774687E-01 -1.142136430E+02 
        75  1.054882197E-01 -2.324590811E-02  2.619176710E-01 -1.123982506E+02 
        76  1.375795156E-01 -4.838651419E-02  2.620836496E-01  9.655832859E+01 
        77  1.280942619E-01 -6.915327030E-03  2.622964256E-01 -1.589932665E+02 
        78  1.069510132E-01 -1.434904810E-02  2.623096642E-01 -1.066910588E+02 
        79  1.120319512E-01 -4.149591312E-02  2.623346188E-01 -3.890830662E+00 
        80  1.255575385E-01 -6.205261006E-03  2.624636483E-01 -1.508875667E+02 
        81  1.408577757E-01 -2.934999411E-02  2.625987638E-01  1.540598375E+02 
        82  1.403423104E-01 -1.013808239E-02  2.626202801E-01 -2.022297971E+02 
        83  1.378643614E-01 -4.326083937E-02  2.635267467E-01  1.512967106E+02 
        84  1.070119704E-01 -1.014450666E-02  2.638702282E-01 -1.055385973E+02 
        85  1.388422488E-01 -3.649556096E-02  2.641181560E-01  1.561513667E+02 
        86  1.044693064E-01 -2.174811476E-02  2.647440874E-01 -1.110601719E+02 
        87  1.342000486E-01 -4.690228640E-02  2.652673428E-01  1.170129333E+00 
        88  1.423638323E-01 -1.452405920E-02  2.652845596E-01  7.728051165E+01 
        89  1.124033648E-01 -2.162800172E-03  2.653133433E-01 -1.219150745E+02 
