nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure 
        75  5.678020434E-02 -1.488612174E-02 -4.116637141E-02 -4.706399191E+01 
        76  9.219461070E-02  3.721311937E-03 -4.085116146E-02 -6.391871307E+01 
        77  8.793577221E-02  4.035769135E-03 -4.053670427E-02 -6.075270684E+01 
        78  9.487277141E-02  4.383741096E-03 -4.018873230E-02 -6.769093159E+01 
        79  5.462978035E-02  1.152790769E-03 -3.995800269E-02 -4.389625977E+01 
        80  9.531809367E-02  5.522542219E-04 -3.992891148E-02 -5.313632767E+01 
        81  5.712076914E-02 -1.899000663E-02 -3.979395251E-02 -4.769263676E+01 
        82  5.581939092E-02 -8.884188139E-03 -3.946218937E-02 -4.667859232E+01 
        83  9.285037541E-02  5.890317259E-03 -3.868215614E-02 -7.844543211E+01 
        84  5.611369210E-02 -1.212816073E-02 -3.857863241E-02 -4.752162105E+01 
        85  9.445011299E-02  6.078680867E-03 -3.849379253E-02 -7.265887732E+01 
        86  9.215483558E-02  6.501008135E-03 -3.807146526E-02 -7.606977070E+01 
        87  5.866163717E-02 -3.326085725E-02 -3.788148682E-02 -4.147597616E+01 
        88  5.495723848E-02 -4.093457333E-03 -3.733810612E-02 -4.534576908E+01 
        89  5.782771736E-02 -2.724506593E-02 -3.720889747E-02 -4.581787811E+01 
        90  5.520470315E-02 -6.439848963E-03 -3.697648115E-02 -4.608293255E+01 
        91  9.582929798E-02 -6.652562643E-03 -3.682417167E-02 -4.837341596E+01 
        92  9.402208775E-02  7.795142609E-03 -3.677733079E-02 -7.050589464E+01 
        93  9.461207603E-02  2.924138812E-03 -3.663825481E-02 -5.326426504E+01 
        94  9.444742958E-02  4.198502492E-03 -3.659209219E-02 -5.455776088E+01 
        95  5.673243589E-02 -1.908551925E-02 -3.658384997E-02 -4.934604796E+01 
        96  5.828205408E-02 -3.179856035E-02 -3.629937025E-02 -4.306372281E+01 
        97  5.462978035E-02 -2.700180870E-03 -3.610503105E-02 -4.396602920E+01 
        98  5.581214726E-02 -1.295063356E-02 -3.533764903E-02 -4.833289384E+01 
        99  9.545348336E-02 -5.252762462E-03 -3.520977097E-02 -4.940790403E+01 
       100  9.402208775E-02  6.045405357E-03 -3.502759354E-02 -5.562067481E+01 
       101  5.599970623E-02 -1.548737154E-02 -3.430521091E-02 -4.941716465E+01 
       102  5.495124801E-02 -7.743678785E-03 -3.363983373E-02 -4.618140289E+01 
       103  5.702528376E-02 -2.451710328E-02 -3.350101871E-02 -5.072797665E+01 
       104  5.676089915E-02 -2.240018645E-02 -3.349746553E-02 -5.112868225E+01 
       105  5.518294577E-02 -1.029373235E-02 -3.294809385E-02 -4.722470821E+01 
       106  9.445869413E-02  1.507862050E-04 -3.263472150E-02 -4.932447156E+01 
       107  5.871262750E-02 -3.903817098E-02 -3.251314252E-02 -3.424508482E+01 
