nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure 
         1 -4.228210818E-02  1.251129402E-04 -3.493016039E-02 -4.170342994E+01 
         2 -3.988455524E-02 -8.039621395E-06 -3.492153860E-02 -4.179290351E+01 
         3 -4.385429605E-02 -2.302091887E-03 -3.485525020E-02 -4.176757643E+01 
         4 -3.833850662E-02 -2.666568106E-03 -3.483614797E-02 -4.201951306E+01 
         5 -3.478193371E-02 -2.098714180E-03 -3.483364601E-02 -4.206377088E+01 
         6 -4.366713413E-02  2.668017211E-03 -3.483169892E-02 -4.147764441E+01 
         7 -3.444916016E-02  1.332335122E-03 -3.482805409E-02 -4.173348656E+01 
         8 -3.785772409E-02  2.698733273E-03 -3.481449785E-02 -4.155421583E+01 
         9 -2.790209779E-02  1.086077708E-03 -3.467104252E-02 -4.116889092E+01 
        10 -2.914615938E-02 -3.510894952E-03 -3.464806670E-02 -4.211534397E+01 
        11 -3.145859226E-02  3.337029390E-03 -3.462105914E-02 -4.104919726E+01 
        12 -3.940655682E-02 -4.813753078E-03 -3.460112884E-02 -4.211681441E+01 
        13 -3.299511560E-02 -4.063678753E-03 -3.460089852E-02 -4.225931427E+01 
        14 -4.231035933E-02 -4.906770500E-03 -3.458946924E-02 -4.194963839E+01 
        15 -2.342917366E-02  2.664687364E-03 -3.457467724E-02 -3.962552825E+01 
        16 -3.857443328E-02  4.822522336E-03 -3.457238722E-02 -4.117039341E+01 
        17 -4.209382504E-02  5.214148003E-03 -3.454436831E-02 -4.121043614E+01 
        18 -1.963413257E-02 -1.602155222E-03 -3.442478507E-02 -3.996405471E+01 
        19 -1.500455722E-02 -1.372577872E-03 -3.440981389E-02 -3.828297161E+01 
        20 -4.621235184E-02 -2.271234207E-03 -3.437277055E-02 -4.167252515E+01 
        21 -2.972310155E-03 -2.027128563E-03 -3.434526724E-02 -3.650558827E+01 
        22 -4.621586495E-02  2.631408399E-03 -3.434068495E-02 -4.152198441E+01 
        23 -1.202825186E-02  3.414014083E-03 -3.431378208E-02 -3.646500936E+01 
        24 -5.845969577E-03  3.120640983E-03 -3.429397978E-02 -3.565675829E+01 
        25 -2.290159345E-02  5.683638405E-03 -3.424868099E-02 -3.802909024E+01 
        26 -7.494541727E-19 -2.021058539E-03 -3.420413686E-02 -3.756249794E+01 
        27 -4.374606182E-02 -7.224143292E-03 -3.418318837E-02 -4.193020901E+01 
        28 -3.205104698E-02  6.694780501E-03 -3.417867064E-02 -4.027194416E+01 
        29 -3.789592662E-02 -7.297744959E-03 -3.415427882E-02 -4.223381318E+01 
        30 -3.442417562E-02 -7.232281094E-03 -3.415043293E-02 -4.232225626E+01 
        31 -3.681613289E-02  7.384289932E-03 -3.410931603E-02 -4.061146404E+01 
        32 -4.330265588E-02  7.583696939E-03 -3.410925831E-02 -4.097630640E+01 
        33 -2.668303041E-02 -6.652255046E-03 -3.409075771E-02 -4.252185095E+01 
        34 -2.252957116E-02 -6.650305101E-03 -3.402977012E-02 -4.203613470E+01 
        35 -4.756129162E-02  1.247620764E-04 -3.385855601E-02 -4.163702674E+01 
        36 -4.621062209E-02 -7.122962166E-03 -3.370440864E-02 -4.149157188E+01 
        37 -1.166596222E-02 -6.958054766E-03 -3.369541660E-02 -4.014382557E+01 
        38 -6.087838810E-03 -7.091014005E-03 -3.367054202E-02 -3.883143119E+01 
        39 -4.622552201E-02  7.473354266E-03 -3.361288458E-02 -4.111904809E+01 
        40 -3.934595108E-02 -9.725244879E-03 -3.355564284E-02 -4.233940582E+01 
        41 -4.225051756E-02 -9.727871289E-03 -3.355445980E-02 -4.219946456E+01 
        42 -4.756060162E-02 -4.655593721E-03 -3.354237204E-02 -4.148147133E+01 
        43 -1.428944602E-02  8.119016899E-03 -3.353675047E-02 -3.603715856E+01 
        44 -4.755648703E-02  4.897782095E-03 -3.349514199E-02 -4.135883547E+01 
        45 -3.025312906E-02  9.251605018E-03 -3.346059024E-02 -3.918463930E+01 
        46 -2.750321619E-03  8.136135235E-03 -3.345554439E-02 -3.540797991E+01 
        47 -3.800008524E-02  1.005218418E-02 -3.345401594E-02 -4.021068326E+01 
        48 -4.190965537E-02  1.016417371E-02 -3.341702448E-02 -4.055165008E+01 
        49 -3.284116059E-02 -1.002310212E-02 -3.337281591E-02 -4.225936119E+01 
        50 -7.494541727E-19  8.102195273E-03 -3.332792849E-02 -3.593829431E+01 
        51 -2.680233592E-02  9.547293149E-03 -3.330633943E-02 -3.828112281E+01 
        52 -4.876931627E-02  1.173364887E-04 -3.330383949E-02 -4.157240841E+01 
        53 -1.776299518E-02  8.906013023E-03 -3.328295223E-02 -3.655256808E+01 
        54 -2.923036055E-02 -1.043957532E-02 -3.323716233E-02 -4.256170886E+01 
        55 -4.876532526E-02 -4.572094735E-03 -3.299280828E-02 -4.133865354E+01 
        56 -4.877306177E-02  4.796550333E-03 -3.293544817E-02 -4.139719284E+01 
        57 -4.374146553E-02 -1.199906568E-02 -3.281427577E-02 -4.230808950E+01 
        58 -3.803199539E-02 -1.206946835E-02 -3.278604433E-02 -4.212736992E+01 
        59 -4.319202418E-02  1.234286946E-02 -3.268678526E-02 -4.036882791E+01 
        60 -3.480790780E-02 -1.232602321E-02 -3.266686421E-02 -4.193649007E+01 
        61 -4.755914874E-02 -9.347648282E-03 -3.253933962E-02 -4.101646281E+01 
        62 -3.649935198E-02  1.272147730E-02 -3.247275331E-02 -3.953227396E+01 
        63 -4.755023668E-02  9.556084284E-03 -3.247045087E-02 -4.092978165E+01 
        64 -1.976284545E-02 -1.175566215E-02 -3.238016655E-02 -4.337759814E+01 
        65 -4.914636300E-02  1.135655732E-04 -3.236108844E-02 -4.146172373E+01 
        66 -3.258169751E-02  1.287372545E-02 -3.235067028E-02 -3.891004956E+01 
        67 -4.621356223E-02 -1.182859664E-02 -3.234802102E-02 -4.129263673E+01 
        68 -4.621018375E-02  1.216702745E-02 -3.222095487E-02 -4.063883744E+01 
        69 -3.136641801E-03 -1.217589745E-02 -3.218456385E-02 -4.256526340E+01 
        70 -1.536339506E-02 -1.229932299E-02 -3.217792598E-02 -4.320563445E+01 
        71 -2.797481517E-02 -1.337986088E-02 -3.214800648E-02 -4.230592273E+01 
        72 -5.505775898E-03  1.264754799E-02 -3.207428226E-02 -3.580470505E+01 
        73 -7.494541727E-19 -1.212497750E-02 -3.204947346E-02 -4.338843189E+01 
        74 -4.915892503E-02 -4.443638396E-03 -3.201880675E-02 -4.113851825E+01 
        75 -4.876266782E-02 -9.174215720E-03 -3.200676590E-02 -4.048041786E+01 
        76 -4.915384372E-02  4.667811394E-03 -3.199363447E-02 -4.136527872E+01 
        77 -1.037921425E-02  1.298225085E-02 -3.195291566E-02 -3.578277429E+01 
        78 -4.876487635E-02  9.374157077E-03 -3.192896633E-02 -4.103788742E+01 
        79 -3.959898526E-02 -1.438303251E-02 -3.183123233E-02 -4.194491201E+01 
        80 -4.216829488E-02 -1.457626182E-02 -3.174975611E-02 -4.227726144E+01 
        81 -2.012694439E-02  1.413764580E-02 -3.164011738E-02 -3.641076180E+01 
        82 -2.471003094E-02  1.418004464E-02 -3.163679137E-02 -3.728961155E+01 
        83 -4.191895983E-02  1.504297070E-02 -3.150713411E-02 -3.990074926E+01 
        84 -3.817701241E-02  1.514852297E-02 -3.142560966E-02 -3.942003489E+01 
        85 -2.321897916E-02 -1.481615572E-02 -3.140191550E-02 -4.352577870E+01 
        86 -7.027706757E-02  3.500667811E-02 -3.138634370E-02 -4.410487630E+01 
        87 -7.026677012E-02  3.709999844E-02 -3.132369403E-02 -4.462375687E+01 
        88 -6.742896758E-02  3.365946551E-02 -3.128977493E-02 -4.460037775E+01 
        89 -7.279299624E-02  3.366960298E-02 -3.128537547E-02 -4.354364270E+01 
        90 -7.274986608E-02  3.151749820E-02 -3.126002750E-02 -4.340501024E+01 
        91 -6.736788679E-02  3.151749820E-02 -3.125584013E-02 -4.458666581E+01 
        92 -4.919067068E-02 -8.893212026E-03 -3.097919244E-02 -4.022645874E+01 
        93 -4.917830890E-02  9.115546934E-03 -3.093038704E-02 -4.104791850E+01 
        94 -6.471505136E-02  3.500757760E-02 -3.092260028E-02 -4.525457413E+01 
        95 -4.755415153E-02 -1.384281143E-02 -3.089904746E-02 -4.105962491E+01 
        96 -4.968755659E-02 -2.402645456E-03 -3.087979387E-02 -4.126680319E+01 
        97 -3.368940994E-02 -1.612334966E-02 -3.086187347E-02 -4.093552346E+01 
        98 -6.470905138E-02  3.709999844E-02 -3.086014183E-02 -4.598028621E+01 
        99 -4.969409824E-02  2.431428260E-03 -3.085432532E-02 -4.139685946E+01 
       100 -7.582818715E-02  3.499222243E-02 -3.085422211E-02 -4.317547025E+01 
