nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure 
         1 -1.047988767E-01 -9.305414174E-02 -5.116730447E-01 -4.062232070E+01 
         2 -1.056033088E-01 -1.015227342E-01 -5.115312120E-01 -4.361870804E+01 
         3 -1.057813603E-01 -8.455213672E-02 -5.114998107E-01 -3.870559532E+01 
         4 -1.069651488E-01 -9.312294209E-02 -5.112910750E-01 -4.083857063E+01 
         5 -1.069830826E-01 -1.012055660E-01 -5.112879208E-01 -4.304328728E+01 
         6 -1.071020010E-01 -8.480481722E-02 -5.112669457E-01 -3.886089247E+01 
         7 -1.078211108E-01 -7.566008815E-02 -5.111401683E-01 -3.708421159E+01 
         8 -1.088080232E-01 -1.098137528E-01 -5.109661507E-01 -4.626926229E+01 
         9 -1.088489595E-01 -9.630263056E-02 -5.109589109E-01 -4.153324667E+01 
        10 -1.091348746E-01 -8.951419259E-02 -5.109084950E-01 -3.931198901E+01 
        11 -1.105793538E-01 -7.640210422E-02 -5.106538234E-01 -3.664761556E+01 
        12 -1.107580677E-01 -6.597150158E-02 -5.106223176E-01 -3.532828094E+01 
        13 -1.109169259E-01 -1.044737432E-01 -5.105942796E-01 -4.356085231E+01 
        14 -1.109300029E-01 -1.086050948E-01 -5.105919810E-01 -4.604751917E+01 
        15 -1.110983547E-01 -8.127562761E-02 -5.105622962E-01 -3.744323110E+01 
        16 -1.053202947E-01 -1.015411690E-01 -5.103421023E-01 -4.849871273E+01 
        17 -1.142080847E-01 -6.717167482E-02 -5.100139810E-01 -3.441472086E+01 
        18 -1.143712608E-01 -1.104537344E-01 -5.099851937E-01 -4.662896521E+01 
        19 -1.144336833E-01 -9.656732280E-02 -5.099741799E-01 -4.031035227E+01 
        20 -1.144507230E-01 -8.937883512E-02 -5.099711818E-01 -3.793413667E+01 
        21 -1.144975902E-01 -1.170502747E-01 -5.099629359E-01 -4.735457429E+01 
        22 -1.145151314E-01 -7.333535301E-02 -5.099598429E-01 -3.492567671E+01 
        23 -1.149503872E-01 -5.526115337E-02 -5.098831001E-01 -3.717875009E+01 
        24 -1.043765387E-01 -9.303828881E-02 -5.097889902E-01 -4.450835580E+01 
        25 -1.156011980E-01 -1.158393029E-01 -5.097683361E-01 -4.826390964E+01 
        26 -1.157825400E-01 -1.011076611E-01 -5.097363383E-01 -4.168619033E+01 
        27 -1.161321505E-01 -8.424733812E-02 -5.096747157E-01 -3.643168891E+01 
        28 -1.166580927E-01 -9.299215897E-02 -5.095819657E-01 -3.863891112E+01 
        29 -1.054087084E-01 -8.453525406E-02 -5.095542009E-01 -4.170847955E+01 
        30 -1.184895320E-01 -5.683208857E-02 -5.092590412E-01 -3.582469841E+01 
        31 -1.189370610E-01 -6.349989728E-02 -5.091801236E-01 -3.349047096E+01 
        32 -1.198017833E-01 -8.275074154E-02 -5.090276593E-01 -3.453116210E+01 
        33 -1.199858905E-01 -1.029834707E-01 -5.089951720E-01 -4.233363563E+01 
        34 -1.201887494E-01 -1.070714346E-01 -5.089594027E-01 -4.385492025E+01 
        35 -1.203632783E-01 -4.357494568E-02 -5.089286589E-01 -4.521536713E+01 
        36 -1.205084747E-01 -1.163766532E-01 -5.089030514E-01 -4.767932390E+01 
        37 -1.208264468E-01 -7.664961830E-02 -5.088469775E-01 -3.343015832E+01 
        38 -1.221678132E-01 -1.222130333E-01 -5.086104693E-01 -4.845052394E+01 
        39 -1.228407357E-01 -9.302658302E-02 -5.084918046E-01 -3.825826609E+01 
        40 -1.231452050E-01 -1.200627912E-01 -5.084381277E-01 -4.986894751E+01 
        41 -1.235154113E-01 -1.101825294E-01 -5.083728327E-01 -4.463405671E+01 
        42 -1.237989157E-01 -4.525115218E-02 -5.083228610E-01 -4.827394852E+01 
        43 -1.245434038E-01 -5.230837575E-02 -5.081915796E-01 -3.810575436E+01 
        44 -1.250636710E-01 -9.881651547E-02 -5.080998300E-01 -4.082034027E+01 
        45 -1.251639135E-01 -1.101837144E-01 -5.080821581E-01 -4.505541272E+01 
        46 -1.072366611E-01 -7.564443005E-02 -5.080512610E-01 -4.081645093E+01 
        47 -1.254880817E-01 -7.415377249E-02 -5.080250000E-01 -3.216156109E+01 
        48 -1.254943307E-01 -8.777597196E-02 -5.080239023E-01 -3.558192662E+01 
        49 -1.081281336E-01 -1.099157428E-01 -5.080006440E-01 -5.922619211E+01 
        50 -1.257785344E-01 -6.701286276E-02 -5.079737809E-01 -3.253651052E+01 
        51 -1.258109585E-01 -3.098062748E-02 -5.079680747E-01 -5.420234762E+01 
        52 -1.102445982E-01 -6.594946203E-02 -5.079396229E-01 -3.810700101E+01 
        53 -1.039640699E-01 -9.611721535E-02 -5.078063005E-01 -4.925391080E+01 
        54 -1.270545714E-01  3.368513623E-02 -5.077487731E-01 -5.595907226E+01 
        55 -1.277426705E-01  2.231352584E-02 -5.076274575E-01 -5.774852197E+01 
        56 -1.280108204E-01 -1.192451506E-01 -5.075801817E-01 -4.953716339E+01 
        57 -1.287298213E-01  4.389814732E-02 -5.074533975E-01 -5.242470041E+01 
        58 -1.290125026E-01 -1.145898974E-01 -5.074035532E-01 -4.596121548E+01 
        59 -1.295652927E-01 -1.749960579E-02 -5.073060749E-01 -5.783751174E+01 
        60 -1.296261080E-01 -3.243965426E-02 -5.072953661E-01 -6.674660560E+01 
        61 -1.296795089E-01  9.884126499E-03 -5.072859443E-01 -5.867092384E+01 
        62 -1.301956363E-01 -8.637972687E-02 -5.071949364E-01 -3.512912822E+01 
        63 -1.139191149E-01 -1.171562529E-01 -5.071853113E-01 -6.004318677E+01 
        64 -1.042347357E-01 -8.884130420E-02 -5.071207437E-01 -4.572805774E+01 
        65 -1.306549698E-01  3.353929502E-02 -5.071139299E-01 -6.146575758E+01 
        66 -1.307815151E-01 -3.583006908E-03 -5.070916209E-01 -5.766887220E+01 
        67 -1.309710034E-01 -3.998122926E-02 -5.070582277E-01 -5.394833202E+01 
        68 -1.310123225E-01 -1.055967253E-01 -5.070509292E-01 -4.513502604E+01 
        69 -1.310920726E-01 -1.250753833E-01 -5.070368805E-01 -4.873354141E+01 
        70 -1.312537351E-01 -1.009481555E-01 -5.070083660E-01 -4.247777812E+01 
        71 -1.314207721E-01 -5.586553221E-02 -5.069789040E-01 -3.592633750E+01 
        72 -1.314260692E-01 -7.800039505E-02 -5.069779759E-01 -3.282092663E+01 
        73 -1.315048616E-01  4.300095479E-02 -5.069640742E-01 -5.509784479E+01 
        74 -1.316118485E-01 -6.343675245E-02 -5.069452078E-01 -3.310788914E+01 
