nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure 
         1 -1.182363629E-01 -7.929529063E-03  2.422332317E-01 -1.097272679E+02 
         2 -1.172575664E-01 -1.158117333E-02  2.428949877E-01 -1.183274517E+02 
         3 -1.217290756E-01 -8.570504317E-03  2.438622997E-01 -9.728743628E+01 
         4 -1.150643504E-01 -1.976351376E-02  2.443778006E-01 -1.034457872E+02 
         5 -1.160740361E-01 -1.095445486E-02  2.456790573E-01 -1.240356460E+02 
         6 -1.166888756E-01 -6.835471908E-03  2.459815023E-01 -1.122826011E+02 
         7 -1.126886033E-01 -2.862683284E-02  2.459840144E-01 -1.024936271E+02 
         8 -1.160977669E-01 -9.353532457E-03  2.462580780E-01 -1.306037791E+02 
         9 -1.204947029E-01 -7.593686830E-03  2.474267527E-01 -9.324260024E+01 
        10 -1.293778894E-01 -9.974197433E-03  2.474298529E-01 -1.231284394E+02 
        11 -1.137976780E-01 -1.888829429E-02  2.474378982E-01 -1.028011978E+02 
        12 -1.100802353E-01 -3.835798994E-02  2.477474979E-01 -1.454135208E+02 
        13 -1.138288004E-01 -1.594329971E-02  2.485299105E-01 -1.058755787E+02 
        14 -1.088004038E-01 -4.313271120E-02  2.486127764E-01 -8.613063795E+01 
        15 -1.209581873E-01 -7.490065036E-03  2.486840895E-01 -9.980999039E+01 
        16 -1.286542926E-01 -9.453118021E-03  2.492349699E-01 -1.243260949E+02 
        17 -1.120859394E-01 -2.277679835E-02  2.495778771E-01 -1.016585823E+02 
        18 -1.091400212E-01 -3.749921102E-02  2.501012096E-01 -1.566349000E+02 
        19 -1.241871009E-01 -8.007781425E-03  2.506031321E-01 -1.115981391E+02 
        20 -1.098697128E-01 -3.149751742E-02  2.508981897E-01 -1.034120816E+02 
        21 -1.368926521E-01 -1.135328938E-02  2.509348883E-01 -1.549053936E+02 
        22 -1.139374335E-01 -4.407544771E-02  2.510087829E-01  1.187632467E+01 
        23 -1.079625254E-01 -3.886759594E-02  2.520873472E-01 -1.844179450E+02 
        24 -1.317597253E-01 -9.678872525E-03  2.525824513E-01 -1.414670225E+02 
        25 -1.139265229E-01 -4.882518383E-03  2.526723716E-01 -1.094234973E+02 
        26 -1.070524834E-01 -4.189694849E-02  2.528465386E-01 -1.019061905E+02 
        27 -1.133157389E-01 -7.191003071E-03  2.530735912E-01 -1.190732423E+02 
        28 -1.118195057E-01 -1.390860120E-02  2.536383923E-01 -1.056047800E+02 
        29 -1.163280995E-01 -5.326765891E-03  2.537731174E-01 -9.880419402E+01 
        30 -1.101691823E-01 -4.251206683E-02  2.540621302E-01  3.057959883E+00 
        31 -1.443238820E-01 -1.271705259E-02  2.544009605E-01 -1.687860492E+02 
        32 -1.123599177E-01 -8.645242108E-03  2.545506761E-01 -1.112665042E+02 
        33 -1.095044922E-01 -2.294722962E-02  2.550454230E-01 -1.036323957E+02 
        34 -1.383046690E-01 -1.092817559E-02  2.553692285E-01 -1.648453679E+02 
        35 -1.247993376E-01 -7.266328901E-03  2.556001196E-01 -1.231827742E+02 
        36 -1.081232837E-01 -2.901860478E-02  2.556178792E-01 -1.045561349E+02 
        37 -1.242815631E-01 -4.597377911E-02  2.558334906E-01  3.558061930E+01 
        38 -1.477379948E-01 -1.334360335E-02  2.559933662E-01 -4.545336597E+01 
        39 -1.101686371E-01 -1.620030607E-02  2.562761424E-01 -1.025641989E+02 
        40 -1.312978091E-01 -8.882634661E-03  2.562929809E-01 -1.480672658E+02 
        41 -1.091615474E-01 -2.143488108E-02  2.563757434E-01 -1.033216672E+02 
        42 -1.433003793E-01 -1.207459337E-02  2.564322771E-01 -2.072462698E+02 
        43 -1.466672304E-01 -1.733836120E-02  2.567173016E-01  1.053360668E+02 
        44 -1.286732932E-01 -7.908350625E-03  2.577873047E-01 -1.397439265E+02 
        45 -1.173077472E-01 -4.851425426E-03  2.578450999E-01 -1.062355145E+02 
        46 -1.443209580E-01 -2.609170896E-02  2.583035856E-01  1.484086798E+02 
        47 -1.232422330E-01 -4.523935285E-02  2.583488884E-01  3.295620342E+01 
        48 -1.055291811E-01 -3.600083362E-02  2.584323872E-01 -1.406747359E+02 
        49 -1.064277328E-01 -3.075001467E-02  2.585718899E-01 -1.065476356E+02 
        50 -1.441578873E-01 -1.189168589E-02  2.587099217E-01 -2.254628407E+02 
        51 -1.356708284E-01 -9.588684395E-03  2.588650185E-01 -1.593439761E+02 
        52 -1.457358187E-01 -1.686132617E-02  2.589019352E-01  1.101856084E+02 
        53 -1.183693476E-01 -4.382620371E-02  2.589393732E-01  2.635177685E+01 
        54 -1.209016881E-01 -5.611642422E-03  2.589659046E-01 -1.202793710E+02 
        55 -1.104585259E-01 -7.025076016E-03  2.592647178E-01 -1.084754733E+02 
        56 -1.087983941E-01 -4.118191382E-02  2.593745647E-01 -1.113624365E+01 
        57 -1.111149588E-01 -2.894773354E-03  2.594824499E-01 -1.054765864E+02 
        58 -1.046882570E-01 -3.721567666E-02  2.597573291E-01 -1.610197945E+02 
        59 -1.461254120E-01 -1.220352614E-02  2.598993040E-01 -8.124943980E+01 
        60 -1.105057500E-01 -5.110359831E-03  2.599168382E-01 -1.061834642E+02 
        61 -1.419120573E-01 -3.507872078E-02  2.599322153E-01  1.624481332E+02 
        62 -1.455027044E-01 -1.494409642E-02  2.601560821E-01  9.155198111E+01 
