nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure 
         1 -5.889564008E-02  3.151749820E-02 -5.163232610E-02 -3.803187149E+01 
         2 -5.887090811E-02  2.769486081E-02 -5.149206089E-02 -3.702993175E+01 
         3 -5.881757569E-02  1.945177426E-02 -5.118959563E-02 -3.704883749E+01 
         4 -5.876334738E-02  1.107028847E-02 -5.088205283E-02 -3.825247106E+01 
         5 -5.870840555E-02  2.578536164E-03 -5.057046352E-02 -3.962717344E+01 
         6 -5.865282756E-02 -6.011635903E-03 -5.025526269E-02 -4.034699225E+01 
         7 -6.211064178E-02  3.151749820E-02 -5.000263704E-02 -3.958212331E+01 
         8 -5.859598165E-02 -1.479771084E-02 -4.993287512E-02 -4.077273144E+01 
         9 -5.853645986E-02 -2.399715561E-02 -4.959531841E-02 -4.123837340E+01 
        10 -5.852309193E-02  1.937374716E-02 -4.951949819E-02 -3.801658587E+01 
        11 -5.848679651E-02  2.755800186E-02 -4.931365914E-02 -3.751487891E+01 
        12 -5.847298406E-02 -3.380805711E-02 -4.923532489E-02 -5.574769519E+01 
        13 -5.844558567E-02  1.105843428E-02 -4.907993919E-02 -3.913900808E+01 
        14 -5.844274163E-02 -3.848249838E-02 -4.906380549E-02 -3.569309732E+01 
        15 -5.834942034E-02 -5.946316203E-03 -4.853455756E-02 -4.062471314E+01 
        16 -5.830238277E-02  2.628692432E-03 -4.826779498E-02 -4.018152540E+01 
        17 -5.828882181E-02  2.876774353E-02 -4.819089051E-02 -3.769761552E+01 
        18 -5.824805667E-02  3.151749820E-02 -4.795969624E-02 -3.913769309E+01 
        19 -6.117672193E-02  3.151749820E-02 -4.768167606E-02 -4.057406579E+01 
        20 -5.816345970E-02  2.185933882E-02 -4.747992563E-02 -3.799255214E+01 
        21 -5.816178331E-02 -1.465261732E-02 -4.747041356E-02 -4.085098625E+01 
        22 -5.814249165E-02 -2.376710785E-02 -4.736101214E-02 -4.171990637E+01 
        23 -6.198759200E-02 -3.848249838E-02 -4.726691600E-02  7.341445182E-01 
        24 -5.805232168E-02  1.425457743E-02 -4.684963207E-02 -3.888019016E+01 
        25 -5.801510538E-02 -3.340486624E-02 -4.663856368E-02 -6.068512535E+01 
        26 -6.885929882E-02  3.151749820E-02 -4.658173176E-02 -4.101395643E+01 
        27 -5.793022970E-02  6.149400695E-03 -4.615721199E-02 -4.004429696E+01 
        28 -5.786449275E-02 -1.760761338E-03 -4.578440040E-02 -4.063734660E+01 
        29 -5.779334011E-02 -1.066185128E-02 -4.538086877E-02 -4.076018747E+01 
        30 -5.769852694E-02 -1.883072357E-02 -4.484315898E-02 -4.142527261E+01 
        31 -6.242621234E-02  3.151749820E-02 -4.475477941E-02 -4.175212836E+01 
        32 -5.766962156E-02 -3.549965132E-02 -4.467922409E-02 -6.975437156E+01 
        33 -5.766870293E-02 -2.743197647E-02 -4.467402085E-02 -4.238491215E+01 
        34 -5.762873267E-02 -3.848249838E-02 -4.444733070E-02 -3.545715155E+01 
        35 -6.076415463E-02 -3.848249838E-02 -4.413357448E-02  4.190889876E+00 
        36 -6.774256804E-02  3.151749820E-02 -4.405952621E-02 -4.162568126E+01 
        37 -5.749640141E-02  1.453283843E-02 -4.369685406E-02 -3.976206928E+01 
        38 -5.748485139E-02 -1.883690129E-03 -4.363134854E-02 -4.093732595E+01 
