nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure 
         1 -2.802000009E-02 -4.212475196E-02  1.230556518E-01 -7.736931585E+01 
         2 -2.560367485E-02 -4.212475196E-02  1.230556518E-01 -6.970940663E+01 
         3 -2.043746750E-02 -4.212475196E-02  1.230556518E-01 -6.892286997E+01 
         4 -1.536034874E-02 -4.212475196E-02  1.230556518E-01 -6.705601086E+01 
         5 -1.028163378E-02 -4.212475196E-02  1.230556518E-01 -6.492009057E+01 
         6 -5.195624529E-03 -4.212475196E-02  1.230556518E-01 -6.258276986E+01 
         7 -1.011593341E-04 -4.212475196E-02  1.230556518E-01 -6.116924257E+01 
         8  5.001354639E-03 -4.212475196E-02  1.230556518E-01 -6.155982674E+01 
         9  1.011092965E-02 -4.212475196E-02  1.230556518E-01 -6.355171919E+01 
        10  1.522679347E-02 -4.212475196E-02  1.230556518E-01 -6.602747469E+01 
        11  2.035085701E-02 -4.212475196E-02  1.230556518E-01 -6.888398013E+01 
        12  2.556700257E-02 -4.212475196E-02  1.230556518E-01 -7.113479317E+01 
        13  2.802000009E-02 -4.212475196E-02  1.230556518E-01 -7.825486284E+01 
        14  2.802000009E-02 -4.193449887E-02  1.238218468E-01 -8.169660202E+01 
        15 -2.802000009E-02 -4.193249315E-02  1.238299243E-01 -7.959541629E+01 
        16  1.522482772E-02 -4.279634087E-02  1.240570727E-01 -6.665510969E+01 
        17 -1.535817844E-02 -4.281062017E-02  1.240734869E-01 -6.745556984E+01 
        18  2.802000009E-02 -4.275567290E-02  1.241593260E-01 -8.333082631E+01 
        19  2.802000009E-02 -4.285386359E-02  1.241729847E-01 -8.124502832E+01 
        20 -2.802000009E-02 -4.286067585E-02  1.241863261E-01 -7.547610010E+01 
        21  2.546075814E-02 -4.289202064E-02  1.242091136E-01 -7.110102355E+01 
        22 -2.548998981E-02 -4.293156446E-02  1.242997313E-01 -7.059251940E+01 
        23 -2.802000009E-02 -4.180912673E-02  1.243267506E-01 -7.361272673E+01 
        24  2.802000009E-02 -4.180912673E-02  1.243267506E-01 -7.903758037E+01 
        25 -2.802000009E-02 -3.969736844E-02  1.243267506E-01 -7.366036740E+01 
        26  2.802000009E-02 -3.968091179E-02  1.243267506E-01 -7.763902617E+01 
        27 -2.802000009E-02 -3.713577986E-02  1.243267506E-01 -7.394875266E+01 
        28  2.802000009E-02 -3.713577986E-02  1.243267506E-01 -7.780536576E+01 
        29 -2.802000009E-02  2.423271351E-02  1.243267506E-01 -4.698783403E+01 
        30  2.802000009E-02  2.423271351E-02  1.243267506E-01 -4.704315889E+01 
        31  2.802000009E-02  2.763262271E-02  1.243267506E-01 -4.850034525E+01 
        32 -2.802000009E-02  2.763485672E-02  1.243267506E-01 -4.783386864E+01 
        33  2.802000009E-02  3.420628938E-02  1.243267506E-01 -5.088611511E+01 
        34 -2.802000009E-02  3.422454500E-02  1.243267506E-01 -5.061766421E+01 
        35 -2.802000009E-02  3.700006753E-02  1.243267506E-01 -4.877902376E+01 
        36 -2.323874328E-02  3.700006753E-02  1.243267506E-01 -4.433769745E+01 
        37 -1.218645274E-02  3.700006753E-02  1.243267506E-01 -4.679003083E+01 
        38 -1.395203457E-06  3.700006753E-02  1.243267506E-01 -5.030922993E+01 
        39  1.217006440E-02  3.700006753E-02  1.243267506E-01 -4.574790035E+01 
        40  2.319989972E-02  3.700006753E-02  1.243267506E-01 -4.098339675E+01 
        41  2.802000009E-02  3.700006753E-02  1.243267506E-01 -4.585164164E+01 
        42 -1.028120731E-02 -4.303907833E-02  1.244306817E-01 -6.568387205E+01 
        43  1.011049338E-02 -4.305006383E-02  1.244569141E-01 -6.451213852E+01 
        44 -5.195555635E-03 -4.308228276E-02  1.244982763E-01 -6.347844667E+01 
        45  5.001254294E-03 -4.308925612E-02  1.245128532E-01 -6.256372883E+01 
        46 -1.011815156E-04 -4.310565721E-02  1.245372234E-01 -6.214831248E+01 
        47  2.591497890E-02 -4.317206520E-02  1.246301144E-01 -7.239389996E+01 
        48 -2.590878992E-02 -4.317970062E-02  1.246823495E-01 -7.149461063E+01 
        49  2.802000009E-02 -4.256357601E-02  1.247068057E-01 -8.182837642E+01 
        50  2.211131297E-02 -4.333625782E-02  1.248799025E-01 -7.060062002E+01 
        51 -2.215213665E-02 -4.334358917E-02  1.248918686E-01 -7.041149547E+01 
        52 -1.750826980E-02 -4.348697941E-02  1.250697677E-01 -6.881668090E+01 
        53  1.746814064E-02 -4.347728064E-02  1.250801124E-01 -6.841012166E+01 
        54  2.802000009E-02 -4.351494029E-02  1.251860569E-01 -7.975203207E+01 
        55 -2.802000009E-02 -4.352505777E-02  1.252070832E-01 -7.280418930E+01 
        56 -1.296423962E-02 -4.373653369E-02  1.254653431E-01 -6.788450182E+01 
        57  1.288403278E-02 -4.373568726E-02  1.254785319E-01 -6.701897396E+01 
        58 -7.948814860E-03 -4.384616063E-02  1.256467655E-01 -6.586231369E+01 
        59  7.872088370E-03 -4.384559135E-02  1.256586917E-01 -6.484119888E+01 
        60 -2.670638522E-03 -4.385987824E-02  1.256731496E-01 -6.397545135E+01 
        61  2.575623368E-03 -4.386397165E-02  1.256829589E-01 -6.349004644E+01 
        62 -2.802000009E-02 -3.923387477E-02  1.257370413E-01 -7.434096303E+01 
        63 -2.802000009E-02 -3.987052726E-02  1.260857939E-01 -7.392587555E+01 
        64  2.610696698E-02 -4.422272051E-02  1.262429813E-01 -7.355493237E+01 
        65  2.802000009E-02 -3.947245330E-02  1.262507142E-01 -7.795329874E+01 
        66  2.802000009E-02 -4.422100782E-02  1.262680757E-01 -7.733982413E+01 
        67 -2.610377733E-02 -4.422277342E-02  1.262843853E-01 -7.225585575E+01 
        68 -2.802000009E-02 -4.423712442E-02  1.263011032E-01 -7.344071938E+01 
        69  2.802000009E-02 -4.150387668E-02  1.265319142E-01 -7.799464252E+01 
