nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure 
         1  2.001359500E-02  3.560679033E-02  1.714786142E-01 -8.191421264E+01 
         2  2.001359500E-02  3.161595345E-02  1.714829312E-01 -8.150123926E+01 
         3  2.001359500E-02  2.282349808E-02  1.714924469E-01 -7.991946284E+01 
         4  2.001359500E-02  1.421394523E-02  1.715017637E-01 -7.837398001E+01 
         5 -1.998639666E-02  3.560682014E-02  1.715063304E-01 -7.354936260E+01 
         6 -1.998639666E-02  3.157619531E-02  1.715106937E-01 -7.309350162E+01 
         7  2.001359500E-02  5.621704434E-03  1.715110570E-01 -7.674472310E+01 
         8 -1.998639666E-02  2.278046267E-02  1.715202111E-01 -7.175772231E+01 
         9  2.001359500E-02 -2.977930146E-03  1.715203629E-01 -7.541524286E+01 
        10 -1.998639666E-02  1.419182728E-02  1.715295056E-01 -7.050963643E+01 
        11  2.001359500E-02 -1.159527756E-02  1.715296928E-01 -7.465639508E+01 
        12 -1.998639666E-02  5.612850327E-03  1.715387888E-01 -6.990182368E+01 
        13  2.001359500E-02 -2.023918838E-02  1.715390460E-01 -7.417643459E+01 
        14 -1.998639666E-02 -2.965373236E-03  1.715480690E-01 -6.977103174E+01 
        15  2.001359500E-02 -2.891163347E-02  1.715484243E-01 -7.403996236E+01 
        16 -1.998639666E-02 -1.155434679E-02  1.715573645E-01 -7.000237178E+01 
        17  2.001359500E-02 -3.760346051E-02  1.715578289E-01 -7.427153065E+01 
        18  2.001359500E-02 -4.159566388E-02  1.715621501E-01 -7.795443479E+01 
        19 -1.998639666E-02 -2.017135086E-02  1.715666872E-01 -7.032816070E+01 
        20 -1.998639666E-02 -2.883585368E-02  1.715760642E-01 -7.095416829E+01 
        21 -1.998639666E-02 -3.756739997E-02  1.715855113E-01 -7.254938801E+01 
        22 -1.998639666E-02 -4.159563407E-02  1.715898663E-01 -7.896416375E+01 
        23 -1.998566464E-02  2.275959754E-02  1.725764363E-01 -7.090544404E+01 
        24  2.001440167E-02  2.276988467E-02  1.726564843E-01 -8.003194347E+01 
        25  2.001464246E-02  5.624656822E-03  1.730228666E-01 -7.641680382E+01 
        26 -1.998518487E-02 -2.012991695E-02  1.733152306E-01 -6.974333838E+01 
        27  2.001482793E-02 -2.013154766E-02  1.733182616E-01 -7.358349746E+01 
        28 -1.998516353E-02 -1.154414932E-02  1.733362026E-01 -6.938353265E+01 
        29  2.001488130E-02 -1.154188139E-02  1.733858870E-01 -7.411421569E+01 
        30  2.001495032E-02 -2.872188243E-02  1.735045888E-01 -7.332817111E+01 
        31 -1.998505248E-02 -2.871864648E-02  1.735155426E-01 -7.030291718E+01 
        32 -1.998493520E-02 -2.962602346E-03  1.736568357E-01 -6.912472678E+01 
        33 -1.998484308E-02  1.418879524E-02  1.737708112E-01 -6.961036940E+01 
        34  2.001514480E-02 -3.730490014E-02  1.737943745E-01 -7.369019385E+01 
        35 -1.998485550E-02 -3.730323816E-02  1.738090931E-01 -7.192327492E+01 
        36  2.001521189E-02 -2.955488827E-03  1.738537663E-01 -7.498557398E+01 
        37  2.001528111E-02  1.420124634E-02  1.739348979E-01 -7.828071855E+01 
