"report"
"Iteration" "cd-scale etc.."
("Iteration" "cd-scale" "cl-scale" "cx-scale" "cmx-scale" "cmy-scale" "cmz-scale")
10 0.2983245802102246 -0.02371816437839183 0.0005124490832338761 -0.005293070817372536 -0.005066984476560561 0.02219685602172243
20 0.271114454355424 -0.008166901157767081 0.01484004135479533 -0.006471167998880988 -0.006754550210779273 0.01760990290674174
30 0.2680683310742798 -0.006116662364478991 0.01980551897364672 -0.006581672799453962 -0.006170074787253537 0.02078682291207599
40 0.2705744315396024 -0.002909526650819284 0.009995492017985065 -0.007332287992333001 -0.005939549982633231 0.0202569605902464
50 0.2718959489238001 0.0003420968753359776 0.009627377002893936 -0.007481002267682611 -0.005329766354500887 0.01997594036210048
60 0.2720166898349194 0.002813720735563012 0.008506251432262399 -0.008223032909194045 -0.005172060215028451 0.01956204158804805
70 0.2728020014575578 0.005076105255375551 0.007863898928236789 -0.008355741518786422 -0.005154193031776669 0.01916417554083378
80 0.2731499600485608 0.00532136692578857 0.008058887782265539 -0.008165231974636181 -0.005101158345114302 0.01899291445300974
90 0.2731546512480029 0.005074652904534026 0.008842121679910846 -0.008086837877669782 -0.005088752293229622 0.01892503700704039
100 0.2734237689748011 0.004943192699323674 0.008952058570968653 -0.00797256416237958 -0.005117119939326966 0.01893510163640408
110 0.2739493572804234 0.00463651016700777 0.00893011380112493 -0.007894022670149889 -0.005167916859567038 0.01901226127998598
120 0.2741830660037268 0.00411493460721953 0.009175375972946476 -0.007832266523302558 -0.005230608238387282 0.01915091596442668
130 0.2740837001588634 0.003713673382030901 0.009403148973556834 -0.00777471745963842 -0.005267043791916549 0.01928532335804671
140 0.2741356834833906 0.00370518128309289 0.009308049053217988 -0.007835221012980535 -0.005304110144379716 0.01931326499588211
150 0.274414600110014 0.004063786963146039 0.009341716759033268 -0.007976641364200478 -0.005320513539097227 0.01923939190666278
160 0.2744136512638909 0.004353627599370798 0.009529216505081362 -0.008014661716025297 -0.005319925264068119 0.01920437219133907
