"report"
"Iteration" "cd etc.."
("Iteration" "cd" "cl" "cmx" "cmy" "cmz" "cx" "cd-scale" "cl-scale" "cs-scale")
10 0.1224399420421301 0.04828958652487706 -0.01354108949063432 -0.000516708029453562 -0.0005152203717776743 0.005942896247978802 0.1266105977571173 0.047371161991593 0.01027431419264561
20 0.1385768411028518 0.04515043589197121 -0.01184159312881947 0.000698645991912637 -0.001018610449403012 0.005060364833291188 0.1420143593556689 0.0443153054109848 0.00701947533877312
30 0.1446017819386258 0.04615382551576504 -0.01187529765149178 0.0005576656782388946 -0.0009256449484950982 0.001513315062547948 0.1478619260265046 0.0448090042883529 0.0009725951897705664
40 0.1456881383691391 0.04662745305217723 -0.01214787397209375 -0.0006097430046348846 -0.0001941928563591622 0.0009730435652046029 0.1484415359624073 0.04514812694601956 -0.001636402803375731
50 0.1474211143613235 0.04860290061441268 -0.01240943732851465 -0.000986577624658904 0.000206928299426962 0.001047948234694175 0.1496531996728045 0.04704987050696519 -0.002002028051018013
60 0.1489258871715269 0.05197383239022821 -0.01224769176434533 -0.001049400197891481 0.0003849236276997734 0.001347298152139565 0.1510773285924402 0.05010296221438388 -0.001176353086612813
70 0.1497468541253718 0.05215002343109226 -0.01213063942575462 -0.001264874649348526 0.000609425034784705 0.001571208504244044 0.1520596178630168 0.04992936361332168 -0.0002940479569900449
80 0.1509937244863899 0.05162488227278804 -0.01214412054318149 -0.001017711309616834 0.0004503902291648733 0.0007953770453236629 0.1534422150896974 0.04914927482675668 -0.0003073312940324447
90 0.1521866231405889 0.05184087114152288 -0.01189687634037878 -0.0008658736617595883 0.0003430575886529335 0.000430889518775123 0.1546650033279581 0.04924659139961605 -9.266685367955201e-05
100 0.1527823542093933 0.0519185425619777 -0.01153806337923322 -0.0007724062774697077 0.0002773049801680748 0.000248681264919443 0.1552592573214377 0.04929713083037708 -7.227688855292338e-06
110 0.1532749707025477 0.0520467802205935 -0.01124666051422932 -0.0007166615754937466 0.0002436996098974351 6.347460618070647e-05 0.1557520094275538 0.04940765968570914 9.383861283752039e-06
120 0.153871265605165 0.05200696069004888 -0.01100296139626236 -0.0006598973757539355 0.000189655718854952 -8.872009458537841e-05 0.1563480841363317 0.04932226225285102 4.602532217372566e-05
130 0.1545274811054378 0.05173601437887775 -0.01082332904902263 -0.0005399724548259233 7.074826401962743e-05 -0.0001558920717858959 0.1570363179163254 0.04895223685495522 7.836894710469956e-05
140 0.1552421284657505 0.05140921737492948 -0.01070052099461536 -0.0003489023205608613 -9.816611077937152e-05 -0.0002164978234581472 0.1578116840812819 0.04848500528256793 -3.762767937157739e-06
150 0.155874209039343 0.05110114920076579 -0.01061836162114389 -0.0001757379409710899 -0.0002223095119205699 -4.93479453272964e-05 0.1585003423589473 0.04800784046000477 7.473606894818878e-05
