"report"
"Iteration" "cd etc.."
("Iteration" "cd" "cl" "cmx" "cmy" "cmz" "cx" "cd-scale" "cl-scale" "cs-scale" "cmx-scale" "cmy-scale" "cmz-scale")
10 0.1662278793700163 0.06392811241981526 -0.02591429559373748 0.000123573505469522 -8.922552040999415e-05 0.0002938264162048142 0.1725615193683907 0.0577084343485006 0.0003964926109903145 -0.02769948156585781 9.804627148731512e-05 -7.600241255415758e-05
20 0.2097470060095774 0.07322577365463291 -0.01878787033801637 -7.21657522642554e-05 -7.7252854280165e-05 -0.0001820740809047095 0.2153243991643794 0.06992869398560916 -5.878324131071664e-05 -0.02028435652845075 -9.164986201259629e-05 -6.442344807434331e-05
30 0.2224161876272588 0.07171057035310127 -0.01573490969342759 -7.557880684163325e-05 9.313494732697775e-05 0.0001204710298853587 0.2278016381304413 0.06931723704068921 0.0005719341640699164 -0.0175428487898341 -0.0001486042207297674 0.0001493996189059072
40 0.2304466287489638 0.07776203091654259 -0.01449324229106376 -8.156271267620156e-05 9.518356943324901e-05 0.001623545873069087 0.2358660645211101 0.07440075280587351 0.002312892674876916 -0.01704994318539992 -0.0002878944849584178 0.0001933641658360554
50 0.2299520994038782 0.08756025145272116 -0.01471281917134575 -0.0006981007690726139 0.0002968101156971895 0.002583377484100589 0.2360273052055609 0.08519176510600959 -0.0006077437710872255 -0.01676877749925369 0.0004127573354552268 -0.0001547630998676227
60 0.2238774681467415 0.09138872725349456 -0.01658599120286042 -0.000713773965121564 -1.450341134147193e-05 0.0002962670405332882 0.2297768139085835 0.08853948239543008 -0.004525781239602468 -0.01878255767515269 0.001219063856602666 -0.0007043280024773667
70 0.2177774570808768 0.08843246130786955 -0.0175083975285103 -0.0003783792457262959 -0.0004479988729389504 -0.002911738122053565 0.2235778453069749 0.08457543812601408 -0.006647736928771049 -0.02000241721814386 0.001065677793278735 -0.0009782163232343911
80 0.2142021820325913 0.08369420967016782 -0.01754618862659133 -0.0005023798752946168 -0.0004545265024877881 -0.004509303860547168 0.220169268019807 0.08016206155082199 -0.006438908987041355 -0.01985097693202151 0.0002323575511666848 -0.0007339950263369862
90 0.2148841612937686 0.08098333618273094 -0.01691631490415513 -0.0003685598420027001 -0.0006824103334602177 -0.006547299453712798 0.2207608299343682 0.07804285824954252 -0.007644291848819656 -0.01891277156012844 9.151467346841155e-05 -0.0008514473739967742
100 0.2161784063766403 0.07837487248394662 -0.01618595480279888 -0.0003862264385988547 -0.0007368880871327274 -0.007498329688341357 0.2218899914642275 0.07574588790283721 -0.009106822756484095 -0.01799464956726885 0.0002757421083238862 -0.0009853169214992666
110 0.215979459039106 0.07589011362287036 -0.0157649732781532 -0.0006929279721938864 -0.0003232818404482826 -0.006076488017891854 0.2216501287870586 0.0732549729333436 -0.007634396120334838 -0.01757211537354348 -6.399630608023054e-05 -0.0005589775474551285
120 0.2152126391647614 0.07407592107212557 -0.01547366692080165 -0.001127949328121766 0.000225330754560034 -0.003414656062298715 0.2211457725647111 0.07156111728919806 -0.005017397925326312 -0.01719651189559424 -0.0005268301419101691 -1.317212456598346e-05
130 0.2145073574630024 0.07382551993413576 -0.0150314272091442 -0.0009116253791217434 -5.868788626275381e-05 -8.433843862949235e-05 0.2204985362652803 0.07161610727081826 -0.002481058708054245 -0.01662102377745001 -6.099684844737431e-05 -0.000409722183082064
