"report"
"Iteration" "cd etc.."
("Iteration" "cd" "cl" "cmx" "cmy" "cmz" "cx" "cd-scale" "cl-scale" "cs-scale")
10 0.1072035629141368 0.02391289466902462 -0.01193276588080355 0.001390432461600893 -0.0006952074328616487 -0.002583378802287686 0.1102955905233246 0.02240563707634731 -0.002300288915395673
20 0.1249292137693694 0.02247931785754847 -0.008616830612431731 0.001650944172008845 -0.0003386666412675822 -0.00563427188401156 0.1280403022183998 0.01947906499326144 -0.007364356161670079
30 0.125606807665068 0.02271464094881712 -0.006867371730014287 0.001204593514038108 -0.0002075213049697211 -0.004542569629978108 0.1288333059732117 0.02019986770258323 -0.008580042824119612
40 0.1235158646289049 0.0254946692968686 -0.007332426135916796 0.0006407434076316223 0.0001254487653801872 -0.004058949140261112 0.1259976128982265 0.02368384499130752 -0.007126162226947148
50 0.1245249385900928 0.03006899080911768 -0.007988618027656425 -0.0002321656458494047 0.0007792575340418758 -0.002992643082507406 0.1263314891420285 0.02854152765751098 -0.004892379758491511
60 0.1253353342630596 0.03019800513901118 -0.008600692526626194 -2.774931196404399e-05 0.0007700239494041451 -0.002053082318224647 0.1268214323449275 0.02862799339457187 -0.003678439389991187
70 0.1261685286092479 0.03061963304108142 -0.008553171489774466 0.0001186607773966638 0.0006920223316403018 -0.001187851964396409 0.127508502921266 0.02902092646308689 -0.003208219169628591
80 0.1270824818464853 0.0321404093555866 -0.008124394750688416 0.0001862483788950096 0.0005453270631214584 -0.001518347150885729 0.1283537383118342 0.03047324548320045 -0.003655243855072377
90 0.1279073213398794 0.03331489484958174 -0.007749749871256036 5.461173130883967e-05 0.0003725283383287454 -0.002659721299177114 0.1291984717168053 0.03155426390718347 -0.004308422695143464
100 0.128651343132763 0.03384654206439495 -0.00755712248227558 -0.0001934063527398363 0.0003679958275817005 -0.002286506613925408 0.1300163242516249 0.03196374936569351 -0.003287873653581889
110 0.1291417942473879 0.03384053365240299 -0.007479050724692052 -0.0004312263625784119 0.0004564118983674313 -0.001340570630250774 0.1304690875034447 0.03180219994011422 -0.001658816863566416
