"report"
"Iteration" "cd etc.."
("Iteration" "cd" "cl" "cmx" "cmy" "cmz" "cx" "cd-scale" "cl-scale" "cs-scale" "cmx-scale" "cmy-scale" "cmz-scale")
10 0.1706033600475639 0.06384429578911971 -0.02555315503883182 8.432567661152466e-05 -0.0001340681013298747 0.0007777840499451628 0.1774191256179375 0.0577370015857477 0.0006950073724134746 -0.02729041425662441 9.954570765007346e-05 -0.0001463901686062881
20 0.2024577497316326 0.07072031298168723 -0.01979360682785936 6.170001828115705e-05 -0.000106454902883067 0.0002995759950784848 0.2083012438219581 0.0668118333140975 0.0002319248048709428 -0.02142768417390768 5.561825855130959e-05 -0.0001111412017557853
30 0.2085992599399258 0.07002465134460456 -0.01820613524652244 -3.565721125578122e-05 -0.000137583232492001 -0.000168922997220626 0.2148404278759836 0.06748103994564555 -0.0003862482459541843 -0.01984895206882607 -5.705158455037524e-05 -0.0001610210667737375
40 0.2129182729931241 0.07043247067671103 -0.0174983849367513 2.826913545954511e-05 -0.0003062956567135837 3.96946756712985e-05 0.2191820822450785 0.06833333613326982 0.0008851001638083831 -0.01919966123987318 -0.0003658965143167961 -0.0001571720666354099
50 0.2119334073741909 0.07639657567947235 -0.01712850455236325 0.0002862556219870825 -0.0004823118446406209 -0.0007190765799216407 0.2177436173114553 0.07408214411644906 0.0006611757067349131 -0.01892907553902698 -0.0002718624817589223 -0.0002495160884361164
60 0.2111004212821457 0.08241155651724548 -0.01672873743902021 2.897425575874547e-05 -0.0001084649434707604 -0.0003401484386008715 0.2169576995465742 0.0803174616483731 0.0004162494854444636 -0.01837353866439649 -0.0004110388499956612 3.092854828720167e-05
70 0.211087106994199 0.08427364199602969 -0.01643362097426029 -0.0003415228808340558 0.0004024484134437824 0.0009062878556175197 0.217073241717039 0.08281928210262156 0.001311548653653033 -0.01772889318565046 -0.000592199861718414 0.0004759522829524321
80 0.2108829617219855 0.08329480277298287 -0.01590665954800203 -0.0003566223543558245 0.0004122712361908081 0.00109098099890633 0.2168340430227323 0.08198757275399057 0.001729405450549115 -0.01717837341695105 -0.0006148214260353519 0.0005170335368564203
90 0.2092145912999925 0.08156146475372029 -0.01517198497834534 -0.0002066251684966629 0.0001851737907279204 0.0005647285342416728 0.2151890140565458 0.08029572555271987 0.001401226967624426 -0.01653240952899198 -0.0005265718032488544 0.0003257866997930473
100 0.2077779003401784 0.07954391751913477 -0.01445100380785397 -0.0002164611850327051 0.0001450686216177663 -5.815923633778244e-05 0.213844770321653 0.07850063675383882 0.0007174813748571841 -0.01577028547370127 -0.0005469036357203011 0.0002820508196424532
110 0.2072525038558099 0.07795231845741502 -0.01390215194625443 -0.0003188827753168413 0.0002015848787645321 -0.0007792829759171732 0.2133438647717213 0.07728134152243403 -0.0001595208975938631 -0.0150663328603331 -0.0006064986631356727 0.0003143544990280923
