"report"
"Iteration" "cd etc.."
("Iteration" "cd" "cl" "cmx" "cmy" "cmz" "cx" "cd-scale" "cl-scale" "cs-scale" "cmx-scale" "cmy-scale" "cmz-scale")
10 0.1679275475159241 0.07462261021752262 -0.01745334019182363 0.0001917083880401134 0.0002083522402793642 -0.0008087250617398859 0.1759676557842156 0.07412042252576778 -0.0008079369913839801 -0.01791112368140322 0.0001979318196823034 0.0002070639843414589
20 0.1899754070643993 0.0644023030796111 -0.01440434211526449 0.0003835382290751877 -0.0002787990727624774 0.0008911007460478575 0.1972496370489242 0.06333950629084459 0.0005535508225621848 -0.01525225125005426 0.0005033679567125758 -0.0003484668453673042
30 0.2006055658768729 0.06689151823244618 -0.01536349242800724 0.0004397309599734512 -0.0003670507945778492 0.002054495974600866 0.2075974652317115 0.06567498518781746 0.001726449700049964 -0.01645536958360539 0.0006104164885447959 -0.0004497898276007146
40 0.2050318685274062 0.07349168004166931 -0.01526890991679553 0.0003941400639996534 -0.0004640901270201153 0.00120403874870211 0.2119581298093733 0.07226431514325517 0.001148479545622646 -0.0165096649336056 0.0004585699328352168 -0.0004886997323154352
50 0.2039841233042766 0.07630042578220705 -0.0152327687973245 0.0002121741859916861 -0.0004668331131726623 0.001025442827639224 0.210812846659953 0.07540098932715768 0.00118038283201807 -0.01634424917994034 0.0001463604294912263 -0.0004366311670329663
60 0.2039611353964324 0.07384063936116882 -0.01483082125205111 0.0002695912962651285 -0.0004729951133200776 0.002126578587585512 0.2105069667408731 0.07280012852560803 0.002183980942313822 -0.01604220733304043 0.0002665950420410252 -0.0004692994321956449
70 0.2049241715880318 0.07305578952141982 -0.01454143135874012 0.0003705927622420349 -0.0005083635573314237 0.001789044806484832 0.211423984073503 0.07175897869138435 0.001784517195118225 -0.01591661755629073 0.0004037781305757726 -0.0005197822028589127
80 0.2054074765514865 0.07416209190873138 -0.0142587218699321 0.0003253484533276171 -0.000527682686560291 0.0007408539180170361 0.2119718542970221 0.07288120626496229 0.0008130459909067502 -0.01565061389005443 0.000303615617480074 -0.0005156362332092052
90 0.2060738768308725 0.0753180870546149 -0.01400083353722913 0.0003593530792899709 -0.0005785926640683282 0.001309013639306101 0.2127026365554307 0.07419809332573497 0.001475345233622097 -0.01534495194101585 0.0002880652893427802 -0.0005421995909687613
100 0.2062922660584478 0.07559023545081442 -0.01370722654011858 0.0003482553544551111 -0.0005928303159032564 0.001482022157175564 0.2129780421666105 0.0746456493352559 0.001644669343754148 -0.01497014413631009 0.0002810030171333655 -0.0005576346867504117
110 0.2062980001769003 0.07592812336420943 -0.0134861238850046 0.0003584860220172365 -0.0005976520930620374 0.001635371464006118 0.2129992766052597 0.07512372120548838 0.001760591927083353 -0.01465162586091356 0.0003134320589795856 -0.0005725711105765204
120 0.2065468965001559 0.07675281522480573 -0.01335788590501967 0.0003219724370521401 -0.0005805924521515892 0.001313744176821547 0.213268764657612 0.07606577021762087 0.001433135995778905 -0.01443790452245188 0.0002788177658379126 -0.0005559963997423043
130 0.2068062022110944 0.07666665659375187 -0.01312827134823353 0.0003007289167863663 -0.0005699868144138618 0.001086693503919247 0.2135316935437236 0.07605779549583738 0.001244914457565653 -0.01415388630338079 0.0002370617916084213 -0.0005352440319002451
140 0.2071681954446759 0.07653742722673038 -0.01287246157583369 0.0002818480171956465 -0.000538420332100946 0.000758342760704328 0.2138818476353359 0.07595961442182513 0.000979458154743549 -0.01387958156718685 0.0001904218568786928 -0.0004891553689996391
150 0.2074652241735956 0.07725208299775291 -0.01269267348057272 0.0002398687072668877 -0.0004609614759591253 0.0001177754005721844 0.2141531096614767 0.0766487274307983 0.0003907493258566568 -0.01371256827437836 0.0001273575721298736 -0.0004003683069848035
