"report"
"Iteration" "cd etc.."
("Iteration" "cd" "cl" "cmx" "cmy" "cmz" "cx" "cd-scale" "cl-scale" "cs-scale" "cmx-scale" "cmy-scale" "cmz-scale")
10 0.1239930020676472 0.06106224725883106 -0.01510156731648812 0.00035485744170645 -0.0007032908516728388 -0.00213819285279607 0.1262837523354855 0.05721872107147567 -0.001519496550328406 -0.01649060262771685 0.0001133360841607257 -0.0007083873565234225
20 0.1449461383938504 0.06093274514707326 -0.01451366948792994 0.0001522774432411282 -0.0005723520935485123 -0.001117348027953947 0.1472512841322597 0.05776498833645385 5.628268484955343e-06 -0.01600926232106538 -0.0003432075851100117 -0.0005838759714341752
30 0.1507190641071656 0.06049259188372588 -0.01493509615019247 0.0004355601116940048 -0.0007262352241608147 -0.0001531007909655512 0.1528261333614865 0.05773795752939431 0.0008754082366515103 -0.01631886872929721 -0.0001278282708389502 -0.0007585563958722626
40 0.1565765530339697 0.05677408146779977 -0.01476791294093796 0.0004084630390466427 -0.0003413826568316337 0.003440488790158221 0.1584824960691266 0.05375338745622485 0.00436699669868976 -0.0161419892951569 -0.00012313388096982 -0.0003877890200419319
50 0.1589403271209032 0.05783460877434925 -0.01528914836365363 0.0002202724287794466 -0.0001182886107716802 0.004160068780035465 0.1608482176681504 0.05499128449499453 0.00508580131800601 -0.01666091897217806 -0.0002467497194809888 -0.000153543847453113
60 0.1591480854121753 0.05742454240730649 -0.01543532159271633 -8.544694825059179e-05 0.0001251515379085883 0.003456928446851165 0.1610951899790535 0.05446288979328778 0.003941391972239991 -0.01684461580971543 -0.0003109393466509328 0.0001149671920723225
70 0.1589066616880577 0.05636274966491871 -0.01509912914799839 -0.0002801801014074945 0.0003577505505039785 0.00302936683319389 0.1609967053355592 0.05364412900254854 0.002861161586991995 -0.016452994350087 -0.0001813592418656186 0.0003667221098244747
80 0.1582472977469838 0.05443922808403334 -0.01433723700000464 -0.0004816810897315342 0.0004906574156017324 0.002186504131452314 0.160309636063949 0.0521722762750779 0.001851026593702363 -0.01551953055720119 -0.0002335131756535306 0.0005192363043006963
90 0.158708505995958 0.053356534328482 -0.01395218743305301 -0.0003323056904296514 0.0002389170661130288 0.0009974574655022418 0.1607189821666414 0.05137296648859649 0.0009216126773820229 -0.01502053842471163 -8.024008794396128e-05 0.0002917260879009263
100 0.1595515409550013 0.05414763419727815 -0.01413996552787876 4.976065273293914e-05 -4.54147336060456e-05 0.0003850689334921223 0.1615269102930522 0.05213668276871568 0.0006153863705682434 -0.01524400498522576 0.0002194847525851411 1.565620063943551e-05
110 0.1590786009885876 0.05563156638595664 -0.01446742621270336 0.0005482418834309424 -0.0003390129309838413 0.0007272404955923631 0.161101104904687 0.05348486690225688 0.001195453153495317 -0.01567909088856255 0.0005793501120611049 -0.0002943594413158288
120 0.1584667774793146 0.05706927059189375 -0.01448110488976725 0.0008268795811038798 -0.000412878422061283 0.001912034953181946 0.1605230759900063 0.05490148982304507 0.002198932581319998 -0.01573905303122695 0.0008319016678559276 -0.000394237599135392
130 0.1587816803639142 0.05777752547179704 -0.01434278968053094 0.0008881621102432049 -0.0003374217002993522 0.002128370419603909 0.1607945355114637 0.05568528402736625 0.001996222762264111 -0.0155742029705102 0.0009928420883000878 -0.000332512157115739
140 0.1589186549551589 0.05821234934707585 -0.01421544657309975 0.0009673081123887562 -0.0001842284210301367 0.00374314284366585 0.1609209904032988 0.05607447290831077 0.003418074625450718 -0.01545974191452051 0.001116612580781775 -0.0001878214406203652
150 0.1587315557091171 0.05792659563367735 -0.01403400346939873 0.0008632619724799194 5.12020839789921e-05 0.005333491287609196 0.1607855743508076 0.0557374074791834 0.005176146199279612 -0.01528945011371548 0.0009291034591906826 3.889044507224898e-05
