"report"
"Iteration" "cd-scale etc.."
("Iteration" "cd-scale" "cl-scale" "cs-scale" "cmx-scale" "cmy-scale" "cmz-scale")
10 0.1774506468801978 0.04116678535628257 -0.0004579685818060606 -0.03032418079840502 0.0001617658486833994 -0.0001550298876609237
20 0.1963452144581544 0.06289173300447004 0.0009484303597975927 -0.0205988656051338 0.0002215665897251471 -9.896383818524962e-05
30 0.1987307666947969 0.0691029874332828 -0.001047707366013799 -0.01549260922345603 0.0004042849876776068 -0.000314583397584654
40 0.1954737001279465 0.07181937603227895 -0.002192725948215113 -0.01511674424566455 -0.0003299893711281501 9.262290751305298e-05
50 0.1962662749041005 0.07719028781252157 -0.002535168310021813 -0.01548266780813894 -0.0006945775289452346 0.0001513371620518368
60 0.1941898795457119 0.07537100065080048 -0.002668518618685234 -0.01520562139673196 -0.0004909906365231705 -4.481166851921133e-05
70 0.1919425442024925 0.07039389611049111 -0.002384266306804439 -0.01468812946947916 -0.0003091027451911515 -7.262562154713675e-05
80 0.1905430716627848 0.06687358210349312 -0.00209419443249122 -0.01411733184811138 -0.0001875858797175653 -6.045289826741351e-05
90 0.1897135397502251 0.06583920149938825 -0.001592433358840279 -0.01395688835098569 -9.067985653713492e-05 -2.678603416677104e-05
100 0.1891879567800705 0.0655987946927412 -0.0008344611083892196 -0.0139429742315259 3.012485717402035e-05 -7.783439943873467e-05
110 0.1886767117709102 0.06533090711269578 0.0001785807701897788 -0.01381258056380348 0.0002331226126879738 -0.0002378327765402133
120 0.188196682548359 0.06510958479967716 0.001206676924861978 -0.01361850288748087 0.0004810575767519608 -0.0004655182951845023
130 0.1877419333317814 0.06482738163121682 0.002207912896690107 -0.01343433234886766 0.000740313650318056 -0.0007381442076006299
140 0.1872039825284166 0.06459902294187858 0.002638904314945968 -0.01327924225627518 0.0008469354746014514 -0.0008855256210009006
150 0.1868018078313854 0.06419349957683766 0.002181583030709437 -0.01313750817115272 0.0006648755788623515 -0.000763708008666093
160 0.1867354489813874 0.0637140373700196 0.001013448446035799 -0.01303448055298934 0.0003089192730012512 -0.0004410003340609245
170 0.1867988556633634 0.06320916949505788 -0.000436942394906328 -0.01293633842283715 -4.49007992420313e-05 -6.117091775813014e-05
180 0.1866761062341178 0.062709433987303 -0.001759270584694365 -0.01274618541491135 -0.000314173341260038 0.0002838013012622498
190 0.186473459039853 0.06244502316443391 -0.002526913036983576 -0.01258354961897303 -0.0004454423892950641 0.0005084853647571101
200 0.1862433820388047 0.06257739072253857 -0.002447498610354888 -0.01255385645456983 -0.0003984135613804475 0.0005278634230323812
210 0.1860549458540413 0.0626619939433809 -0.001629904072399467 -0.01258632994444856 -0.0002194940840371045 0.0003700062002899166
220 0.18597593106858 0.06256981265804935 -0.0004386945971651594 -0.01263071348710588 5.64176984277132e-06 0.0001367579440112268
230 0.185999936071545 0.06247784056292894 0.0008255757597670607 -0.01266950761236063 0.0002574205105451665 -0.0001353135367863318
240 0.1859593627358601 0.06251246069668022 0.001922933311843013 -0.01268826145768279 0.0005107532083662856 -0.0004091694370786023
250 0.1856879259019985 0.06261581903465251 0.002756542472522366 -0.01265007100443715 0.0007121824968992865 -0.0006486710109297383
260 0.1853309533883739 0.06268561243503901 0.002892281628016012 -0.01257480452036579 0.0006939555807904731 -0.0006895378108262267
270 0.1852640591361532 0.06265593646585368 0.002319618664389922 -0.01257994558776306 0.0004758063475996282 -0.000540848308010205
280 0.1854291083196325 0.06241053720335998 0.001038479633230729 -0.01262628681980446 0.0001403000114884992 -0.0002417315938806289
290 0.1856245097666477 0.06207859499269796 -0.0006537570444130161 -0.01265512206867618 -0.00023097686185898 0.0001305009209494923
300 0.1855705216623142 0.06185506242829469 -0.002247679816318453 -0.01259342183288722 -0.000544734874617989 0.0004888102244265281
310 0.1853345456440322 0.06197801553850801 -0.00301445740767369 -0.01254934135381519 -0.0006341236167052567 0.0006452672518376532
320 0.1851655675070239 0.06216008172610322 -0.002648462847030034 -0.01257642319047643 -0.0004579052391660848 0.0005426312779827211
330 0.1850933666990168 0.06209786248436054 -0.001302639556317015 -0.01261016600771233 -0.0001435578657181423 0.0002703166126693603
340 0.1851374567243713 0.06190830006207908 0.0006938485463415295 -0.012623493066817 0.0002383036566301239 -0.0001053578903482173
350 0.1851544849822338 0.06184882429630148 0.002536697633480365 -0.01260664145138525 0.0005665033263220487 -0.0004667921796021357
360 0.1849431269160594 0.06197058561604515 0.003459848278586013 -0.01253324435557762 0.0006694236832796096 -0.0006457068608006186
370 0.184856200420051 0.06215736946266513 0.003168913401559679 -0.0125331719322195 0.000470920119496765 -0.0005380112057080986
380 0.1849626492189432 0.06214142933099333 0.00200256414768059 -0.01260228296496608 0.0001460728675261242 -0.0002676247044524511
390 0.1850867641673878 0.0619628559314088 0.0001969931250080957 -0.01265184624025683 -0.0002305211069166004 0.0001111502361369585
400 0.1850688484852032 0.0617776334775676 -0.001473556720123788 -0.0126049957684914 -0.0005182456404900038 0.0004539364559767417
410 0.1849721935110772 0.06190851393873879 -0.002252612778766579 -0.01256763142769699 -0.0005720647774288035 0.0005926103110316146
420 0.1849602895970523 0.06206927103898284 -0.001876981824194085 -0.01259811025880771 -0.0003800572065401491 0.0004816510952708439
430 0.184953585306548 0.06198554720357337 -0.0004361896479700734 -0.01262983827137639 -4.165939778138665e-05 0.0001787932830760673
440 0.1849850438095067 0.06184356532759452 0.001556367735274436 -0.01264142862449401 0.0003435239248566605 -0.00020737824905558
450 0.1849292953344833 0.0618535779167577 0.003203952695037264 -0.01260730038608834 0.0006306798978743607 -0.0005405540664124504
460 0.1847237226536907 0.06201845530619152 0.003718755639917581 -0.01253577164803033 0.0006356288777980005 -0.000631597276544414
470 0.1847465449859899 0.06216693231681199 0.003139859087134075 -0.01255697388616348 0.0003944043298747115 -0.000481787425471561
480 0.1849320076789673 0.06211210358389022 0.001664159293993051 -0.01263275171631359 3.939913187520492e-05 -0.0001636358292104019
490 0.1850698169951076 0.06191228618932559 -0.00023323696754362 -0.01266053431930524 -0.0003285226246666217 0.0002246817326364678
500 0.1850422561407254 0.06180404140552564 -0.001732841233798196 -0.01260788295577026 -0.0005591357041769654 0.000523586793953023
510 0.1849740900592535 0.06201229186486766 -0.002173789627980403 -0.01259581682632696 -0.000525422869889504 0.0005740920034413195
520 0.1849801818201426 0.06207654842466905 -0.001466074001719738 -0.01263181124111927 -0.0002749110535138817 0.0003903633180301565
530 0.1849718348694988 0.06192670879531917 0.0002089279664266508 -0.01264810874385781 9.16781952123099e-05 4.751576697751679e-05
540 0.1850017796441225 0.0618028453983859 0.00215841906746187 -0.01264295084339687 0.0004591744209911963 -0.0003350322423312996
550 0.1848784566323531 0.06185279195200199 0.003502662379587727 -0.01258013959944986 0.0006749751091783754 -0.0006166313374719659
560 0.1847251943574749 0.06204426872680144 0.003588307863093762 -0.01252670612460171 0.0005755739476287475 -0.0006120914853406248
570 0.1848530831154216 0.06213311147251664 0.002707224504743577 -0.01258417891894714 0.0002938357947452864 -0.0004086597574727817
580 0.1850710004155416 0.06202337859490215 0.0009919555310488742 -0.01266494659580706 -8.525226238658889e-05 -4.550630752249749e-05
590 0.1851480866710339 0.06181161381624379 -0.0008618016627036736 -0.01265583883455586 -0.0004254965727989836 0.0003342551622270974
600 0.1850662899275314 0.06180781980637414 -0.002055230067828445 -0.0125977277710978 -0.0005756892884785835 0.0005631894379092496
610 0.1850203262514702 0.06201584132101531 -0.00210597677431884 -0.01260359115478309 -0.0004557457554379489 0.0005269041457513731
620 0.185008609478141 0.06199272275819738 -0.001048495869261053 -0.01263469938406737 -0.0001616556575571396 0.0002847110558859257
630 0.1850017893339723 0.06183459665064562 0.0008205041288042342 -0.01264141186761552 0.0002175940916292235 -8.311512673676803e-05
640 0.1850046098531269 0.06177594131862305 0.00267383566272192 -0.01262465599251562 0.0005567650490501764 -0.0004518534252753552
650 0.1848314211601126 0.06188875145657598 0.003643658188026426 -0.01255386984177293 0.0006804878449722264 -0.0006529990678769347
660 0.1847680142641862 0.062081725647739 0.003382388049722305 -0.01253934299025398 0.0004999940537194071 -0.00057018570036928
670 0.1849545703178876 0.06210861728298914 0.002208872087263002 -0.01261837669122064 0.0001785981177670832 -0.0003071917742401682
680 0.1851421603757427 0.06195677927833906 0.0003737136786566629 -0.01268223083888088 -0.0002033103515647478 7.794195079876294e-05
690 0.1851549726988122 0.0617703859304596 -0.001351089895816609 -0.01264209024277255 -0.0005000044822776542 0.0004314924426908731
700 0.1850558897200539 0.06188906486358454 -0.002195761308103935 -0.01259987028014507 -0.0005637358892236177 0.0005784920349592779
710 0.1850326090689316 0.06204836993649723 -0.001881143394916217 -0.01262236900258638 -0.000377117842853545 0.0004705926740286013
720 0.1849997522708814 0.06195369092997106 -0.0004948267328436737 -0.01264108204912635 -4.524892803360723e-05 0.0001767194501039375
730 0.1850109541606408 0.0617979921620732 0.001467821708385763 -0.01263908101162524 0.0003352079658006189 -0.000202975122889584
740 0.1849703628118499 0.0617956136845853 0.003130525677437573 -0.01260337694984661 0.0006284087425025401 -0.0005420127500431007
750 0.1847784075062304 0.06194915348793267 0.003681680305102761 -0.01253003835543633 0.0006477100842708385 -0.0006479898687539327
760 0.1848142835095833 0.06210781771182622 0.003129787263014436 -0.01255385904094669 0.0004131180816947526 -0.0005065829696874615
770 0.1850354730382582 0.06206880542482877 0.001682399824065799 -0.01264177355372573 6.013561476780949e-05 -0.000191550984231565
780 0.1851810530584342 0.06187651612282171 -0.000195727561206902 -0.01267615876076359 -0.0003081071410171916 0.0001964400566666821
790 0.1851425058662614 0.0617522333831613 -0.001725064442197299 -0.01261801543322659 -0.0005477971604140974 0.0005052162584806385
800 0.1850554434776194 0.06194721093262692 -0.002216284256181449 -0.01259724128055321 -0.0005272266918376158 0.0005684106262737996
810 0.1850450078092311 0.06202010810634546 -0.001568576770960056 -0.01262677194108399 -0.0002894247249219034 0.0003990924401725199
820 0.1850257639353539 0.06187599019180762 7.020831780878125e-05 -0.01263973229860991 6.879938957326036e-05 6.530331257986766e-05
830 0.1850510420675363 0.06175773327550077 0.002033121013298439 -0.01263483257406078 0.0004397525389626147 -0.000316636265872069
840 0.1849470273362435 0.06181750248623269 0.003440930873800862 -0.01258363247954657 0.0006740935321861149 -0.0006106757519992364
850 0.1847746383479029 0.06201338810966544 0.003605588208045449 -0.01252733608509836 0.0005964491471396121 -0.0006260434071109933
860 0.1848844814046441 0.06212800008744871 0.002803447918610245 -0.01258123209207986 0.0003245738458300244 -0.000436778589823775
870 0.1851056401733031 0.06203626618900639 0.001154101201175259 -0.01266510371751717 -4.863701590754074e-05 -8.334298762548832e-05
880 0.1851983790809227 0.06182358177878172 -0.000703878225564428 -0.01266399322443363 -0.0003956410853240821 0.0002999992796561129
890 0.1851299111721019 0.06178575805555749 -0.001985522485421319 -0.012603224662787 -0.0005703790982161351 0.0005516130552247995
900 0.1850666581784089 0.06200236113574183 -0.002136728567496035 -0.0126019461517237 -0.0004741068986017342 0.0005384630984103426
910 0.1850515196323676 0.06200011470987582 -0.001178214478512806 -0.01263134172011826 -0.0001944487814034074 0.0003145437522439268
920 0.1850413178143657 0.06184195052959782 0.0006354658510632305 -0.01263847009387343 0.0001778176303263197 -4.267649414331356e-05
930 0.1850552309833289 0.06177122727455972 0.002520991752368991 -0.0126262511996111 0.000526391297158483 -0.0004145836520303709
940 0.1849016334727149 0.06187391545030969 0.003623227484090896 -0.01256234238049982 0.0006878386761482664 -0.0006480966621643133
950 0.1847957675068428 0.06207154862752481 0.003471974442271456 -0.01253278683385527 0.000534284702204268 -0.0005915317312937545
960 0.184968008389173 0.06212277347400939 0.00241725973295837 -0.01260604967421489 0.0002296566693601339 -0.000353603146725893
970 0.1851738229241379 0.06198494711758176 0.0006247111895536012 -0.01267822500558479 -0.0001524214072557305 2.42896278037101e-05
980 0.1852152993154883 0.06178051686264855 -0.00115629076670624 -0.01264769363891233 -0.0004667760584042145 0.0003896201524636746
990 0.1851228811742713 0.06185137583637141 -0.002151427549936088 -0.01259775306005708 -0.0005679569122253721 0.0005720165034688391
1000 0.1850848287997029 0.06204060917097459 -0.001992090241558959 -0.01261419974849146 -0.0004104309191804607 0.0004952551257837861
1010 0.1850538178360506 0.06197053609563959 -0.0007397016856126973 -0.01263652225435504 -9.541955950704404e-05 0.0002226987880385606
1020 0.1850594316409409 0.06181237970704642 0.001193412243748751 -0.01263861362894139 0.0002852886424373665 -0.0001522470919884013
1030 0.1850401784334411 0.06179314480895323 0.00294561599331916 -0.01261306587844019 0.0006005673670641502 -0.0005052596635027659
1040 0.1848466709363755 0.06193258971501454 0.003688481889580589 -0.01253980365841875 0.0006714059442403168 -0.0006577641368450373
1050 0.1848269566711097 0.06210701936692856 0.003266537713647928 -0.01254350206523553 0.0004597967891912784 -0.0005428375333367696
1060 0.1850385978237704 0.06209739624835155 0.001952508641676001 -0.01262923879672506 0.0001227071080876072 -0.0002534956139915246
1070 0.1852088183223164 0.06191997072739096 8.825033681977889e-05 -0.01267868000001094 -0.0002538427739447547 0.0001347047934807352
1080 0.1851949617724929 0.06175624216727295 -0.001548316892745554 -0.01262584901118984 -0.0005234697752773114 0.0004687927107128061
1090 0.1850990009713604 0.06191374279170597 -0.002213783349289033 -0.01259270339183579 -0.0005442433725271464 0.0005721697705953448
1100 0.1850793921899223 0.0620337673514413 -0.001733959512869925 -0.01262032047105724 -0.0003316424546915314 0.0004334496505869512
1110 0.1850403240779697 0.06191692773314997 -0.000223725400013256 -0.01263538144501399 9.712817599845986e-06 0.0001225829409235219
1120 0.1850551039251581 0.06178092471590831 0.001744311627386707 -0.01263287911732164 0.0003857081164252152 -0.0002576133705738477
1130 0.1849856067335148 0.06181008266550827 0.003291892469703148 -0.01259245461960973 0.0006542032613345155 -0.0005786434519718256
1140 0.1847958358687614 0.06198606882543154 0.003660248795870246 -0.01252751553462327 0.0006297729851754853 -0.0006436318367072069
1150 0.1848617379190454 0.06212413537512963 0.002997854121880581 -0.01256584351646557 0.0003778519885278112 -0.0004816203812699502
1160 0.1850826352650997 0.06205849168516404 0.00144966386679035 -0.01265367931858059 1.377783094982546e-05 -0.0001465306941031172
1170 0.1851999303552173 0.06185420490103594 -0.0004275680766456591 -0.01267144263555711 -0.0003463417647022474 0.0002408666774793321
1180 0.1851390480122925 0.06177063935365271 -0.00185542812760003 -0.01261069738840268 -0.0005583994293691109 0.0005264224320517654
1190 0.1850477053812577 0.06198988690172983 -0.002195183360015532 -0.01259838019015073 -0.0005042548294214069 0.0005553578832517643
1200 0.1850261229635904 0.06203406461331339 -0.001403383756480834 -0.0126289215662436 -0.0002466406293398792 0.0003607663253900876
1210 0.1850012608978316 0.06188691183957189 0.0003252440988593914 -0.01263896504119324 0.0001187125159463837 1.49169260578354e-05
1220 0.1850156968915428 0.06179663511983105 0.002256997926144808 -0.01263140421438851 0.0004800822625911691 -0.0003621784599325686
1230 0.1848777982040586 0.06188067981403078 0.003534771136392447 -0.01257335160936715 0.0006840548747772868 -0.0006317378253880657
1240 0.184724761280597 0.06208150556421939 0.003551764148474313 -0.0125280429895877 0.0005702593008957333 -0.0006123723883925976
1250 0.1848619174259384 0.06216707088747775 0.002646425430300992 -0.01259227135207215 0.0002846905636451499 -0.0004033003904043168
1260 0.1850803994921532 0.06205278979563762 0.0009269692785695786 -0.01267286458481745 -9.36916406235532e-05 -3.712409237526865e-05
1270 0.1851468679442535 0.06183603859059433 -0.0009026546307707006 -0.01265700162384323 -0.0004279301260706253 0.0003397431198636593
1280 0.1850625194763529 0.06184235879855064 -0.002068506248907525 -0.01259904079837203 -0.0005744333998889874 0.000564545442350796
1290 0.1850045927195878 0.06204466175708914 -0.002088582453581673 -0.01260312621933375 -0.0004552367238214176 0.0005276802369946686
1300 0.1849916138722508 0.06200975375759973 -0.001012982692246636 -0.01263238538072926 -0.0001613426849451034 0.0002846067347545873
1310 0.1850006792792478 0.06184021077768003 0.0008540284881565257 -0.01263885542022467 0.0002175384567399077 -8.334569475958092e-05
1320 0.1850065528375164 0.06178438480746531 0.002690846434447223 -0.01262142749116713 0.000554994240501163 -0.0004490325402499088
1330 0.1848269667533148 0.06190063214390291 0.003663696110715612 -0.01255080714407524 0.0006828705454472013 -0.0006526806462871105
1340 0.184748720909871 0.06209400951475869 0.003398797306831001 -0.01253416131942021 0.000502447060088116 -0.0005690883934309308
1350 0.1849337365719466 0.06212279864660075 0.00224842954443498 -0.01261366922333511 0.0001859849734933112 -0.000312545215058612
1360 0.1851235520452328 0.06196902719623375 0.0004178280667615815 -0.01267771112367868 -0.0001952534152029185 7.078106299246602e-05
1370 0.1851381592429089 0.06177272617743091 -0.001314700151743094 -0.01263601060188639 -0.0004936333108027365 0.0004254746616850954
1380 0.1850411152602868 0.0618696070155093 -0.002175022213761974 -0.01259005230613688 -0.000561379985632902 0.0005742188712955644
1390 0.1850152813431214 0.06202747261465026 -0.001890042098010592 -0.01260968646351943 -0.0003816102491969312 0.0004732389609585795
1400 0.1849900424795786 0.06193945636807747 -0.0005431782461603914 -0.01263194090579796 -5.717365376575848e-05 0.0001864093614122073
1410 0.1850044586741104 0.06179373046431523 0.001407609814564311 -0.01263572503238651 0.0003234314977591763 -0.0001924400434189502
1420 0.1849717087304794 0.0618023945026208 0.003084353692105034 -0.01261030270067978 0.000621880375220561 -0.0005334610281547534
