"report"
"Iteration" "cd-scale etc.."
("Iteration" "cd-scale" "cl-scale" "cx-scale" "cmx-scale" "cmy-scale" "cmz-scale")
10 0.1795601128318098 0.05802767735355208 -0.0001198664769316423 -0.02071091542064657 0.0002912790232400808 -0.0001062443801360585
20 0.2002485439865716 0.06696180335042901 -0.0002520467497414668 -0.01871632881099757 0.0004788315490773945 -0.0003444049702844328
30 0.2020497937276205 0.06875034946658824 0.0005685308743032561 -0.01488531184862145 0.000721688347114189 -0.0007189288305066056
40 0.2061796007330706 0.06418833760150099 -0.00157370841472211 -0.01304538061971557 0.0004712207854257881 -0.0005472748120973958
50 0.2066199208368551 0.05980732610383512 0.0003659958474908201 -0.01403213820715785 0.0006230724346541068 -0.0005209579745746036
60 0.2028778900475476 0.06017988814448112 0.00155699481389389 -0.0156595306428162 0.0008893534481107063 -0.0008462110395685563
70 0.1985353686281796 0.05906208533369831 0.002082103567457297 -0.01551624423841835 0.001055901704393801 -0.001029863479616396
80 0.1954966707881289 0.05808915195087997 0.003863421206620174 -0.01520192041557324 0.0007085248233050839 -0.0005250246704820509
90 0.1939092219171321 0.05996232780911613 0.004999979336171433 -0.01585474089469558 0.0009083941692143415 -0.0006817495820497999
100 0.1928844266160196 0.06145466943390344 0.006448208477841924 -0.01705092519595546 0.00106690673438352 -0.0008067178643238131
110 0.1932703031196661 0.06189694795897236 0.005481834678953333 -0.01866601269274034 0.0009420443657277754 -0.0007834003261883888
120 0.1925060219294291 0.0622754386766613 0.005476851082374781 -0.01908007816429038 0.0007165952053704615 -0.0004571964910569765
130 0.1913199985448083 0.06114271156244586 0.00415116091331857 -0.01891631666182036 0.0002694551090229978 -5.163343786376448e-05
140 0.1910451518646707 0.05909720228843008 0.0007371741688458865 -0.01883228544130178 0.0001537605256191602 -6.147268578718461e-05
150 0.1913699691281226 0.05789039233666046 -0.001859194780506347 -0.01837889617902711 0.0002301763744388043 -6.375711240288909e-05
160 0.191931368052721 0.05718395308102319 -0.0005114298711948963 -0.01784069629830678 0.0002552626767601601 5.168393026574512e-05
170 0.1928332731954354 0.05802233174484196 0.00162372658218606 -0.01731691554314539 0.0004034406424751175 -3.238877800808808e-05
180 0.1936283572876565 0.058470091648558 0.002835804989613922 -0.01723050642000969 0.0005106200805825318 -0.0001105696269608349
190 0.1937904304234932 0.0580310925114909 0.00381284543034267 -0.0174730577947529 0.0004674548954768668 -2.268307059026615e-05
200 0.1935052150611075 0.05873907215000498 0.004019839712021656 -0.01773605246435355 0.000652589999696787 -0.0002946168292566221
210 0.193545067587004 0.06018692805786365 0.003378746763724528 -0.01804325391280513 0.0009654330958967938 -0.0007706009307055444
220 0.1937324933975102 0.06053491004764188 0.002391434832575079 -0.01844962897776808 0.001086966969166738 -0.001095129357089584
230 0.1939443188998292 0.06014569820380229 0.001452170526370499 -0.01883250114898843 0.0006684563034320418 -0.0008150418105420064
240 0.1942616256955269 0.06038031499337344 -0.001059364820026678 -0.01899466148195019 0.0002245093805696992 -0.0002692473485765357
250 0.1940787602991174 0.06068526903872411 -0.001498822942909282 -0.0190346806953757 -8.746627578240836e-05 0.0002499432486399901
260 0.1932736390245842 0.06012938837160711 0.0001734925977029057 -0.01895270308045287 -0.0002713599789455345 0.0006016930979436181
270 0.1921219061912288 0.05927574370022203 0.0007064379749913579 -0.01866983215424905 -0.0002701297219351716 0.0006537673112653186
280 0.1923005716040823 0.05942682260925339 0.001739976500733817 -0.01830412497184024 -8.121639975547895e-05 0.0004081441610600223
290 0.1932447744070642 0.05990391645196159 0.002199302898083679 -0.0179083221217303 0.0003385757997290915 -0.0001091714366878209
300 0.1941791095369791 0.05914392776862368 0.001991726136837218 -0.01785027721757431 0.0005905376767892034 -0.0003347947363450491
310 0.1942182751486281 0.05808857608901486 0.001883070824457241 -0.01785298396385048 0.0006353268591474906 -0.0003292968106594039
320 0.1940333588186816 0.05772682354599933 0.001003805768851513 -0.017772629674087 0.000623202479073952 -0.0002385765198108899
330 0.1940875802178737 0.05805135778095743 -1.580491256382906e-06 -0.01768460881525158 0.000745829301820029 -0.0003311304071665303
340 0.1943219295122074 0.05788354540395416 -0.0006476009338853964 -0.01769994198176989 0.0009952110902797383 -0.0005534799114231897
350 0.1942966416201337 0.05757515000826639 -0.0004412166054816646 -0.01772467434631212 0.001188032616301413 -0.0007400540961002443
360 0.1936453902078082 0.0575265853607055 0.000687727775449109 -0.01767990299158377 0.00128460432796183 -0.0009412604210149179
370 0.1927710216154764 0.05777827690053951 0.001797855815374065 -0.01769533125501127 0.001582780440409803 -0.001330316866911979
380 0.1921727083970723 0.0587444754567012 0.003846937113372399 -0.01784735648092988 0.001663060351093963 -0.001357506077341816
390 0.1922327445779023 0.05921307987678601 0.004657633256434879 -0.01802886489791706 0.001271782187071836 -0.001073099526998129
400 0.1927291250370988 0.05923258817343675 0.002531111129779334 -0.0180141539244669 0.000709092933403811 -0.0004317608038842522
410 0.1929647036897591 0.05888427472298533 -0.0004738710243997341 -0.01784719646755423 0.0002722328018502053 0.0002225163077635022
420 0.1933909879229752 0.05828407268626105 -0.002897193538337221 -0.01786429776923691 0.0001210926731926105 0.0003303677141946954
430 0.1933520619680696 0.05780204347612387 -0.002763858508636779 -0.01770838859190879 7.197516679320081e-05 0.0001969197973801778
440 0.1933673989719941 0.05822348353666894 -0.0005681303735812185 -0.01748438444491291 9.72398291946433e-05 7.34192141813651e-05
