"report"
"Iteration" "cd-scale etc.."
("Iteration" "cd-scale" "cl-scale" "cs-scale" "cmx-scale" "cmy-scale" "cmz-scale")
10 0.1772334064525415 -0.0140018179635511 -0.01627504791175305 -0.002530563531995182 -0.004450523613255492 0.01605916121689872
20 0.2201582722468235 -0.01200051423800801 -0.002825934729876387 -0.003753911825380124 -0.005120108182960729 0.01215719773709418
30 0.2175910789073403 0.001586631818705181 0.008542564002002595 -0.003112872824402286 -0.005242887568138198 0.01156850828475364
40 0.2139053453501714 -0.008968827053147598 0.003080010986424107 -0.002773337939329978 -0.005034692606485728 0.0142568275556247
50 0.2131734856768837 -0.0004789335207860354 0.01195967584228193 -0.001961617823632579 -0.00557030730829371 0.01074924231364318
60 0.2118418275675518 0.0005745528402667357 0.01576094297838633 -0.001723027207175921 -0.006589317640760398 0.01051115214437804
70 0.2118058780044349 -0.0008686113482566747 0.01090347200157022 -0.002129695546715073 -0.006354563377811252 0.01122945274395864
80 0.2105127578295377 -0.001370138763234461 0.00991046282957396 -0.001936819740472626 -0.006260030503459532 0.0110062503019775
90 0.2100390844100508 -0.001351002753725408 0.009968347616499819 -0.001895898677377592 -0.006117360716946815 0.01065685951493269
100 0.2093944577964777 -0.0009482355381681554 0.008967274425044554 -0.00193631311841807 -0.005951645381101051 0.01102173856215455
110 0.2095405896429737 0.001637722583043449 0.008648237795122147 -0.002137889181099925 -0.005942703895815664 0.01131463447794703
120 0.2098571518415805 0.002825788465522539 0.00924939873399779 -0.002228829304058169 -0.006118648036738033 0.01140953347451542
130 0.2095375335182902 0.002561361568309596 0.01081260933590805 -0.00214815945163774 -0.006292742752382588 0.01124593684673134
140 0.209409769274126 0.002364461620493299 0.01188072935362245 -0.002217533741547928 -0.006299287832583486 0.01095074885024851
150 0.2091453262338777 0.002544769067435601 0.01326476472045252 -0.002287000481595581 -0.006280838400549518 0.01060289074665705
160 0.2089813098506242 0.002274271999045101 0.01481984169713491 -0.002335392957617098 -0.006389842558121347 0.01039878400421423
170 0.208501890303607 0.001260095020916729 0.01441511642176561 -0.002249618450597248 -0.006365875166979056 0.01066508716973185
180 0.2079463661729244 0.0006620877578259391 0.0140766838628938 -0.002216555681887917 -0.006239346435002214 0.01085191085330039
190 0.208018523198022 0.0009889650020073514 0.01280978340749995 -0.002207550221294079 -0.006239064928029088 0.0113266710461896
200 0.2077257839977442 0.00125073803624796 0.01149517297105922 -0.002062649889627764 -0.006165102615407714 0.01189660684336875
210 0.2077801735497829 0.002341095186949179 0.01159597639459871 -0.00213788573406444 -0.006194093929283601 0.01176603035716396
220 0.2085804537180197 0.003187149035328915 0.01002149889148887 -0.002460944230966796 -0.006268471770779044 0.01225467424020741
230 0.2092183660662857 0.003753174347720529 0.007080930010488261 -0.002745916426620464 -0.006141769049099737 0.01297323614179805
240 0.2097522653600435 0.00443139044420459 0.007015922438732663 -0.003009397726617525 -0.006169256848633628 0.01283787987841013
250 0.2104354158950314 0.003750256756873886 0.008101353744907379 -0.00328992547175114 -0.006224120767141981 0.01248845534069451
260 0.210655069892089 0.002771058878835585 0.009202604684309709 -0.003345203196553272 -0.006206353030495041 0.01200270358998482
270 0.2098020386612375 0.002709435909146023 0.0106689817501271 -0.003096334847867921 -0.006310261772251323 0.01134102640891387
280 0.2092955680666549 0.002296400160566454 0.01083053891377193 -0.002911224177917008 -0.00636133952535485 0.01112042661971092
290 0.209084587067225 0.001683832311989988 0.01112546037595286 -0.002944348979605364 -0.00627674003512517 0.01102369711907512
300 0.2086998848637301 0.001801344103303142 0.01182542205073542 -0.003010904678103331 -0.006340548067552817 0.01078223394628094
310 0.20811907193945 0.001767331931398593 0.01188457033777532 -0.002968910846493016 -0.006323410371008798 0.01069193036088034
320 0.2077297311728888 0.001650993052993224 0.01130387726944306 -0.003184080829517966 -0.006219987358655837 0.01068984524182864
330 0.2077171411749873 0.002224903557689488 0.01202075911255945 -0.00314420557618204 -0.006262876208974501 0.01052950834130109
340 0.2073841493661074 0.00217957551988078 0.01216024742109582 -0.002937255294006275 -0.006205167035565539 0.01045376258855893
350 0.207471581598973 0.001608892742387193 0.01169753985267533 -0.003118275498954629 -0.006111073689433686 0.01056787432882622
360 0.2076761217216957 0.002391557464915706 0.01183002310819737 -0.003027300929308455 -0.0061365005167464 0.01045730072566511
370 0.2076831739708464 0.001823305651531855 0.01042420496629587 -0.003124500219993759 -0.006067243349884273 0.01097258310337078
380 0.2076294848232483 0.002157394635854133 0.01048866585426571 -0.003236227057280848 -0.006092646397355993 0.0108348744087415
390 0.2078892833796825 0.002715087417354839 0.0105792731709909 -0.003277902158056138 -0.00619656038249015 0.01084535417453074
400 0.2078666070502905 0.00271417355040471 0.00783642918374124 -0.003303557509803275 -0.006083909822819075 0.01180139083078807
410 0.2073354588538768 0.002953057486205877 0.00817177065055831 -0.003110211620665371 -0.006028534529000672 0.01162921111106843
420 0.2075631412480481 0.002937604277993888 0.009588271585121641 -0.003044905042938763 -0.006044866717491185 0.0112667916865372
430 0.2083453770421733 0.00289464387981378 0.008578989742177927 -0.003259658218658131 -0.005929606894916715 0.01151601236057275
440 0.20894629391653 0.003009386177705772 0.006535366066667941 -0.003466851816666056 -0.005860647812485196 0.01202351672549857
450 0.2090316925617956 0.002808340204376458 0.006330498833762165 -0.003429091318275768 -0.005917672034468632 0.01213400313029289
460 0.2094181812936246 0.003242892350040731 0.00701479832651668 -0.003700501444557815 -0.0059066903388949 0.01194027605836319
470 0.2091499201501503 0.003458207355194591 0.007308269810152017 -0.003636449564096609 -0.005872268725347123 0.01185822167810054
480 0.2085577799896471 0.002643480417675682 0.009967159001681882 -0.003320132467280051 -0.005950926270831105 0.01100075183885607
490 0.2079539076911017 0.002390226303551521 0.01254017389468818 -0.003206406705347038 -0.005939286087285485 0.01008522081608437
500 0.2083494518993041 0.001942440910634784 0.01316284278539738 -0.003369384131151946 -0.005999346275211081 0.009816492725203265
510 0.2090254737084303 0.001948276322342809 0.01130520623736673 -0.003577544183252327 -0.006033505962826229 0.0104118481166611
520 0.2084286757489046 0.002498805980966034 0.008806182387121147 -0.003431487134709196 -0.005990821667065556 0.01135183151506215
530 0.2081489247153645 0.0037241351969191 0.007404601648341434 -0.003297078854605125 -0.006000813368451392 0.01206034525621448
540 0.2082118098625497 0.004451213108015311 0.006196369394675901 -0.003349604266392289 -0.005991246246168622 0.01266268472379492
550 0.2081579881136694 0.004533498685137419 0.007853016157548831 -0.003200808392047944 -0.006002138080642728 0.0120303906829498
560 0.2088490065423037 0.004144438025322166 0.009891106611338145 -0.003377480397236315 -0.005990552530814765 0.01121922768604034
570 0.2092505982908764 0.003362169509093876 0.01039241714477047 -0.003625767680508528 -0.005950053347479205 0.01083169006649189
580 0.2090147796731583 0.002498526578112772 0.0108262929760434 -0.00364589169344446 -0.005915385336142173 0.01045185654094565
590 0.2083744837010469 0.002488898701838737 0.01205618722602692 -0.003481249709542171 -0.005981876982139898 0.009998052765890171
600 0.2078800258790361 0.002692150093718528 0.01203760999650466 -0.003396530309496268 -0.005977985470491521 0.01004814502052821
610 0.2081240919397989 0.002603080734953542 0.01194875549242732 -0.003488876349026328 -0.005994222814296822 0.0102780333531245
620 0.2084833780790491 0.00343241562688537 0.01082582881018988 -0.003546032049218033 -0.006075547357447181 0.01082796814270445
630 0.2080856322160881 0.003685039229363635 0.009372424171728965 -0.003441960872284076 -0.005999726878197039 0.01122722630850003
640 0.2081343763885814 0.003848324081306325 0.00889971940687782 -0.003500598352329158 -0.005942208541551904 0.01151077946961003
650 0.2090413988707682 0.005124331216192227 0.007747179121377672 -0.003808100929746942 -0.005981878399829969 0.01195830628727517
660 0.2092372861410466 0.004609098316482683 0.00710197898870601 -0.003883430887931075 -0.005885583905427615 0.01199722309739857
670 0.2089770177055585 0.004056585187331163 0.007639471731534855 -0.003771247451034976 -0.005853420707864498 0.0118130181251476
680 0.2088680102224625 0.003737817600040091 0.009447957035216205 -0.003695778011145312 -0.005910342960783139 0.01117031666193114
690 0.2089311950061668 0.002591141836998457 0.01095104742906696 -0.00365558004220799 -0.005884751870190194 0.01059428426732812
700 0.2089182469903069 0.002555230425715766 0.01114574376468508 -0.003601364977474087 -0.005894946630171524 0.01056834861911924
710 0.2086253275589642 0.002321810219982295 0.01150364514731005 -0.00344119175127714 -0.005967544237732376 0.01042203405790318
720 0.2083165995264561 0.002105042737576333 0.01130236615747994 -0.00325388494271652 -0.005987729074267474 0.01052455602678707
730 0.2083960041317958 0.002841147067111068 0.01071633637862098 -0.003374057351000351 -0.005993052943504675 0.01081758668218669
740 0.2085729303941264 0.003005531078999981 0.009817525080918427 -0.003563551379797361 -0.006009265022030373 0.01121479035945417
750 0.2086159144816622 0.003252617796382994 0.009679194465255047 -0.003602589154680667 -0.005946752190109356 0.01135798480079856
760 0.2086218752974249 0.003881150462125845 0.00998364272159275 -0.003727778043159115 -0.005957808868590445 0.01125261614763239
770 0.2084009495311884 0.002810363249742682 0.01057250327722223 -0.003670146926903359 -0.005935211705727946 0.01090614981581004
780 0.2081151712518836 0.00218157629202613 0.01113117385523446 -0.003520453986887329 -0.005902067934474134 0.01067313634500601
790 0.2078591909030503 0.002129392705411229 0.01072849913735231 -0.003438507924546085 -0.00593551234313989 0.01075758079726686
800 0.2079341378037649 0.001836584377404877 0.01076093766944307 -0.003355374024724133 -0.006003516700251291 0.01077522381108993
810 0.2080139775162966 0.002776524151136924 0.009893034615350045 -0.003438359318079026 -0.005961177596861916 0.01114266787444234
820 0.2079773565719538 0.003142663740738756 0.007750805003647431 -0.003682852530429299 -0.005899236892351245 0.01188246253971419
830 0.208175455946969 0.00257807335216736 0.007712743783285626 -0.003707831829408505 -0.005922117085161644 0.01195933053284551
840 0.2075783294752651 0.002523884549248553 0.009471109275770384 -0.003435666588555713 -0.005905783852630285 0.01132050478322713
850 0.2072886365778039 0.002118468175279864 0.01125567839060061 -0.003297306691861527 -0.005987428758066189 0.0105488064788381
860 0.207168177330016 0.001911257957467025 0.009612132252053969 -0.003240415821138369 -0.005908527312979558 0.01100460152035445
870 0.2075973026167289 0.003379868857332857 0.006611270959372821 -0.00351827526143027 -0.005896551303600382 0.01204753550268602
880 0.2086085789694474 0.004884813030879787 0.005641482718989371 -0.003713868514218413 -0.006031104514908565 0.01242872189348806
