"report"
"Iteration" "cd-scale etc.."
("Iteration" "cd-scale" "cl-scale" "cx-scale" "cmx-scale" "cmy-scale" "cmz-scale")
10 0.2942478645932702 -0.01786444427728567 0.005452571646524179 -0.008467029765921523 -0.00439887757009137 0.01923590223602746
20 0.2628927261467554 -0.01233602817020726 0.01106833717805105 -0.009157405062902293 -0.004861656422346245 0.0154077411024813
30 0.259193150263047 -0.007882316040908883 0.00543449012208734 -0.009155782656554482 -0.004686765704963318 0.01813372740121831
40 0.2620099915107909 -0.003162244658807043 0.007863879086560777 -0.009820797701022505 -0.00490635055756484 0.01737961661876447
50 0.2639626054244731 -0.00221992402917117 0.008324376776361553 -0.009672556851341552 -0.004796741890018412 0.01680322726450781
60 0.2652667780560649 -0.00198396500022399 0.004638197946935991 -0.009635377508934655 -0.004658649283027363 0.01619828180221289
70 0.2665940239123852 -0.001100551698912774 0.00512857577404176 -0.008806445967853394 -0.004438835543807951 0.01594043656914309
80 0.2667713060290499 -0.001575507498974049 0.005857159158892129 -0.008721784340094978 -0.004491561252666402 0.01605623003526817
90 0.2666934015653402 -0.001858629198797846 0.005925541271919624 -0.008699908129351982 -0.004473659215249727 0.01585156790247291
100 0.2668215690748691 -0.002030194062954248 0.006110337543356188 -0.008578558782019456 -0.004420348555985308 0.01577301210318476
110 0.2669027508285605 -0.002010906101685372 0.00640198480767267 -0.0084967640070481 -0.004402424773813555 0.01578011135875844
120 0.266930040653206 -0.00202972886933656 0.00667758781087606 -0.008447033772915833 -0.004416464063733971 0.01579269535516545
130 0.2669068756048608 -0.002080753992038786 0.006857566168991727 -0.008429088915969791 -0.004423923418355278 0.01577979224759542
140 0.266872747606625 -0.002127253520705262 0.006980209632444326 -0.008423246742152895 -0.004417038518740779 0.01577053957241366
150 0.2668921194726318 -0.002159773728364309 0.007040076455462467 -0.008426498335881591 -0.004411411300314766 0.01576698649819236
160 0.2669325795672048 -0.0021565589638455 0.007082034450322536 -0.008438505680780634 -0.004409373274982294 0.01575605766024284
170 0.2669580215371858 -0.002155519035666276 0.00708794803139091 -0.008450557247493535 -0.004412715653095657 0.01574958915337937
180 0.2669680534537238 -0.002155462667368679 0.007052101783785847 -0.008461055866890655 -0.004416242771462057 0.01574552206123602
190 0.2669625912243938 -0.002151525211462882 0.007006302600178314 -0.008468822895628841 -0.004418045351419283 0.01574027540360666
200 0.2669472890039932 -0.002143086863964289 0.006973253588719163 -0.008477759799810291 -0.004416868252882857 0.01573673624612595
210 0.2669406969528473 -0.002142419371570205 0.006948697552836723 -0.008485340848865448 -0.004414385059144558 0.01573794293833417
220 0.2669559967420697 -0.002135827945359843 0.006887472880356275 -0.008492821738337984 -0.004414647854633674 0.01573845409275244
230 0.2669766505786887 -0.002125714512167086 0.006824448888825946 -0.008498187391839758 -0.004414469608564907 0.01573628153668464
240 0.2669958877667293 -0.002118715185575546 0.006784371580641116 -0.008501087105176162 -0.004414646774423572 0.01573605519496372
250 0.2670019340405339 -0.00211101740057387 0.006758034078775814 -0.008502687807062367 -0.004415514533997036 0.01573613153273048
260 0.2670024231915841 -0.002106133034406388 0.006735288414461995 -0.008504298401504573 -0.004416139316216209 0.01573630413130126
270 0.2670039283570322 -0.002102885365010462 0.006712417018609283 -0.008505892014678759 -0.004416152404016753 0.0157365696819209
280 0.2670094442908416 -0.002098844299504374 0.006692654201275816 -0.008507938395185231 -0.004416494643478839 0.01573702718643744
290 0.2670113370244354 -0.002097163607060359 0.006678127110372274 -0.008508328981315746 -0.004416815747135837 0.01573725511192242
300 0.2670143894339799 -0.002094420197855493 0.006665002744336395 -0.008508923367713537 -0.004417565476685599 0.01573753046753192
310 0.2670150003452974 -0.002091917476768455 0.006655865225801569 -0.008508744924792875 -0.004418282585813867 0.0157372605421225
320 0.2670125490831227 -0.002089142793886114 0.006652566670559261 -0.008508328480018597 -0.004418906524024499 0.01573701818379619
330 0.267004252789412 -0.002088643729726437 0.006658726450269025 -0.008508011165231458 -0.004418709497745309 0.01573746752416685
340 0.2669849790479118 -0.002094307118477146 0.006684889743628292 -0.008507914015666551 -0.004416179711072614 0.01573847613402025
350 0.266977164035221 -0.002103173547074148 0.006703444972902885 -0.008509172797372113 -0.004414679735471304 0.01574090997564759
360 0.2669848936087456 -0.002103672641063402 0.006679793735394809 -0.008511529888770448 -0.004414559934230488 0.01574073306156594
370 0.2670036551864034 -0.002101111301616737 0.006659457589613103 -0.00851302999812013 -0.004413774130068942 0.01573962314375368
380 0.2670175376350096 -0.002097919841219075 0.006655371489853438 -0.00851224476437162 -0.004414051277076002 0.01574011582870847
390 0.2670181029180801 -0.002094919423654854 0.006656242827199486 -0.008510863486085088 -0.004415249951576889 0.01574108283355645
400 0.2670161657252985 -0.002093898078622434 0.006656448858674778 -0.008510436620104516 -0.004415907958002287 0.01574051971527776
410 0.2670157493905178 -0.002095269904606928 0.006652462733150212 -0.008510293499763467 -0.004416011533023037 0.01574048114978182
420 0.2670137284389273 -0.002094138269019539 0.006653712510480102 -0.008509151215795742 -0.004415923502827178 0.0157391035331528
430 0.2670160006200468 -0.002090791868637805 0.006654364867627055 -0.008509164652001119 -0.004416589920922169 0.01573790322944711
