"report"
"Iteration" "cd-scale etc.."
("Iteration" "cd-scale" "cl-scale" "cx-scale" "cmx-scale" "cmy-scale" "cmz-scale")
10 0.2542407305684696 -0.01850849013527613 -0.03095142568414443 0.0003039788059250323 -0.004663888693026425 0.01165265043019905
20 0.2472062185508467 -0.007370247880697655 0.02216369757496638 -0.0004200373641673883 -0.006750430912414238 0.01451587625680537
30 0.2374326317215918 0.0003262940700828055 0.01492856099023712 -0.001320832701931952 -0.006596315073336778 0.01792078031570352
40 0.2396319708521283 0.001962718788798321 0.0135077798238074 -0.001247648127378549 -0.006427354845815162 0.02078897309313847
50 0.2392342974018748 0.002894563500566035 0.01485381616401894 -0.001645904877893272 -0.006547186927565275 0.01972118095166874
60 0.2390905435287878 0.002653305546061466 0.01544204755038192 -0.001507519859808413 -0.006758037369935481 0.01930235357952364
70 0.238822364209234 0.00226834338305638 0.01672659569287608 -0.001510204349392873 -0.00680972790344588 0.01946976812111104
80 0.2385887488812769 0.002221253116185954 0.01663366954054495 -0.001682412298907135 -0.006809530766534301 0.01968730374992788
90 0.2385137187175444 0.002340034170573301 0.01673651106813046 -0.001821380318411727 -0.006849756859780921 0.01989143192946775
100 0.2382812781440735 0.002274304342737734 0.0164243284175282 -0.001904102704615022 -0.006951028042635829 0.02000077055875689
110 0.2380953195602614 0.002188302156666699 0.01597261550844326 -0.001915425971658136 -0.007040644358650813 0.02012930545173273
120 0.2378649034234018 0.00187944702579397 0.01559512091607216 -0.001899643240179822 -0.007105025003214768 0.02027095353452221
130 0.2376586670199498 0.001464505282049228 0.01511110550454539 -0.001888795661537672 -0.007159662694741175 0.0204376539563271
140 0.23753138434245 0.001105075116332549 0.01467136528574402 -0.00189567626685863 -0.007199015509419939 0.02058709186668374
150 0.2374520149158143 0.0008375488121464663 0.01441952743432582 -0.00191659597830621 -0.007205202894301751 0.02066937660590549
160 0.2374398903982395 0.0005977289444497944 0.01435178046838962 -0.001938382598517568 -0.007208487094355248 0.02073161789746767
170 0.2374402038358189 0.00037598572715591 0.01430416210916505 -0.001952430817343833 -0.007215645887718692 0.02079234328464365
180 0.2374133924047267 0.0001903409160007407 0.0142481746672963 -0.00196149303137765 -0.007218090950722708 0.02083971328889643
190 0.2374176640285262 -2.98876330515851e-06 0.01418599011768729 -0.001973059600213854 -0.007222725383451092 0.02087637207105779
200 0.2374541800236651 -0.0001853888616866799 0.01417090834097134 -0.001986052820451796 -0.007233732397826929 0.02090694142748413
210 0.2374622226360677 -0.0003065726419411459 0.01417427769354094 -0.001999566740758949 -0.007238889179893702 0.02092055469912839
220 0.2374704894436117 -0.0004035561190471023 0.01417401233962783 -0.002011447030437945 -0.007239474323320339 0.02093305327664556
230 0.2375180964126561 -0.000502559886803449 0.01415767583584641 -0.002017842097748017 -0.007240941964018786 0.02095026915475311
240 0.2375615034596972 -0.0005435116586408548 0.01413853532210961 -0.002019535029373305 -0.007237699500043056 0.02095845916992098
250 0.2375858400337647 -0.0005299867164156837 0.0141191911630679 -0.00201916120739854 -0.007231006590394494 0.02096013548032129
260 0.2376425714680271 -0.0005313848430793885 0.01410076865972559 -0.002017919356493981 -0.007231034135251906 0.0209729220609235
270 0.2377015830586971 -0.0005217801985611663 0.0140765349467444 -0.002014956407396515 -0.007232508433927641 0.02098521345866794
280 0.2377199861071507 -0.000485329028300571 0.01404566904126932 -0.002011759229911571 -0.007227411899662403 0.02098401879657936
290 0.237747672866267 -0.0004778642219237914 0.01401299081398997 -0.002010987141252468 -0.007224124741278881 0.02098658008619057
300 0.2377968147507049 -0.0004852381808878706 0.01400266212757486 -0.002010620006813197 -0.00722630882943147 0.02099786736279441
310 0.2378161667989008 -0.0004563313415469483 0.0139976947572145 -0.002008213328380905 -0.007223987729419651 0.02100013471160414
320 0.2378246168468029 -0.0004270009695525937 0.01398297180109256 -0.002005867952310586 -0.007218815938971097 0.02099913900637012
330 0.2378646666193725 -0.0004250876659295408 0.01396386907026378 -0.002004896715218831 -0.007218684351019087 0.02100739670616928
340 0.2378923046624596 -0.0003989677514918815 0.0139600619802181 -0.002003671300608508 -0.007218020320960237 0.02101321008702703
350 0.2378943068285953 -0.0003547089056597125 0.01395120480165003 -0.002001912941108124 -0.007212778950860378 0.02101081399230701
360 0.2379263986269614 -0.0003469937991806825 0.01392926969010412 -0.002000796793299106 -0.007211449343807823 0.02101643973144892
370 0.2379671173139561 -0.0003312519503104511 0.01390833532298959 -0.002000009449720162 -0.007211663008572593 0.02102379555376485
380 0.2379752016718517 -0.0002780365595655061 0.0139000839133682 -0.001998516607851969 -0.007207518020677878 0.02102350563456549
390 0.2379986807905004 -0.0002457522481111085 0.01388559538235394 -0.001996804136874723 -0.007205454758266477 0.02102849629075143
400 0.2380502931693165 -0.0002218082509748261 0.01386645163464 -0.001994377025207649 -0.007207667772988228 0.02103996842729527
410 0.2380789225285217 -0.0001503994618526427 0.01384751960684178 -0.00199069771061143 -0.007205974965974173 0.02104402637738731
420 0.2381015402940563 -7.227556216943265e-05 0.01383296898797232 -0.001987143911108986 -0.007203262705964064 0.0210492376386231
430 0.2381627108947193 -1.989118750254516e-05 0.01382031167351508 -0.001982891352772746 -0.007207013189385683 0.02106480663903929
