"report"
"Iteration" "cd-scale etc.."
("Iteration" "cd-scale" "cl-scale" "cs-scale" "cmx-scale" "cmy-scale" "cmz-scale")
10 0.2193678609797674 0.03489761830590611 0.01798063816961137 -0.008955693518928156 -0.002078540142872345 0.00956941908307633
20 0.2465842277753978 0.01631546025325621 -0.0218575101736474 -0.01122945644932002 -0.00173341241024466 0.005769303453503495
30 0.2432702945823419 0.007415342284492293 -0.01501959124923919 -0.0118595952980485 -0.001155524253807396 0.009781225291851997
40 0.2409341567149397 0.004710994052967022 -0.0127319757682645 -0.01106380128169235 -0.001342858630531107 0.006580488356225664
50 0.2367554295530296 0.004296056478322395 -0.003456970886383272 -0.009498435581587635 -0.001679355164190356 0.004567607311701107
60 0.2365703593734542 0.00182239964046744 -0.01039805875180577 -0.009447263644737551 -0.001411421761746503 0.003612007920862009
70 0.2375035698898749 0.0003601226730862353 -0.01266599849165536 -0.008628888790008178 -0.001288811402464681 0.003643640249390459
80 0.2401118473198078 7.196399263066831e-05 -0.01171156012171432 -0.00839646843899612 -0.001248913096284241 0.003246069800845817
90 0.2419955065144692 0.0004420495239392664 -0.01259807641025223 -0.008318663490348771 -0.001148076657387681 0.002609979961392781
100 0.2434524814544564 0.001198797380175206 -0.01275379683817766 -0.00796629692522589 -0.0009720961834832369 0.002599216053450714
110 0.2423413398467198 0.002380252414009494 -0.01462271063221314 -0.008063658015631204 -0.000841232652201375 0.002624943453672695
120 0.2410841835233664 0.002142945106164369 -0.01359615454978895 -0.008249084409741753 -0.0009356857149332338 0.002068238640113699
130 0.2407160286306556 0.001945558034927982 -0.01201896534567251 -0.008556845503203892 -0.001002359293948157 0.001620580341765567
140 0.2409775972447044 0.00163061281119448 -0.01139241258080821 -0.008777985835849643 -0.0009304225013516754 0.001592786105013086
150 0.2424887002447545 0.0004475882822712118 -0.01191196979267512 -0.009177518403943211 -0.0008178329746507069 0.001687940090284888
160 0.2436812092139946 -0.0002239124413592995 -0.0121828406915114 -0.009560516897231759 -0.0006948137777710233 0.002220111212082047
170 0.2445344072495423 -0.001252841889886392 -0.01311270155291506 -0.009833945458754422 -0.0005999531452226129 0.002902553100250244
180 0.2454615443318105 -0.002509530055796561 -0.01477255347373117 -0.01025477591909389 -0.0005297135390288884 0.003449614512640875
190 0.2463795958159863 -0.004099234585384338 -0.01714608220399481 -0.01064026411858949 -0.0005172477002811848 0.003787639253407105
200 0.2461174584909374 -0.005271342705045782 -0.01901218164648894 -0.01068025638237119 -0.0005676076036528461 0.003911118671330122
210 0.2456203248341186 -0.006289348332407881 -0.01869836206574561 -0.01043465071006137 -0.0006511933832100707 0.003944415346489587
220 0.2458652721945746 -0.007327055864164289 -0.01754149119348068 -0.01031405014447416 -0.0007633296623277522 0.003883171670421195
230 0.2467360668773423 -0.008029193661565801 -0.0158180500317488 -0.01044779755984991 -0.0008852722998703637 0.003797801358521878
240 0.247430558208355 -0.008416425042470399 -0.0140407531455775 -0.01054732262418774 -0.0009882007265697356 0.004041487055431271
250 0.247440530215637 -0.00810821426956407 -0.01293365518490362 -0.01043676408713275 -0.0009828394683436732 0.004434196731714143
260 0.2469483442906401 -0.007218158421163141 -0.01127884714381498 -0.01016048619925839 -0.0009202626042819945 0.004291576392245309
270 0.2462375061125653 -0.004955822671396604 -0.009282115426019795 -0.009851789000386604 -0.0008864232896057022 0.003896015468818532
280 0.2463645409163889 -0.002300232299378359 -0.00742335363180872 -0.009673155041437216 -0.0009335252681145545 0.003780718533596636
290 0.2462760361879744 -0.00106399627654475 -0.007731289975086091 -0.009570350462680699 -0.001000384117800878 0.003944198642064961
300 0.2444497914236224 -0.000875705828047219 -0.01043393128305772 -0.009312073564184184 -0.0008975956477737893 0.00399258959816563
310 0.2437085376444669 -0.0001233788414161737 -0.01093789474407314 -0.009027657751823617 -0.0008053459413530036 0.003478241843127626
320 0.244168817822064 0.001347788263532173 -0.01002483826366853 -0.008787275471994298 -0.0007938183044506035 0.003197311405785015
330 0.2435811850113755 0.002523619933549193 -0.009325613604628098 -0.008595391236109048 -0.0007964020188406497 0.003205522852857269
