"report"
"Iteration" "cd etc.."
("Iteration" "cd" "cl" "cmx" "cmy" "cmz" "cx" "cd-scale" "cl-scale" "cs-scale" "cd-scale-avg" "cl-scale-avg" "cs-scale-avg" "cmx-scale" "cmy-scale" "cmz-scale")
950 0.214837983183186 0.06905385374298822 -0.0143364978678866 0.001324959626528243 -2.996321767923443e-05 0.005170101050680794 0.2219978059975252 0.06826324285905987 0.00337907495736347 0.2232394814297953 0.06938008942675956 -0.0005451740863124744 -0.01557159056792347 0.001774286582210445 -0.0003338030422268279
960 0.2137422019245799 0.06886223217003797 -0.01424674583868702 0.0009300634583372987 0.0005062844657863177 0.006055501795198674 0.2208618099516486 0.06764325657568676 0.004246745589613935 0.2226348772420117 0.06918259647709339 -0.0004694917669763039 -0.01557045679901019 0.001555775457031825 0.0001234409215708636
970 0.2132482860357107 0.06793909857469675 -0.01431929779184783 0.0003285434669867161 0.001001071638712721 0.003725385374199668 0.2206198226589906 0.06677443519815814 0.002222426180395297 0.2221004150699387 0.0688699346400491 -0.0002180320387798593 -0.01559601302074128 0.0011415245211151 0.0005807545659904947
980 0.2135675399860632 0.06717430448150635 -0.01434354946334716 0.0002216518172439895 0.0007714895106252282 0.0003239912304578476 0.2210725263651607 0.06637293615132719 -0.0009373427157972551 0.2217694267324256 0.06850491637942951 0.0001774008335505123 -0.01553547568040419 0.001093187164819999 0.0003675089388939377
990 0.2128908885284665 0.06611220493092565 -0.0145798811579824 0.0002853024346052127 0.0001836410865280583 -0.002204225404176265 0.2203969458259178 0.06544539310097139 -0.002440332211622956 0.2215506376868546 0.0680667274131689 0.0005498671090699787 -0.01576815794699768 0.0007787848541057197 1.022284536545225e-05
1000 0.2109744082393416 0.06564545019023342 -0.01500514483545637 -0.0005128009973387317 0.001171742552423798 0.0009402495823811559 0.2184247236619759 0.06489641311027794 0.001176608848968564 0.221236156055069 0.06756744726975636 0.000999421897369044 -0.01623928301729096 -0.0003638568887668504 0.001156618114868971
1010 0.2100007393292219 0.06524391709780888 -0.01518539091274193 -0.0006998830146089482 0.00135856302824353 0.001148832729251322 0.2175262300027389 0.06467281363534069 0.001622680123924981 0.2208411386841509 0.06705807136075562 0.001536415179352694 -0.01640224630874947 -0.0008641878158070714 0.001470341381464309
1020 0.2100356414094961 0.06524253321491905 -0.01528833045499614 -0.0003721822519570314 0.0006823539505741423 -0.001548669085569541 0.2176095066424788 0.06470649847286923 4.240321982110717e-05 0.2204435271046059 0.06663172554765551 0.00149650322513096 -0.01650230576855327 -0.001029459865326457 0.001054719170247864
1030 0.2105677540597079 0.06538022069831835 -0.01532591107513356 -0.000295567654687858 0.0003884001131941056 -0.002794459331999683 0.2181299936412835 0.06458157345580393 -0.0001916868447794275 0.2200532003374726 0.06629670288488787 0.00119094891605187 -0.01663040652992975 -0.00138880296271087 0.0009943052174748012
1040 0.2108075415462401 0.06489630443971589 -0.01539085597585459 8.780976333705391e-06 -0.0002618057496099661 -0.005710102929248913 0.2183523907249709 0.06413673041648792 -0.002714153225163067 0.2196742095911802 0.06593805353083053 0.0008491102558412909 -0.01668957050524516 -0.001244406107278588 0.0004383704532620898
1050 0.2109301996262779 0.06491314329272714 -0.01523208735897452 0.0002440804241951208 -0.0006704637352527623 -0.006548794343104132 0.2184514802780767 0.06453300822956 -0.003390744280890994 0.2192961041965533 0.06553241044593365 0.0002901577204499463 -0.01643067910714935 -0.001051430440160132 6.238118476609194e-05
1060 0.2112442310102368 0.06628906002414334 -0.01493958970532833 0.0001550468648459043 -0.0006177691843848329 -0.006950241911252216 0.2186014930444199 0.06612818525837159 -0.003671731711882486 0.2190091993952274 0.0652679033268999 -0.0004752099716622247 -0.01611325356226408 -0.001190625065183359 0.0001290936427579368
1070 0.2117878420220583 0.06809952649924247 -0.01478113830335276 7.777563911974093e-05 -0.0005814631710399357 -0.008599382330390539 0.2190397130178077 0.06788432632325571 -0.005110693673356222 0.2188312500740138 0.0652718445179981 -0.001238940174909285 -0.0160313203614437 -0.00134334180458204 0.0001852750707584111
1080 0.2125257532833048 0.06954880391877966 -0.01479201286422916 0.0001592624283212638 -0.000936443231710058 -0.01174197517027591 0.2197200455499426 0.06895008538878154 -0.008071882436007333 0.2186771643952049 0.06546828249688605 -0.001945875273486516 -0.0161774883354609 -0.001303808809376285 -0.0001469546693329725
1090 0.2143137910588942 0.07021271360311544 -0.0146364386941222 0.0007590517921517105 -0.002082436451303854 -0.01664639987407145 0.2214903110938232 0.06950060230404441 -0.01302190493559168 0.2186571940542424 0.06580776230712652 -0.002810189302433522 -0.01599906231354094 -0.0005677747147719413 -0.001326906189352521
1100 0.2143165526201444 0.07050337916153708 -0.01451334588147962 0.0008711617529616633 -0.002348423086001079 -0.01712940451570894 0.2213735941394191 0.06925766553620238 -0.01377575549623563 0.2188916303658923 0.06624230589099331 -0.004138892823948096 -0.01592298985060134 -0.0002165124875002494 -0.001661414107417745
1110 0.2135921664301572 0.07028713244027597 -0.01447808159680619 0.0008104292627772911 -0.002201011742614382 -0.01663719325497625 0.2205788026649086 0.06864090636054082 -0.0135111469682088 0.2191941137136282 0.06665739618731469 -0.005674709310512676 -0.01596559412677883 -0.0001289530941949276 -0.001547911749374726
1120 0.2140303366938373 0.06955654783026838 -0.01440812716972207 0.0009433984502894798 -0.002225229022292862 -0.01639941624467382 0.220986542709117 0.06813714283411745 -0.01291704409571732 0.219519044706864 0.06702948145706722 -0.007072376549844606 -0.01582429267336669 -0.0002407614109644742 -0.00145997482966566
1130 0.2133564031845911 0.06765456122102001 -0.01449451925402242 0.000900069836526775 -0.001928120910522984 -0.0143617609583924 0.2204661227245824 0.06636107945614876 -0.01064047065518638 0.219810135487758 0.06728914990000526 -0.008239777109811166 -0.01586747434879586 -0.0004791460357268089 -0.001087545051451022
1140 0.2129328292096523 0.06561934856985409 -0.01476295140087734 0.001024640391369579 -0.001900838695465441 -0.01388702536415743 0.2203209967350491 0.06462075176760802 -0.01013672888807977 0.2200071746639312 0.0673868982480598 -0.009108175141219151 -0.01602625456776756 -0.0004042625348487587 -0.00104192016893132
1150 0.2130681036311632 0.06415862818775458 -0.01502545985881777 0.0009503511753443065 -0.00159993719910046 -0.01269143015983357 0.2206218343838571 0.06360828307642678 -0.008976788114381377 0.2202220467523349 0.06736378294953851 -0.009747187542861536 -0.01614368221485821 -0.0005001375104680193 -0.0007464780127923186
1160 0.2127782745295147 0.06391845020178498 -0.01501898732528803 0.0009234193525574569 -0.001612051541032878 -0.01167520074542611 0.2204735622279816 0.06384296988993972 -0.008234189825988189 0.2204274722556526 0.06719495046023648 -0.01022947563826062 -0.01602453395313874 -0.0004094783344251109 -0.0008300812383443131
1170 0.2118914436972548 0.06396579252509414 -0.01512232756274755 0.001101780462391959 -0.001891238612176106 -0.01224326328530214 0.2196016806933852 0.064122333482741 -0.00956044355194643 0.2205459025569806 0.06688326227821155 -0.01068954073477114 -0.01610928464163405 4.341954384423667e-05 -0.001274224589784869
1180 0.212101124151054 0.06444695854397307 -0.01533254604910917 0.0009791502941795701 -0.001684564164797621 -0.01168267994403973 0.2197196198648473 0.06446977629075255 -0.009658290861613718 0.2205718724924363 0.0664575525954709 -0.01101424605005048 -0.01642158611444772 0.0001434321430676244 -0.001199050889751647
1190 0.212342233376715 0.06511190863235275 -0.0153914057670887 0.0009197482839742362 -0.001573640792918671 -0.01211387482286807 0.2198894854607297 0.06495421775967392 -0.01040610575443252 0.2204905313051004 0.06600704267603379 -0.01091747534649829 -0.01657254456604278 0.0002002374683106742 -0.001156442408370056
1200 0.2123554417870471 0.06574483611676768 -0.01531693252077156 0.0008032093642918757 -0.001357306624097059 -0.0115625288526985 0.2199196679203484 0.06544273616300159 -0.01020636162789809 0.2203097601773437 0.06557871574506555 -0.01058585649321775 -0.01656674292653958 0.0001821480983147541 -0.001013680802933889
1210 0.2125161023645173 0.06638606911254447 -0.01532017650134563 0.000592156729943683 -0.001027415322189768 -0.01007822867521252 0.220073921650274 0.06599640137940742 -0.009282762629588609 0.2202331090883072 0.06526660681929998 -0.0102006337749219 -0.01659531336957691 8.892956602431339e-05 -0.0007827843737122603
1220 0.2125602586958428 0.06672609308129393 -0.01541289473271657 0.0003439787445802489 -0.0007691961520436618 -0.007976694832157747 0.220061119295224 0.06623693687188562 -0.00745048943726929 0.2201556308893201 0.06504231054300302 -0.009708854934074005 -0.01668211100688481 -0.0001110501573531713 -0.0005656759832501436
1230 0.2121820479839557 0.06635708933111284 -0.01557898148582446 0.0002064579008434788 -0.0005624073159996385 -0.004811712670516962 0.2197112102702521 0.06581877756972816 -0.004246172194155693 0.2200713974550404 0.06491739794677556 -0.009112897232383097 -0.01680341623800686 -0.0002899190920329328 -0.00034310017127226
1240 0.2119382399214731 0.06656760453291098 -0.01580351065678534 7.585795763737489e-05 -0.000310583831533066 -0.002746888450987461 0.2194667807582453 0.06613718048189028 -0.002074856009456304 0.219996212477933 0.06498026261309103 -0.008380237519282432 -0.0169345370743072 -0.000405176012004422 -8.702827647714373e-05
1250 0.2116945670506524 0.06653208613672515 -0.01586051480452783 5.994459371921161e-05 -0.0002782714235753408 -0.002393038677082914 0.2191783988949638 0.06607398612266756 -0.001830654240019635 0.2198805347755107 0.06519678882202083 -0.007592335452700027 -0.01696754556517473 -0.0003871186802555384 -7.89124181657993e-05
1260 0.2113417928301078 0.06631962045600939 -0.01583225927054769 0.000171648723184652 -0.0004107379332957063 -0.003197559369464208 0.2187093424277398 0.06581013553131532 -0.002612128400574345 0.2197101122804922 0.06542216707446834 -0.006986061195400997 -0.01693050739724096 -0.0002741453660123863 -0.0002291860817995869
1270 0.2110463776661876 0.06630265377912095 -0.01589201394926433 0.0001670949586746666 -0.0004297847485427787 -0.003800952562727577 0.2183697326504617 0.0658011126180169 -0.003336033216329125 0.2195637565583862 0.06560243045857898 -0.006396807572450803 -0.01699581105167332 -0.0001503166762005426 -0.0003080068230311408
1280 0.2104834973042055 0.0659643304485046 -0.01594111584498167 0.0001458978476761692 -0.0004604485502417331 -0.002890155413423758 0.217788125760389 0.0652412040491281 -0.002986573162150578 0.2194124931565875 0.06572573336399083 -0.005746745201621123 -0.01714302810932456 3.599399830902374e-05 -0.00045611084734258
1290 0.2098569862473157 0.06555146074694916 -0.01594782545517961 6.475871036477174e-05 -0.0003223722408436207 -0.001890459089461457 0.2172546527457271 0.0645256805252748 -0.002412563333344564 0.2191706828050071 0.06573623242759098 -0.005015209302686566 -0.01725661211750433 8.911909276629191e-05 -0.0003988267314412171
1300 0.2101354374135526 0.06571897144183271 -0.01597095063653585 0.0001660033117454781 -0.0003902800911440839 -0.003002068091484386 0.217491583800353 0.0645009813832004 -0.002909647121222293 0.2189149951078069 0.06565640245375466 -0.004224404240696285 -0.01733405092840955 -1.171386524922205e-05 -0.0003429993684617446
1310 0.2112077778283885 0.06680678329765158 -0.01589169732915891 0.0004031836415944229 -0.000718028278422661 -0.004971897554910007 0.2183824193419074 0.06552805831829363 -0.003606508074697269 0.2187056764435844 0.06558260943174681 -0.003592971548726422 -0.01725970262719795 -0.0002062949419527749 -0.0004118346597243269
1320 0.2120003335859185 0.06758569420850721 -0.01572769574422458 0.0007468363515228298 -0.00116065818819113 -0.006187902358140289 0.2194488874135955 0.06670005385362994 -0.003627917442540698 0.2186045854457828 0.06558646718378258 -0.003104730116519588 -0.01698340984963245 -0.0002673843965076446 -0.0005954683215405056
1330 0.212366935164319 0.06743282756945376 -0.01550980946995892 0.0009977503843148501 -0.001455141865396645 -0.007724282165647294 0.2200560870808573 0.06675255651394053 -0.004783835996931066 0.2185858581508959 0.06566874150740448 -0.002962458966815123 -0.01670197781780207 -0.0001882234205061636 -0.0008001210423024681
1340 0.2136328156200951 0.06691481060002419 -0.01519331142737778 0.001014219719245831 -0.001598770269675347 -0.008985010095444132 0.2213178295347215 0.06633500109263379 -0.005895899473620327 0.2187049216778354 0.06572090192976397 -0.003204239141185207 -0.0163582451803535 -0.0003066760494288736 -0.0008836338713670593
1350 0.2149497208727534 0.06740952059981599 -0.01494898047444426 0.001110748815107251 -0.002200442852314988 -0.01118101910432639 0.2226439644154524 0.06710800147460746 -0.007880277767433877 0.2189770121317215 0.06576782484838252 -0.00371906196278637 -0.01606045123472169 -0.0003356410452559935 -0.001419353508419102
1360 0.2152900982046946 0.06883129237732323 -0.0149204720565997 0.001479355233436829 -0.003190218811701083 -0.01413388369460601 0.2228524021570613 0.06870040379094777 -0.01038962447916415 0.2193770853854253 0.06597631597677529 -0.004423583928670236 -0.01603525671747527 -6.482665779279932e-05 -0.002335484002341874
1370 0.2153068481912734 0.06993322104208054 -0.01485567433568127 0.001259753122274376 -0.003080358795291642 -0.01371847172629908 0.2225460452325406 0.06966653435649391 -0.01002409733318192 0.2197859429017323 0.06632782519750774 -0.005170169508316107 -0.01606293401365945 -0.0002811360848772991 -0.002232717234339259
1380 0.2151089261491093 0.07016356582848486 -0.01491125066439651 0.001401240151715343 -0.003274536111133025 -0.0139946796417423 0.2222750363847506 0.06971552740459556 -0.01035683843575378 0.2202260976798438 0.06674621644781545 -0.005828231608348834 -0.01617321775093535 -8.615633215239441e-05 -0.002454549793687243
1390 0.21494788734615 0.07039362069409795 -0.01470102461354156 0.001889586962245818 -0.003941900390814689 -0.01598489975161547 0.2220152105044676 0.0696978324044048 -0.01229879581640951 0.2206876743284932 0.06723385803437446 -0.006725610858992962 -0.0160020451534187 0.0005629052076563384 -0.003160495179597363
1400 0.2148002884275027 0.07005091520749421 -0.01445224304759867 0.001954219283014604 -0.004180002503040799 -0.01579101708308691 0.2218717540474189 0.0690784881558697 -0.0125714724645967 0.2211518332198659 0.06773727964520256 -0.007712357495207729 -0.01580790357756539 0.0009535453290990586 -0.003518571312542039
1410 0.2151329520181814 0.06981946060989747 -0.01424010554188057 0.001859074439570946 -0.004206830708241313 -0.01593308550857251 0.2222234055414564 0.06848610004473427 -0.01284331430096345 0.2215527238660468 0.06809844125107596 -0.008651469298863759 -0.01568059531431795 0.00104929367261648 -0.00358504017020333
1420 0.2174641994853598 0.0708785805703134 -0.01392792595220048 0.001658959688562993 -0.004057876302461937 -0.01612894610155713 0.2244874463653263 0.06946704276609264 -0.01274888384335677 0.221986149884115 0.06837239021136521 -0.009581440705459821 -0.01538649668851703 0.0007493758275438735 -0.003366497239244709
1430 0.2186823181253342 0.07193900397281046 -0.01385344789812004 0.001383586389681024 -0.003805110709330454 -0.01482203569928271 0.2256049278037703 0.07067229094633287 -0.01129282789522121 0.2225484828030397 0.06870161771823315 -0.01035592776358835 -0.01529064729564935 0.0003023542030417168 -0.003046253817564151
1440 0.2178361596138609 0.07219904414965181 -0.01403953664694457 0.001333301873082646 -0.003768272741505499 -0.01483810844521989 0.2247827801852787 0.07110510917486999 -0.01105745432045891 0.2229904262567792 0.06915946002924117 -0.01092092527785397 -0.01544049748313538 3.805768258735679e-05 -0.002922205714481442
1450 0.2180484362250553 0.0716246699999321 -0.01405565121061422 0.001472501486006361 -0.004097976288501985 -0.01675251727089778 0.2251541760061542 0.07076330333430902 -0.01166669339412328 0.2232701299195987 0.06958165990993538 -0.01136902291111642 -0.01539408844167502 -0.000266893739745324 -0.003010046374200668
1460 0.2189186593855188 0.07177965160735018 -0.01373043874946517 0.001753536792096223 -0.004534634008070194 -0.01934662108512791 0.22602321497222 0.07128098307108474 -0.01322015417404943 0.2235454166571062 0.06988557372203356 -0.01167351251872809 -0.01496707059877339 -0.0004317018545243626 -0.003216648458189929
1470 0.2192796509393791 0.07215610696366409 -0.01373019210100472 0.002202242421915311 -0.005186257230514738 -0.02295785884958467 0.2263922102128683 0.07188567751544993 -0.01666288211815033 0.223914891637598 0.07012171927228281 -0.01211856070573387 -0.01490659115338806 -0.0001158372776854713 -0.003821753236975511
1480 0.2182016004236181 0.07152845555559641 -0.01402158589379948 0.002548393225352949 -0.005878530266073054 -0.0255882071103767 0.2253280123586491 0.07111297980070032 -0.01996572417866796 0.2242611200554269 0.07030420955685571 -0.01301014139636057 -0.01524627764986103 0.0003966644652710111 -0.004638439145546287
1490 0.2165745985747248 0.07074914971935493 -0.01409685558296776 0.002406096800051331 -0.005714717408386088 -0.02416568877524315 0.2238144972627931 0.07027212867664462 -0.01927360054802208 0.2244936942433541 0.07039074144336893 -0.01383934054837475 -0.0153494425549037 0.0004863771904772016 -0.004615900047438064
1500 0.2168171073440044 0.07081384693649312 -0.01405502247943244 0.002085163855032183 -0.005085517328733869 -0.02044461097596256 0.2240763007663561 0.07029767566253667 -0.01627024747484629 0.2246829461932423 0.07047261523790463 -0.01436690843620072 -0.01530797727960527 0.0004634981522208086 -0.0041492157851788
1510 0.2179846531222846 0.07112846443679058 -0.01376678512109479 0.00167215560291848 -0.004291163300776754 -0.01610477379857621 0.2251515310933374 0.07042937572705595 -0.01305402553554973 0.2249521156053419 0.07064527492868938 -0.01452899351203506 -0.01503757250084774 0.0005015614280562558 -0.003603483543268755
1520 0.2181891825811038 0.07100225129270644 -0.01366007036407975 0.001457557627400737 -0.003821682191441977 -0.01386223136289726 0.2253296609275029 0.07000914755960401 -0.0120361287455896 0.2251549631363652 0.07077843959016195 -0.01448558836673657 -0.01498623620820627 0.0007684493615330568 -0.00339963974817816
1530 0.2183290548550581 0.07052241735496596 -0.01364857193368986 0.001188923507788487 -0.003421409750081846 -0.01214233604873378 0.2254726027125283 0.06949000202398484 -0.01008181321748675 0.2251466705442305 0.07073010937667062 -0.01438830325542627 -0.01497181812741749 0.000453220452500925 -0.002948483558117816
1540 0.2187354927838873 0.07040346900375204 -0.01356297569252804 0.0006745960804243031 -0.002682695771380285 -0.009278933455746017 0.2259019882557157 0.06952162309820248 -0.008023444671157726 0.2252120731199817 0.07057782827193439 -0.01418428015215764 -0.01483343294920345 3.522719595448614e-05 -0.00231898225002942
1550 0.2191497384756249 0.07031664857337218 -0.01361851212053142 0.0001611380311842461 -0.001936147508890938 -0.00734523892329904 0.226178275892745 0.06944243682430766 -0.00617387533329647 0.2253225861300442 0.07043868261034318 -0.01373741389945912 -0.01487847798820634 -0.0004553895463527094 -0.001592888408193966
1560 0.2195419712759423 0.0700475205669325 -0.01356134045847286 0.0001060242854939712 -0.001825482465649378 -0.007084226611876668 0.2265644176107912 0.06923846408331145 -0.005546945694650115 0.2254048629115853 0.07027157680222094 -0.01308199814029318 -0.01483483499223118 -0.000566034297718907 -0.001429058104713298
1570 0.2187151195163833 0.06986144995580393 -0.01379357624957721 3.2731442901745e-05 -0.001459386200689998 -0.005763358889223595 0.2259021168615802 0.06924380864498907 -0.004264325972220767 0.2253972869787003 0.07002150004974463 -0.01208265210104707 -0.01506764533293744 -0.000601502457899862 -0.001088617222564427
1580 0.2175815737301026 0.06943614940014939 -0.01416622225746175 -0.0001128414701713653 -0.0008954193426771857 -0.003539382480285143 0.224760354904483 0.06896460692098663 -0.002059586553532611 0.225337979545353 0.0697843853472494 -0.01050387117104058 -0.0154016490469555 -0.0007771717648110362 -0.0005281112511666332
1590 0.2172180774993435 0.06912894206426523 -0.01440508705581111 0.0004284784093606709 -0.001570572723454627 -0.004916361354162685 0.2242540128781327 0.0685454174343746 -0.003154971726743698 0.2253411344239254 0.06959521416977381 -0.008743907521057911 -0.01562776257285435 -0.000325630754095258 -0.001157964237787011
1600 0.2166623091703322 0.06930283100805325 -0.01444428241505235 0.001109416909261033 -0.002471824263686185 -0.007213192781015032 0.2237894154398167 0.06871577701155508 -0.005488410993385098 0.2253511326760675 0.06943049688750641 -0.007439878109946015 -0.0156455003727836 0.0005059057605467956 -0.002115413501306835
1610 0.2169742383896908 0.06976347329535933 -0.01433251011360193 0.001168064496109917 -0.002392626309736739 -0.006718446307082958 0.2242163480197131 0.0691271655384635 -0.005769092940725259 0.2252846639566998 0.0692848001612653 -0.006559832041550703 -0.01557720944234031 0.0009506995786031639 -0.002222527403898949
1620 0.2175772375869058 0.07031493975716961 -0.01428029641988142 0.001414405163655739 -0.002650414074976072 -0.007149639944447969 0.2247698501272578 0.06940498778782246 -0.007051714365730296 0.2251994072337703 0.06919128683432427 -0.005973180585592885 -0.01563219645097698 0.001558424245271243 -0.002670469966782897
1630 0.2183303630865514 0.07068533949489011 -0.01409989198181334 0.001160361554295319 -0.002273321000238701 -0.006279750673455252 0.2254099476439191 0.0694950206988761 -0.006232492817313862 0.2251822165314533 0.06916710089718507 -0.0055422307433898 -0.01551393761919805 0.001390948943582716 -0.00232840807212494
1640 0.2187415458307257 0.07127762514106811 -0.01397437265938111 0.0009017966298235974 -0.001992009711827048 -0.005683687608036348 0.225754520374279 0.07010907118269059 -0.005486935564894277 0.2251662495093678 0.06919684273532699 -0.005218104169783641 -0.01534874913199582 0.001035875570972476 -0.002004056993653986
1650 0.2182530694161729 0.07154739693384518 -0.01395016586396676 0.0009288006810857785 -0.002072190425292754 -0.006985562294057477 0.2253920182758298 0.07057089249456623 -0.006892833313223536 0.2251306639236171 0.06928727020815609 -0.00513576515397093 -0.01528277160029675 0.0009973267996098954 -0.002061863267299081
1660 0.2183452468297731 0.07175892787510151 -0.0138602931569252 0.0009164098673009934 -0.002022288878504611 -0.007150124832561658 0.2255278744015597 0.07097093606902871 -0.00693178024462556 0.2250164942180243 0.06943316818677482 -0.005283489702070455 -0.01515349440563128 0.0008314780659879644 -0.001930629573431301
1670 0.2177998409383989 0.07208318356335031 -0.01392892645097447 0.001263617879102607 -0.002399100751894801 -0.008477723999736571 0.2248748915086898 0.07121180654887334 -0.007733544598890851 0.224937833432293 0.06962633021536628 -0.005472514472168652 -0.01522343962366379 0.0009807852317464604 -0.002187861608141072
1680 0.217227449155111 0.07237891114726308 -0.01405226992308957 0.002015892451607215 -0.003652779432729062 -0.01257853513547023 0.2243728475302383 0.07139991334202547 -0.01122158862712774 0.2248297430840946 0.0698387773756016 -0.006158217964312079 -0.01538665465578451 0.001596176019733373 -0.00335767329250206
1690 0.2188857498932694 0.07219534235834271 -0.01383628892408599 0.002221294842023281 -0.004168542950449178 -0.01409996701582363 0.2259566012593678 0.07103273649084794 -0.01216222775871916 0.2249177649206421 0.07010089378746603 -0.007124876887201314 -0.01524146601954335 0.001547252750548944 -0.003731000188925135
1700 0.2194213695761195 0.07118042410574542 -0.01366038752813422 0.002175760646367012 -0.004204860024892853 -0.01499093273750467 0.2263952872745061 0.07000991335601348 -0.01244884944257175 0.2251452250865886 0.0702834677874324 -0.00787724786183675 -0.0151026513084581 0.001421248119457407 -0.003687103154500286
1710 0.2203402320540382 0.07080942748077448 -0.01349100001276164 0.002160776675268885 -0.004352142991423933 -0.01665263093929736 0.2274369097626752 0.0697391039224234 -0.01376499435049451 0.2254401742871438 0.07037226460230449 -0.008634420072719012 -0.01492266135207053 0.001482648547129822 -0.003839083543819017
1720 0.2203077193792264 0.07089187743570574 -0.01359190796461118 0.001983124808359237 -0.004271730290965286 -0.01753408985223753 0.2273924259665805 0.06990466413445461 -0.01466991654663267 0.2257487057403878 0.07042015470971764 -0.009416128765262684 -0.01499297954244991 0.001326902629533388 -0.003780469197993993
1730 0.2189827148220966 0.07044425164926309 -0.01376618186238461 0.001750242138375032 -0.004049316830369883 -0.01769276134637445 0.2261310243700971 0.06969538940903178 -0.01435792630739428 0.225904437532965 0.07046443452067842 -0.01020003398267766 -0.01514486888958646 0.0009002686173229006 -0.003439641425684667
1740 0.2185867682441525 0.0699341527023945 -0.01372523481477965 0.001634321770861222 -0.004059194414564925 -0.01787755235121547 0.2256833509950316 0.06922840894605264 -0.01322190957535267 0.2259225197610329 0.07042616015534899 -0.01100538196644631 -0.01512288957081035 0.000284312083823199 -0.003158744759353987
1750 0.2188477216108593 0.06990405226314515 -0.01354746390971671 0.00165381219997637 -0.004145566224748536 -0.01871199735619023 0.225886520442951 0.06906556246064474 -0.0131289417014923 0.2259374974372701 0.07029434101046389 -0.01169448952249847 -0.01500585495975209 -0.0001965306560595577 -0.002993571996855327
1760 0.21867547761183 0.07073289225137111 -0.01359604989935685 0.001806304401488854 -0.004489915387623419 -0.02012365703487897 0.2258187432085992 0.06996992637337501 -0.01472568149494541 0.2259917932897303 0.07016445611427412 -0.01236156983823081 -0.01505409924531618 -9.91658795534545e-05 -0.003333493272616893
1770 0.2181907640925004 0.07143417656774793 -0.01357600624279054 0.001754157943595004 -0.004581100375307292 -0.0221152048952811 0.2254264820775648 0.07092269636477737 -0.01706969893823984 0.2260129960539263 0.07010390575695387 -0.01326615430318231 -0.01497533952524507 -1.20826929052568e-05 -0.003501754577242118
1780 0.2165582766188094 0.07141423536331568 -0.0136801326850602 0.001799609776277881 -0.004836628715506738 -0.02540883553412636 0.2238947594028358 0.07102614613211236 -0.02058359981056299 0.2260519756871602 0.07008323322896491 -0.0141842075750892 -0.01504393059559488 0.0001808518327401556 -0.003826865983884045
1790 0.2151601651794469 0.07102011039277731 -0.01425195063460013 0.001888803117752425 -0.004923649625884426 -0.02705589139570507 0.2223951585719803 0.07014555073861313 -0.02245581206298315 0.225820465661691 0.07001108790782168 -0.01517295333792702 -0.01571644525253435 0.0003270385921268665 -0.003954741941917792
1800 0.2157328170251366 0.07060004641642521 -0.01454991993349292 0.001765718416145027 -0.004554578584646031 -0.0249859986205865 0.2227251370037786 0.06918480595977787 -0.01955922225332896 0.2254415226451049 0.06992769818035785 -0.01609393892882811 -0.01606289091178988 -0.000204800577926877 -0.003388064235124948
1810 0.2169383085395709 0.06953018104028767 -0.01442221518196479 0.00124694484691439 -0.003449942159728905 -0.01702660505560575 0.2237935671954731 0.06800858898800971 -0.0105930092165795 0.2250724747088643 0.06979827104167337 -0.01628387821807467 -0.01583828854543937 -0.001184530134700978 -0.00204146289288479
1820 0.2174710093679162 0.0684560800056284 -0.01415025896305681 0.0008991158553249475 -0.002764244747264803 -0.009327013577481537 0.2247375261980068 0.06747070736986865 -0.005458450221093344 0.2247667544376983 0.06959211258654459 -0.01551056002220294 -0.01544893665876667 -0.0005289765736244062 -0.001896691243507085
1830 0.2183183709164888 0.06820334260541634 -0.01398303242167905 0.0008031739770277045 -0.002563176616428124 -0.00776173541381871 0.225811809094859 0.06715213461119084 -0.006715394638291316 0.2246023143401866 0.06932405326332364 -0.01469890148770027 -0.01533854556897811 0.0004836589119838166 -0.00231521687475117
1840 0.2188553571906686 0.06813846184746093 -0.01389903477755057 0.0005131396421492526 -0.002032265253558309 -0.007995263378538373 0.2263765152986329 0.06734983324194674 -0.005790604461595883 0.2246620106067002 0.06910885106185172 -0.01393485494850877 -0.01515016695699803 -0.0002093991407218991 -0.001547377144973941
1850 0.2195626630298682 0.06815492512852266 -0.01364276106004403 -0.0001469782635437445 -0.001272565173356481 -0.00768036231423105 0.2268841265993332 0.06720327414170939 -0.004771065664988885 0.2247222338279289 0.0689299345238099 -0.01318050814439818 -0.01493825881421792 -0.001150499488189005 -0.0006501012977721305
1860 0.2200196619883245 0.06791066790898261 -0.01349089109476922 -0.0001611776764453411 -0.001281192011536838 -0.00818144373104426 0.2270979540442323 0.06674960155559394 -0.00472238763318063 0.2248744951998057 0.06868119848135314 -0.01221454697828875 -0.01485037315095034 -0.001374978573366081 -0.0005588853819854713
1870 0.2183599539833072 0.06823691850802389 -0.01383277187313977 0.0004223832115989936 -0.002126092294463649 -0.01175506286301573 0.2252572548041682 0.06697291925798897 -0.008332335224205378 0.2249023245132161 0.06830167097209051 -0.01129215494068082 -0.01528853239516617 -0.0007710285201940406 -0.001415502833769992
1880 0.2181401698190417 0.06883981653636552 -0.01404840490876764 0.0007146367973239917 -0.002781591338486422 -0.01383414583660627 0.2250059313037008 0.06744116836411321 -0.01050896827687375 0.2249547021721551 0.06792468652027618 -0.01035110482130837 -0.01557627012817682 -0.0003851788080096655 -0.002101991571570283
