"report"
"Iteration" "cd etc.."
("Iteration" "cd" "cl" "cmx" "cmy" "cmz" "cx" "cd-scale" "cl-scale" "cs-scale" "cs-scale-avg" "cd-scale-avg" "cl-scale-avg")
1180 0.1406934213076249 0.04003878002132959 -0.0060939309029915 0.0005584921511996131 -0.0004915050293388103 0.0002856056812860949 0.1422007733805196 0.03697003725395782 0.001328690471869347 0.0004275821570337457 0.1437237279975169 0.03507210620742292
1190 0.1399105056423828 0.0398040295505627 -0.005926787154558777 0.0005264620289909367 -0.0004911748016726998 0.000135033015877926 0.1413687652736311 0.03683194253803111 0.001061127658295397 0.0005447644401457999 0.1435416225846753 0.03543180604298518
1200 0.1392561900265434 0.03937641128335406 -0.005766671515638126 0.0001540219230621991 -0.0003162591528556048 -0.0007641907304266154 0.1406772923549188 0.03647154320228153 6.278427160005925e-07 0.0006145965320235275 0.1431466038206834 0.03580434731962295
1210 0.139268205334625 0.03868873160562249 -0.00556429416733206 -1.570058826115613e-06 -0.0002385028533587108 -0.001000939029803015 0.1406806608831845 0.03578211196383432 -0.0003424353493978853 0.0005934077000313616 0.1426973496870654 0.03607351331399558
1220 0.1398545313334654 0.03827515147234462 -0.005792079385061127 -1.29714430580215e-05 -0.0001874371160983633 -0.0009827873113396799 0.1412782620518025 0.03532596222606583 -0.0004106109815345769 0.0005535141681460728 0.1423741583655996 0.03625881869249646
1230 0.14184000023458 0.03718494577451781 -0.006296352238822655 -4.363061274021044e-05 -0.0001043835717416716 -0.001047164506833968 0.1432777344664485 0.03416203901280701 -0.000513407165287612 0.0004871829027702801 0.1422602731153891 0.03628360680737527
1240 0.1425774239995177 0.03653337761776013 -0.006506117001755471 -3.656961833172245e-05 -7.466081467130464e-05 -0.001276195444561271 0.1440455922984641 0.03339975252293755 -0.0007033051386687229 0.0003767833238108609 0.142291822682405 0.03610942007940517
1250 0.1422206362928029 0.03627079400890691 -0.006400485556114751 -0.0001066940427108809 -8.709997744598084e-05 -0.001791448571129791 0.1437451263369743 0.03301677961712473 -0.001135846305172411 0.0002226397752648175 0.1423417804675334 0.03579821485626407
1260 0.1419651279648636 0.03632252229460817 -0.006348770659336424 -0.0002744042721404282 -6.204001122542605e-05 -0.002211504590656587 0.1435563944065259 0.03295635512532549 -0.001417946973163874 7.002568562992004e-06 0.1423657219300508 0.03541593944608638
1270 0.1417999257420555 0.03649914658802966 -0.006360298578507235 -0.0003894761500661588 -7.450635198209055e-06 -0.002286156103608189 0.1434404750899179 0.03302035111824905 -0.00130549646781606 -0.0002313570650678725 0.1424007832485699 0.03498990068599955
1280 0.1415387990256158 0.03653314641033366 -0.006363159228936392 -0.0005857126349406558 9.908986921053249e-05 -0.002538124587725056 0.1432050037054904 0.03300310050243609 -0.001508278821390712 -0.0005001740509872654 0.1424756718771585 0.03457475398709032
1290 0.1408923291517631 0.03678794381832448 -0.006243545130865467 -0.0006829148462250802 0.0001702561373468936 -0.002735710315783392 0.1425849817633668 0.0332551954718289 -0.001924131099603486 -0.0007959045677359581 0.1425918094491845 0.0341994613644391
1300 0.1405700333926665 0.03639125386638158 -0.005978434646955004 -0.0005330548129104807 0.000176571667908257 -0.002304485780337295 0.1422889033293578 0.03283315280036683 -0.001853403394725301 -0.001043911424761944 0.1427229696577377 0.03384660640854983
1310 0.1412317400392421 0.03470013228341248 -0.005911694438649269 -0.0004400986588067829 0.0002088165756102863 -0.001667422721342128 0.1429754744239061 0.03111391409669139 -0.001539886622636959 -0.001183174061309786 0.1429385433904643 0.03343212828145769
1320 0.1406100308598058 0.03374100697645621 -0.005502170069603018 -0.0006965446069283666 0.0003494443226444408 -0.001512330329813292 0.1423591983022285 0.03020184656569859 -0.001607059733642087 -0.00129518004098432 0.1431255743422566 0.0329209633764387
1330 0.139378092334506 0.03389536487272157 -0.005208132072266824 -0.00108207520130307 0.0005072804854857197 -0.001508911192131418 0.1410973822248024 0.03044088653270502 -0.001725634658436404 -0.001423212697578584 0.1430487943965073 0.03247652695331155
1340 0.1391283179641812 0.03524958120804379 -0.005626366551316498 -0.001135195119716143 0.0004639158309242555 -0.001004431375387479 0.1408130576013987 0.03185628720578963 -0.001246745047973466 -0.001506666704048324 0.1427565300570141 0.03222365247525443
1350 0.1388980345266605 0.03571303624581632 -0.005604974685639668 -0.00119791981408654 0.000465715087291535 -0.001006143556090668 0.1405616873877432 0.0323465219701023 -0.001255646566558546 -0.00153776296119119 0.1424339303860147 0.03213468080473391
1360 0.1381743829795983 0.03549626135916874 -0.005297950155842052 -0.001216311234200899 0.0004842503262480826 -0.0009089433040847938 0.1398192321413618 0.03212941859607404 -0.001195122868385613 -0.001525762737276217 0.1420881088504773 0.0320565067813616
1370 0.137887452827958 0.03639701846512277 -0.005417416785237749 -0.001310885228148839 0.0005743305853546203 -0.001003764199543841 0.1395193149845357 0.03302100875687262 -0.001372696240255665 -0.001517416471373391 0.1417000249422424 0.03200946449543919
1380 0.1378109010246047 0.03772678022183306 -0.005887947015832525 -0.001499121968444102 0.0006902531420254034 -0.001184480712465948 0.1394305455566026 0.03431928782833057 -0.001676764508404646 -0.001534870298018191 0.1413105100244087 0.03208006453732413
1390 0.1380628361443015 0.03901233834969106 -0.006533963821601979 -0.001470451706564676 0.0006831477244768507 -0.0007869441301780554 0.1396612521168512 0.03557460413163743 -0.001384549354809145 -0.001517128354933103 0.140978303693186 0.03227541566229222
1400 0.1374697456544637 0.03958457255489413 -0.006611910476671563 -0.001388787252969641 0.0006773031720316413 -0.0004172731890556925 0.1390387963485447 0.03615687605159809 -0.001015576739975943 -0.001437472829654994 0.1406891528046 0.03255304685570311
1410 0.1367888280139225 0.03938574178819039 -0.006377914607530273 -0.001313778355180051 0.0006894092225788232 -0.0004159480103310387 0.1383164430876864 0.03601116198990986 -0.0009232496225647259 -0.001363483058304701 0.1402714147993902 0.03297322982667998
1420 0.1368743188699752 0.03993504388750598 -0.006618583636598304 -0.001481513019665683 0.0008421763013580699 -0.001091939366163091 0.1383607989569922 0.03666491195644211 -0.001479492756109361 -0.001332207605608078 0.1398324947205793 0.03355250074844698
1430 0.1369634840711963 0.04052924629683121 -0.006929522983026555 -0.001403660525506122 0.0008229599768902651 -0.0008205430171717441 0.1384164732178601 0.03738718155734096 -0.001055831511790226 -0.001293979968206068 0.1395060650246392 0.03423630223999253
1440 0.1367277938383136 0.04058348433894017 -0.006983929461488466 -0.001236433661561154 0.0006804705010261485 -7.970712168760044e-05 0.1381751873222481 0.03752647075614638 -0.0001086483576411909 -0.001205148997769248 0.1392507803125601 0.03487297666420142
1450 0.1362656043848951 0.03973418541766301 -0.006631040644664674 -0.001043364226386221 0.0005288687350904998 0.0005546794026688738 0.1377503799926079 0.03665502859876239 0.0007734915291740677 -0.001039099493786958 0.1389728153445968 0.03535549190661276
1460 0.1358821029088109 0.0389282332302916 -0.006380845734899827 -0.001013856838898099 0.000514992280051467 0.0004566791237404487 0.137432740594327 0.03571652112367209 0.0009217193771859554 -0.0008268873014330978 0.1387145605899487 0.03575002977098801
1470 0.1361348422285441 0.03842372555600826 -0.006465652148438196 -0.0009182964616489404 0.0004929797027707647 0.000281134004903117 0.1377690453152185 0.03502865797594931 0.0009500737177232814 -0.0006055554179798083 0.1385074035098258 0.0360278451604299
1480 0.1364618332623393 0.03810687893154507 -0.006629725979212215 -0.0008663976647431388 0.0004558700181088729 -0.0005254944680360259 0.1381851761310545 0.03451825898751444 0.0002352861486718525 -0.0003848330804704123 0.1383657641121213 0.03613078687800474
1490 0.1371017820542912 0.03778787023089814 -0.00683295998053688 -0.0009010549415617889 0.0004309146633864774 -0.001546606930792626 0.1389014966520229 0.03403933924329699 -0.0008871870361057859 -0.0002700067882528773 0.1382635731872256 0.03604816363496258
1500 0.1374124632236418 0.0377640398051077 -0.007129912441678709 -0.0008915453575617819 0.0005023557327448678 -0.00186866611523189 0.1392828478876162 0.03392442859472278 -0.001520339356432251 -0.0002801140266809461 0.1382383666545758 0.03584807658865121
1510 0.1373861200998507 0.03774962786859273 -0.007299956934171139 -0.0009148312643952349 0.000622372862447806 -0.001852970408270777 0.1393248463865117 0.03387197805260164 -0.001993882927683795 -0.0003658140621815135 0.1383159646201051 0.03562869241860616
1520 0.1373062861102608 0.0374675401387083 -0.007209962032376547 -0.0009381751996362225 0.0006419597561171826 -0.001785920749768267 0.1392899622700532 0.03359828269730259 -0.002445238063380147 -0.000469714080279519 0.1384103906818692 0.03537381352188049
1530 0.1373473546139609 0.03703658777879497 -0.007025974768874948 -0.0009401491706853885 0.0006389909612654884 -0.001598775832015231 0.1393500886700579 0.03320402306632067 -0.002529104665664124 -0.0005880904233707932 0.1385009841180569 0.03500443511524182
1540 0.1379823999936302 0.03679298222258694 -0.007068656737504088 -0.0009658968852155582 0.0006588472267064293 -0.001386648315070788 0.1399900555701469 0.03300176866486159 -0.002207997847621775 -0.0007721395310451368 0.1386371430551428 0.03455648622661163
1550 0.1385543811230696 0.03684194461666761 -0.007116953280662104 -0.0007941226681280104 0.000579036281302704 -0.001154705958890582 0.1405478008542604 0.03312011747612499 -0.00161807176130141 -0.001001047907699078 0.1388761093138146 0.03415022215630666
1560 0.1386644877356427 0.03695388260597673 -0.006943793133092137 -0.0005742203579622364 0.0004876331116372439 -0.001309882000653168 0.1406273996110391 0.03336551969047765 -0.001378768376323778 -0.001236385522063771 0.1391826963598816 0.03386490477654062
1570 0.1387783471671798 0.03679495243380423 -0.006734869863310613 -0.0003733631332774479 0.0004059303571695308 -0.001616550019781834 0.1407125148520065 0.03333951753803745 -0.001375053202772924 -0.001468359227874062 0.1394893971716101 0.03367021231890916
1580 0.1395594338338404 0.03692069134703272 -0.006759229809363892 -0.000156228190996582 0.0003317596017707687 -0.002023139696734801 0.1414837364717202 0.03350484865556722 -0.00152619533852039 -0.001675998053279537 0.1397986508325368 0.03353665340047491
1590 0.1404484896163826 0.03695354209940125 -0.006761454436787856 4.002534546462985e-05 0.0002541276619894651 -0.002322799144574641 0.1423570236171537 0.03351804295819921 -0.001668267902850582 -0.001800206970052998 0.1401400940831639 0.03346758961515585
1600 0.140742699845334 0.03684455334952749 -0.00676683820884271 0.0003199420067012072 0.0001807030480334861 -0.001517776480613564 0.1426180525808517 0.03337117673743505 -0.0008867699985020554 -0.001804599862617186 0.1404818520083521 0.0334149486098184
1610 0.1409368306965276 0.03717541103769325 -0.00696169427918142 0.0005577508747704425 0.0001150709805488332 -0.0004919218911413144 0.1427812572470552 0.03368859934309047 -8.248329621406649e-05 -0.001666727987344086 0.1408135288832247 0.03337426332433016
1620 0.1417919881019294 0.03729897226808487 -0.007186036056836349 0.000624971165738631 3.000126588662569e-05 0.000106699768028387 0.1436153757416659 0.03384968871951743 0.0001913929713633245 -0.001430087685070536 0.1412066381929944 0.03338427763095172
1630 0.1417692100273813 0.03652276991197929 -0.006894295182644234 0.00066198951501412 -8.128458455218447e-05 0.0007288765100965402 0.1435933573471542 0.03313167732228136 0.0005993349316445671 -0.001142393149729901 0.1416523505590083 0.03339781146155765
1640 0.1408559888743651 0.03573702257836281 -0.006504956140770969 0.0009153935794750871 -0.0002797092581054015 0.001697550060976943 0.1426984953342949 0.03236189405501972 0.001621428199872821 -0.0007878407267369519 0.141990042832453 0.03336148674216273
1650 0.1401886662625806 0.03517000610997342 -0.006247465300401994 0.001118089369735751 -0.0004013413111052728 0.002537693851644043 0.14206284132422 0.03173931974374947 0.002639167513975147 -0.0003796835831959647 0.1421958792827139 0.03324908015193161
1660 0.1394772730084873 0.03600497846973764 -0.006245731132688677 0.001127546289869061 -0.0003692522953869489 0.002633902132053496 0.1413758412942672 0.03249801405024002 0.002906945320174575 5.117055981697207e-05 0.1423001187203815 0.03313481897782172
1670 0.1388539487651626 0.03649230000172567 -0.006157235317376879 0.0007851285016047559 -0.0001823059782294324 0.001718687828722984 0.1407449043119444 0.03290338673750792 0.002196354758910724 0.0004462578579408058 0.142338298774529 0.03307313476945488
1680 0.1387781135569651 0.03757439527574311 -0.006303346607708419 0.0003709359805216892 -5.015724980819486e-05 0.0008455131197899697 0.1406253122943889 0.03394023231002143 0.001553217284712787 0.0007695105817888655 0.1422931342149849 0.03307288924779632
1690 0.1385953377383027 0.03819002992868518 -0.00628291901304975 0.00017137630645399 -1.597058542355541e-05 0.0005907903240870688 0.1403891119218516 0.03453977861440199 0.001472581945561259 0.001078193340489436 0.142151566574906 0.03315809332635922
1700 0.1384082158316023 0.03775709949728932 -0.006070550454372776 0.0001750432223569218 -9.510115162132058e-05 0.001161688574689251 0.1401573231762151 0.03412063143340123 0.002109876909949461 0.001390687972355834 0.1419100493253065 0.03324320721730517
1710 0.1386720689467183 0.03848854155012555 -0.006189833881026718 5.284833536193129e-05 -0.0001307293673459784 0.001413297591265252 0.1403703654901088 0.03492988327598902 0.002203351415010689 0.001652864495661015 0.1416762047028418 0.03334251192892514
1720 0.1387048401534933 0.03864130016599043 -0.006278256159069654 5.737385566027983e-06 -0.0001857059380770078 0.001973622283884689 0.1403537430797097 0.03516080014429339 0.002525051000539685 0.001873838387526509 0.141389042759019 0.03347493054252554
1730 0.139293597492519 0.03886143621706172 -0.006542114227066275 0.0001624242609973222 -0.0002443903628639475 0.002768092290878039 0.1409280266112032 0.03547151146826719 0.003199547759851075 0.002129581509524639 0.141075845033515 0.03364554874072487
1740 0.1402663047672643 0.03954125465217859 -0.006888368367636481 0.0002570887161261684 -0.0002992454519365323 0.003204962627822325 0.1418921146485792 0.03627732562500628 0.003573940716399718 0.002358802389360775 0.1409161918165225 0.03397434878199189
1750 0.140976078957102 0.03884289380581359 -0.006879075407848683 0.0002486835827518943 -0.000325070505640092 0.003010189266553103 0.1425639067629895 0.03567595244805 0.003226962352870939 0.002483247197282805 0.1409081652964677 0.03438364605263992
1760 0.1412306574331983 0.03869080645811095 -0.006951745699399445 0.0001696362055232904 -0.0002801794550886839 0.002381326907440511 0.1427601413135228 0.03557678142104912 0.002384875268298513 0.00247445859731337 0.1410120221758843 0.03472563220655683
1770 0.1409121907315344 0.03844518635103276 -0.006952830237356559 5.495196661856984e-06 -0.0002360747413691381 0.001462182821180007 0.1423925956720988 0.03535983235574024 0.001330116029927853 0.002400995603188414 0.141170281313951 0.03500453686399849
1780 0.140099021722949 0.03790915041806041 -0.006631471523553976 -0.0001914849527419726 -0.0001141332231686561 0.0001788498120133665 0.1415707411525391 0.03480492093470778 -5.75120620618831e-06 0.002282632158441466 0.1413058797764443 0.03516658661405613
1790 0.1388687294764061 0.03709337082261695 -0.005945888395643836 -0.0005073067081250151 6.739922503315409e-05 -0.001245323888368622 0.1403669114565802 0.03388931398248438 -0.001452379052501438 0.002056861425631789 0.1413442798026312 0.03516230868255749
1800 0.1374252707331467 0.03642077804101321 -0.005336288521567386 -0.000782714035230869 0.0001253512874934723 -0.002153485657872085 0.1389825454092001 0.03304575045336506 -0.002356741108278128 0.00167377289482169 0.1412782644472838 0.0350712983483609
1810 0.1377290855747595 0.03638614168685353 -0.005308219940807306 -0.00108861437029959 0.0002759944666806913 -0.002881194322550268 0.1393577154138926 0.0328623479749368 -0.003004115934698187 0.001183756050746068 0.1411605558317661 0.03491574222036133
1820 0.1377269366815875 0.03540127883138736 -0.005093564483680304 -0.001575615331990407 0.0004675756921613122 -0.003888907056431178 0.1393944257235089 0.03178329709929807 -0.003801089471433377 0.0006113651375181713 0.1410636184580328 0.03463402190991283
1830 0.1382683310097251 0.03529783054937736 -0.005427767308840333 -0.00211313929665374 0.000497348695961045 -0.00468944198909769 0.1399401060951429 0.03163698276453956 -0.004319691804059221 -9.78380998199782e-05 0.1409680381350414 0.03426611620795023
1840 0.1396618647928544 0.03614823752740617 -0.006191311823916838 -0.002388927822424654 0.0004231246478760328 -0.004622824266148948 0.1413163481743463 0.03250277011017619 -0.003922817607811863 -0.0008593357697463384 0.140884842045359 0.03387672083192554
1850 0.139956840395127 0.03748741539514072 -0.006871527570668387 -0.002455069868642336 0.0003796023811841722 -0.003712702499731691 0.1415415714910508 0.0339898960365708 -0.002579336629459244 -0.001527984613028237 0.1408237332095895 0.03360100157946581
1860 0.1380582152417761 0.03864306860219166 -0.006920215737899873 -0.002354867180361422 0.0003567383846026315 -0.002824480867116673 0.1395347601362324 0.03542845403523751 -0.001191038710337678 -0.001982739792642811 0.140607832843969 0.03352687383513322
1870 0.1365060270724334 0.03994242356675203 -0.006779627573066696 -0.002287644007648063 0.0004465815051512183 -0.002850926973353353 0.1379282071058174 0.03687911722331017 -0.0007395328781862872 -0.002256613998643827 0.1401912907966855 0.03359584353218523
1880 0.1366160394892922 0.04129332437261535 -0.007173750306571997 -0.001797623547656452 0.0003818499543082993 -0.002333265296312447 0.1380809447295719 0.0381276962355512 1.577790841965673e-05 -0.002356505154889337 0.1397891589011079 0.03385675087416432
1890 0.1367476327008365 0.04144178097676403 -0.007609052518114441 -0.001093271861162102 0.000154195047244404 -0.001478991254276063 0.1383176983078091 0.03797329219075288 0.0005346849853165084 -0.002231952450631774 0.1395204610981219 0.0342361129761653
1900 0.1362491047727569 0.04074876886941309 -0.007803622917095295 -0.0007682852380432215 0.0001372316476842887 -0.001256518086397723 0.1379271692053426 0.03708264732387957 -0.0002111555049815149 -0.002014662600613279 0.1393823299087751 0.03465358302605555
1910 0.136082981408603 0.0394616291328823 -0.007750179633039798 -0.0007097539224312999 0.000258539855983875 -0.0007669029192254011 0.1377985328795637 0.03593840974887941 -0.0006795974187945056 -0.001800093263519607 0.139252402760024 0.0350011250363905
1920 0.136353539944628 0.03865807796547312 -0.007528338785975883 -0.0005785230421277433 0.0002876325783200824 0.0001244905225842951 0.1380121302935124 0.03541720806173506 -6.462584182431636e-05 -0.001500004718474074 0.1391014530854455 0.03532966271104362
1930 0.1367488822665058 0.0379551846692038 -0.007130412101532422 -0.000518259169623481 0.0002874635047081798 0.0004979630828926307 0.1383855145059474 0.03487519805056947 0.0005806281421570577 -0.001046786324971785 0.1389568950517405 0.03568645419256593
1940 0.1375262968601987 0.03757827544565452 -0.006858412226129511 -0.0005912658367769793 0.0003379397451912889 -0.0001371498024287927 0.1391684758538742 0.0345419130375179 0.0002913256305097369 -0.0005796254428141844 0.1387703639735523 0.03594313460660624
1950 0.1386812638264414 0.03758576353083671 -0.006835919414472749 -0.0006374313465666793 0.0003869238659015239 -0.001043117515323884 0.140378548684216 0.03453072208984937 -0.0006209168702896793 -0.0002745620026168287 0.1385838790264862 0.0360703248729262
1960 0.1397402941704864 0.03742709758521632 -0.006921830839139299 -0.0006801349216286849 0.0003973878210895516 -0.001560008520959512 0.1414823012010184 0.03439862684141982 -0.001753511331028009 -0.0002206580438740696 0.1386300864848119 0.03603804999174072
1970 0.1401790501510776 0.03711800812807903 -0.00691371478094471 -0.0007939688764901102 0.0003999387656978394 -0.001617519039001974 0.1419285153566228 0.03405047936741461 -0.002713677668048498 -0.0003623081928720445 0.1389658760968662 0.03583702914520938
1980 0.140263521635178 0.03698244695025475 -0.006897954949983174 -0.001038750289408256 0.0005278644618311348 -0.001241074101439937 0.1420969078615298 0.03362760455035995 -0.002928493758379394 -0.0006167525205396265 0.1393700009273616 0.03545598661597513
1990 0.1403911934839871 0.03682828515296143 -0.007002101937311207 -0.001335874416711584 0.0007352080312798373 -0.0004713423047023952 0.1424208220626525 0.0330673022117 -0.002127863454426785 -0.000912822479846706 0.1397684896957522 0.03497141889623375
2000 0.140997739879702 0.03703282744682712 -0.007340614475031472 -0.001450104574893271 0.0007989854224647857 -2.364754976357934e-06 0.1431964185871473 0.03307107582976684 -0.001348805265663112 -0.001094811284142794 0.140238326603768 0.03452019851517479
2010 0.1411293480982637 0.03681962956756265 -0.007350933319425099 -0.001198495756769491 0.0006293450485738749 0.000158304065484413 0.1433559738022207 0.03291270642727768 -0.001030651615728618 -0.001154977083657651 0.1407960149807965 0.03418241994747602
2020 0.1404118103432089 0.0364080475974493 -0.006967469395463408 -0.001047438711485687 0.0005009765537276726 -0.0004150636866895091 0.1425830496827631 0.03261765512353985 -0.001450041684050127 -0.001233970756561232 0.141299699163422 0.03388941541938739
2030 0.1400434708987657 0.0362996862234793 -0.006641177964621111 -0.001104397923293078 0.0004770042587322141 -0.001258882015620294 0.142134700401594 0.0326202581218417 -0.002084513980773992 -0.001450955847898289 0.1417153892896702 0.03364414954359209
2040 0.1404683202521998 0.03556860456142832 -0.006337651849676025 -0.001264100384539772 0.0005284424688919658 -0.002107255731153649 0.1424838639077519 0.03196805671719595 -0.002674689636682289 -0.001744847044959214 0.1420525130854871 0.03340632279788845
2050 0.1417826382620249 0.0350179701963149 -0.006355935609442325 -0.00122622267375916 0.0004827503640968669 -0.002502759193098443 0.143736007778609 0.03143707088188944 -0.002770284057591442 -0.001999944913552503 0.1423903124166301 0.03311798393582796
2060 0.1419353979900831 0.03491815944294372 -0.006125332819435788 -0.001257913707462696 0.0004808178771875475 -0.002752576447813151 0.1438437634024022 0.03133650647219953 -0.002685740349394112 -0.002151603929455837 0.1426834270929304 0.03280912062441852
2070 0.1414234289422178 0.03515870515194109 -0.005834887141035383 -0.001247759722509475 0.0004517845206509488 -0.002875516988415009 0.1432950960015213 0.03160703221459521 -0.002502102056032974 -0.002176790404842819 0.1428503005457009 0.03252477672069945
2080 0.1417215988658885 0.03621417012242811 -0.006060558379788314 -0.001069296945055158 0.0002955509923322775 -0.003027848829270271 0.1435582587465734 0.03271574920886673 -0.002420096498445672 -0.002130195421335556 0.1429913296823983 0.03236571722168247
2090 0.142369015769844 0.0364150211651345 -0.00625528076078754 -0.0008321572917231935 0.0001022662461772903 -0.002827016447733257 0.1441776545478499 0.03293267278827605 -0.002051197266417175 -0.002101535881514607 0.1431563001181262 0.03232622100537026
2100 0.1424594863340932 0.03690023254669155 -0.006349410882870269 -0.0007614597904035474 3.975443700795325e-05 -0.002620268599283313 0.1442623206873103 0.03340447057343182 -0.00177007701039928 -0.002120622525302648 0.1433007758551862 0.03233314697193007
2110 0.1422108935894525 0.03715646843444819 -0.006323319182269979 -0.0008141187617510835 8.603384121057974e-05 -0.002480966876599882 0.1440197322657338 0.03361297627441243 -0.001723602443479225 -0.002180523742825457 0.1433804106005971 0.03239289886561383
2120 0.1410790476181847 0.03689654627683536 -0.006160983010915742 -0.001050973646725879 0.0002456825823440087 -0.002364226132695417 0.1428952041338137 0.03324411224288532 -0.001897222736577885 -0.002239980052872599 0.1434301441315558 0.03246022190565646
2130 0.1401282293757356 0.03755586048834696 -0.006319231153438693 -0.001245137227389458 0.0003515617267568418 -0.00199748520472218 0.1419630757088411 0.03383245903315221 -0.001946293781913711 -0.00225662571855972 0.1434295389511319 0.03254485565611134
2140 0.1398602514776036 0.03734330969477836 -0.006437843420938931 -0.001292590721614665 0.0003586525668298988 -0.001319273564558137 0.1416957744769198 0.03361390084507681 -0.001605281715058767 -0.002188266050947215 0.1433879037355531 0.03270004909722009
2150 0.1398273261452049 0.03687506213257924 -0.006307968986125107 -0.001288626879962172 0.0003633142315324385 -0.0008447984405880348 0.1416435201950145 0.03319732316218396 -0.001274581601039933 -0.002058421745935019 0.1432421120603954 0.03286831979816878
2160 0.1394741021071935 0.03704414735768417 -0.006031947719005143 -0.001011988495092507 0.0002158569417622038 -5.664558774814376e-05 0.1412555508659917 0.03351527182044941 -0.0005796118807948883 -0.001875795887328764 0.1429888022147271 0.03306305903434788
2170 0.1392358328894283 0.03686016557375658 -0.005676996894940325 -0.0005443676876966399 -2.3774223891408e-05 0.00081281445157877 0.1409568623105354 0.03351857109154117 0.0001671585938927224 -0.00163174703578461 0.1427505076566133 0.03328403252026166
2180 0.1387074860564599 0.03663213722006017 -0.005172518549243829 -0.0004320559966521185 -4.501729844436055e-05 0.0007512675729774607 0.1403711663707438 0.03346167192235242 -4.246283571440783e-05 -0.001374617745512502 0.1424735753718545 0.03340374036749418
2190 0.1392455082231384 0.03689902492304607 -0.005216742538053968 -0.0004366633670978442 7.01800028027782e-05 0.0006227159117898689 0.1408734638667906 0.03382481433923725 -0.0003186448207608118 -0.001168596266641976 0.1421362477031764 0.03348306082974497
2200 0.1411239665703722 0.03674274927498485 -0.005532711787019184 -0.0006158549439176289 0.0002170861436274745 0.0002360481008127246 0.1427287780772932 0.033697919732054 -0.0008463171085052283 -0.001048008373218247 0.1418900577594614 0.03354271027646978
2210 0.142866977083885 0.03725438013503155 -0.006088679848245333 -0.0006248624059037081 0.0002181231126322103 0.0001110031109600053 0.1444513955791749 0.03420390870858627 -0.001001067304406293 -0.0009654830849865501 0.1418463146552413 0.03357921484994362
2220 0.1437800989170758 0.0375622933729859 -0.006447862572790544 -0.000654938218990599 0.0002018945352911507 -0.000311813059752586 0.1453484606370708 0.03449495323279727 -0.001328051242987963 -0.0009028947981144068 0.1420029301117839 0.03367533638847282
2230 0.1436519208657605 0.03847444661353357 -0.006570744631435713 -0.0007354864138877748 0.0002712220807487805 -0.0009516314720066575 0.1452185211677424 0.03540392642093004 -0.00181878941845075 -0.0008661980189755921 0.1423087653426899 0.03382213597817449
2240 0.1424081403365319 0.03883788635259304 -0.006322486706987601 -0.0006913211530071813 0.000221786655342397 -0.001013371484578619 0.1439759231380925 0.03574143264302355 -0.001739226103421696 -0.0008717196970224944 0.1425956531418024 0.03400807338847122
2250 0.1411383997277613 0.03877909559730426 -0.006005201057190147 -0.0006978708490353833 0.0002036206825558122 -0.001404108084149488 0.1427039607579566 0.03562403349141099 -0.002012274103406556 -0.0009115851947132484 0.1427420380970812 0.03423471872406107
2260 0.1410839428046787 0.03943176289067322 -0.006267211767735625 -0.000732247305110474 0.0002763506022715324 -0.001784456177210199 0.1426445433031449 0.03617121692814776 -0.002273183018619094 -0.001039829002095104 0.1428605137907393 0.03449630936545096
2270 0.1406607349069045 0.03913562789048742 -0.006435155198476492 -0.0006627902939347338 0.0003730004234617996 -0.001371800420458639 0.1422360287578932 0.0357525648246493 -0.001800515118796012 -0.001230316424939376 0.1430061549617356 0.0347390042806027
2280 0.1399516151454288 0.03870599495300315 -0.006308955841674849 -0.0007398869287069192 0.0005389302099349851 -0.001240812637032557 0.1415658345979637 0.03527466947851386 -0.001751290879256113 -0.001414721439130883 0.1431134515823542 0.03494424435200598
2290 0.1411393981445113 0.03759331525585677 -0.006355131243543941 -0.0007234767421868634 0.0005336699443454126 -0.000704385210760248 0.1427817130876789 0.03421336857985299 -0.001432002522935818 -0.001560522601124311 0.1432854484014993 0.03504981662339843
2300 0.1417768736540448 0.03654955892822449 -0.006304774065043972 -0.0006520272079336651 0.0005193709840175917 0.0003479617209150225 0.1434520078541319 0.0332426088118633 -0.0005590853556047045 -0.001593528039504341 0.1434191766688436 0.03503947794779046
2310 0.1421394291568789 0.03637447736447909 -0.006211948675401938 -0.0004781022620972819 0.0004800720363709064 0.001824347059627145 0.1438549186134112 0.03310650346001507 0.0009506210610383883 -0.001481940505550009 0.1434178903307604 0.03495453363816231
2320 0.1419772748785186 0.03555122011953774 -0.005870857654517325 -0.0001470906579348252 0.000318014417365652 0.003010515388090665 0.1437032744283055 0.0322385813784881 0.002373132308136136 -0.00118485709924658 0.1432984236605107 0.03479402150796392
2330 0.1415072223878664 0.03479254064336545 -0.005542767655563223 0.0003727272805121815 2.484699986727908e-05 0.003358528658132796 0.1432064585697187 0.03142301825646273 0.003077173986299535 -0.0007432408957666575 0.1431041733596033 0.03446902574847512
2340 0.1411963762908671 0.03396820207047727 -0.005532334249686304 0.0009813094000666936 -0.0003715298640261891 0.003117098791556211 0.1428805215069948 0.03053985032904675 0.003141288691338958 -0.0002439983573539952 0.142941782197127 0.03399981655507243
2350 0.1413207006629255 0.03349840647292292 -0.005726621214228558 0.001372686293208589 -0.0005890260770503384 0.002707274538719104 0.1430278153246625 0.02999505489125254 0.002832501018339726 0.000238269513433502 0.1429193208443197 0.03344784240367083
