flight30,0,0,0,-40.7,11.3,26.5,58.3,-40.7,11.3,26.5,58.3,0,10,7,0,0,0,0,10,7,0,0,0
flight50,0,0,0,-31.3,19,26.3,45.3,-31.3,19,26.3,45.3,0,10,7,0,0,0,0,10,7,0,0,0
flight60,0,0,0,-25,24,30,35,-25,24,30,35,0,10,7,0,0,0,0,10,7,0,0,0
config3,0,0,7.8,-0.4,28.5,7.4,33.7,-13,36.4,3.1,22,0,0,0,-4.1,0,0,0,0,0,-21.7,0,0
config4,0,0,0.9,-8.3,24.8,-7.7,16,-12.9,38.6,-11.6,30.7,0,0,0,-23.6,0,0,0,0,0,-28,0,0
config5,0,0,3.5,-9.5,26.2,-11.8,24.8,-28,36.8,-4.4,8.3,0,0,0,-16.1,0,0,0,0,0,-15.9,0,0
config6,0,0,1.7,-16.6,29.1,-3.1,26.2,-17.2,37.4,4.4,19.7,0,0,0,-23.2,0,0,0,0,0,-24.2,0,0
config7,0,0,-16.1,6.7,24.5,-19.3,20.6,-15.8,37.9,1.1,18.3,0,0,0,-31.1,0,0,0,0,0,-19.3,0,0
config8,0,0,0.9,-0.4,22.2,3.2,20.6,-13,23.1,-21,5.9,0,0,0,-12.1,0,0,0,0,0,-17.6,0,0
config9,0,0,-0.4,-8.3,20.5,1.5,28.2,-12.9,27,8.7,17.4,0,0,0,-5.8,0,0,0,0,0,-28.2,0,0
config10,0,0,-1.6,-9.5,18.6,-5.7,15.6,-28,27.7,-24.1,29.4,0,0,0,-11.6,0,0,0,0,0,-23.4,0,0
config11,0,0,0.4,-16.6,21.4,-13.7,30.6,-17.2,27.3,-13.8,20.1,0,0,0,-16.1,0,0,0,0,0,-11.8,0,0
config12,0,0,0.4,6.7,19.4,0.8,18,-15.8,25.7,2.1,8,0,0,0,-1.4,0,0,0,0,0,2.7,0,0
config13,0,0,-4.8,-0.4,30.1,0.2,17,-13,9.7,4,24.9,0,0,0,-27.6,0,0,0,0,0,-10.6,0,0
config14,0,0,16.7,-8.3,27.3,2.2,33.2,-12.9,13.3,-14.3,11.4,0,0,0,-23.7,0,0,0,0,0,-15.7,0,0
config15,0,0,6.3,-9.5,27.5,-2.6,30.1,-28,11.6,-17.6,16.4,0,0,0,-21.3,0,0,0,0,0,-10.9,0,0
config16,0,0,-9.3,-16.6,29.2,-6.5,22.9,-17.2,9.8,6.6,12.2,0,0,0,-12.1,0,0,0,0,0,-11.6,0,0
config17,0,0,16.8,6.7,28.1,-19.1,21.5,-15.8,11.3,-4.7,33,0,0,0,-19.8,0,0,0,0,0,-8.9,0,0
config18,0,0,-4.8,-0.4,35.2,6.5,8.4,-13,31.5,-3.3,12.6,0,0,0,-10.8,0,0,0,0,0,-8.3,0,0
config19,0,0,-16.5,-8.3,33.9,-19.5,19.2,-12.9,30.4,6.5,20.4,0,0,0,-17.6,0,0,0,0,0,-21.8,0,0
config20,0,0,-10,-9.5,35.2,11.6,16.3,-28,26.9,19.6,3.2,0,0,0,-7.9,0,0,0,0,0,-9.1,0,0
config21,0,0,3.8,-16.6,33.7,0.7,14.3,-17.2,28.1,-12.7,6.6,0,0,0,-2.2,0,0,0,0,0,-20.6,0,0
config22,0,0,-8.5,6.7,37.1,7.9,27.2,-15.8,29.5,5.9,2.5,0,0,0,-19.7,0,0,0,0,0,-18.2,0,0
config23,0,0,-7.3,-0.4,17.4,-11.9,27.2,-13,24.1,12.9,13.5,0,0,0,-9.9,0,0,0,0,0,-19.4,0,0
config24,0,0,10.1,-8.3,15.7,-15.2,15.8,-12.9,26.1,8.7,12.8,0,0,0,-9,0,0,0,0,0,-2.5,0,0
config25,0,0,1.2,-9.5,16.1,-21.7,27.2,-28,27,5.4,6.3,0,0,0,-25.8,0,0,0,0,0,-23.7,0,0
config26,0,0,-4,-16.6,19.2,-29,1.9,-17.2,24.7,-8.1,32,0,0,0,-26.5,0,0,0,0,0,-19,0,0
config27,0,0,-6,6.7,16.3,2.7,30.1,-15.8,27.1,-9.4,27.4,0,0,0,-12,0,0,0,0,0,-15.1,0,0
