homePos,0,0,0,-10,25,40,15,-10,25,40,15,0,10,7,0,0,0,0,10,7,0,0,0
Tshape,0,0,0,0,70,30,15,0,70,30,15,0,35,7,0,0,0,0,35,7,0,0,0
config1,-13.93430062,17.74310363,0.249833546,-59.97976106,18.77075175,33.74993277,46.12485325,11.99871406,27.75101829,33.74993277,32.12527755,7.500093398,14.25049726,6.999721995,-16.0832855,-1.82E-05,2.81E-31,-7.499859678,13.25146247,6.999776261,-18.83328572,-1.82E-05,2.81E-31
config2,29.99668797,19.95382351,8.19E-04,-42.00384207,18.7976964,33.74966384,49.6242961,-6.001284622,27.75542282,33.7496638,32.99999124,-7.500788341,14.25319788,6.998682853,-17.91666079,-9.57E-05,4.12E-32,22.49901707,13.25233535,6.998575222,-16.08334671,-9.57E-05,4.12E-32
config3,-3.819245168,19.65016822,0.416749656,-6.318903765,19.68188284,33.74966382,47.87448582,-59.95535273,27.7530774,33.74966386,31.2956206,14.99936882,14.25200452,6.998662106,-2.334359966,-9.31E-05,3.86E-36,7.499570504,13.25336885,6.998652778,-9.6668456,-9.31E-05,3.86E-36
config4,6.61874389,18.61166238,0.968048044,11.25963441,21.35012328,33.74964887,41.37874059,-42.00255492,27.75377746,33.74966385,35.62498841,21.99952722,14.11024976,6.993375,-21.58319866,-9.40E-05,1.57E-33,14.99926193,13.25335826,6.998612051,-12.41676866,-9.40E-05,1.57E-33
config7,29.99917762,3.08E-04,5.00E-05,-42.00054616,32.25073743,33.74993277,38.24996288,-6.000653063,18.77110208,33.74993277,50.49979339,-7.445977784,12.76236979,7.031563614,-11.50004133,-1.87E-05,2.09E-32,22.49970959,14.25038297,6.999722167,-8.750062854,-1.87E-05,2.09E-32
config8,-3.750070852,-2.34E-04,3.25E-05,-6.000464361,32.25079596,33.74993277,52.24816893,-59.97976934,18.77082018,33.74993277,44.37489297,14.99995001,12.2505201,6.999732486,-1.416977823,-1.89E-05,-2.45E-31,7.499928768,14.25054604,6.999706826,-22.49995505,-1.89E-05,-2.45E-31
config9,7.499672514,-3.44E-04,-4.45E-05,11.99873474,32.25106205,33.74993277,46.99972059,-42.0006478,18.77089014,33.74993277,46.99989391,22.49981651,12.25046578,6.999709627,-19.74998051,-1.85E-05,1.36E-30,14.99983834,14.25055735,6.999708314,-19.74998196,-1.85E-05,1.36E-30
config10,18.74952257,-3.93E-05,-2.60E-05,-24.00050246,32.250864,33.74993277,35.62496682,-24.00064075,18.7709685,33.74993277,47.87487482,3.73E-06,12.25115909,6.999761211,-14.25000397,-1.79E-05,-7.55E-32,-8.87E-05,14.25062712,6.999729643,-6.916731307,-1.79E-05,-7.55E-32
config11,-13.93464529,-17.74296451,-0.250047559,-59.97971779,23.25064262,33.74993277,32.12537577,11.99863462,36.75049826,33.74993277,37.37489118,7.500090946,12.75073943,6.999728761,-10.58333789,-1.15E-05,2.64E-31,-7.489996185,12.84635997,7.005694738,-3.250142182,-1.15E-05,2.64E-31
config12,29.99921579,-19.97906174,1.17E-04,-42.00051666,23.25091634,33.74993277,42.62490344,-6.00060472,36.75071978,33.74993277,40.87491123,-7.496870503,12.78210185,7.001691498,-5.083445792,-1.86E-05,1.12E-35,22.49969337,12.75023581,6.999720379,-7.833413462,-1.86E-05,1.12E-35
config13,-3.749755142,-19.9529695,8.14E-05,-6.002201917,23.25483809,33.7496638,51.37231806,-59.95536837,36.74944092,33.74966388,38.24978031,14.99966114,12.752977,6.99864551,-7.83356215,-9.35E-05,7.54E-34,7.499700249,12.75286315,6.998695659,-2.334346116,-9.35E-05,7.54E-34
config14,7.499741341,-19.97937092,-3.05E-05,11.99872537,23.25114452,33.74993277,50.49957172,-42.00057192,36.75006844,33.74993277,42.62493083,22.49984663,12.75054997,6.999731968,-3.250154404,-1.89E-05,-3.21E-28,14.99982377,12.75050677,6.999724026,-10.58337858,-1.89E-05,-3.21E-28
config15,18.74956837,-19.97924059,-5.80E-05,-24.00047827,23.25099201,33.74993277,44.37485119,-24.0005774,36.75029554,33.74993277,39.99994798,-1.67E-05,12.75095599,6.999746679,-6.916717582,-1.64E-05,4.94E-33,-5.28E-05,12.75080644,6.999734037,-17.91666115,-1.64E-05,4.94E-33
config16,-14.99976037,-9.999426466,-1.49E-04,-59.97970486,36.74991175,33.74993277,33.00013066,11.99843198,23.25119883,33.74993277,45.2498679,7.500078939,13.75060208,6.999734226,-4.166743224,-1.69E-05,-4.63E-29,-7.49994219,13.75080314,6.999742867,-16.99996849,-1.69E-05,-4.63E-29
config18,-3.750031072,-9.999958882,1.47E-05,-6.000376248,36.75030535,33.74993277,39.12483603,-59.97977706,23.25061171,33.74993277,33.8750932,14.99993419,13.75048449,6.999721656,-9.666694292,-1.75E-05,2.75E-35,7.499938278,13.75054609,6.999719547,-14.24999908,-1.75E-05,2.75E-35
config19,7.49970953,-10.00001948,-5.77E-05,11.99885984,36.75047968,33.74993277,39.99974267,-42.00065207,23.25078242,33.74993277,36.50003818,22.49983216,13.75044835,6.999701713,-8.75005487,-1.95E-05,-1.08E-32,14.99982254,13.7505078,6.999738344,-15.16667754,-1.95E-05,-1.08E-32
config20,18.74955706,-9.999769952,-4.74E-05,-24.00044449,36.75028059,33.74993277,45.24981351,-24.00064128,23.25094388,33.74993277,48.74985658,-5.93E-05,13.75068238,6.999719511,-16.99997891,-1.10E-05,7.22E-36,-7.96E-05,13.75062056,6.999725682,-13.3333305,-1.10E-05,7.22E-36
config21,-14.99844142,9.999677217,-4.27E-04,-59.95540207,27.75235887,33.74966388,31.29565383,11.99343281,32.25442601,33.7496638,51.37210392,7.500466136,13.25288862,6.998578967,-20.66633427,-9.32E-05,4.20E-29,-7.438300514,12.83834741,7.034736565,-4.16713336,-9.32E-05,4.20E-29
