"report"
"Iteration" "cd etc.."
("Iteration" "cd" "cl" "cmx" "cmy" "cmz" "cx" "cd-scale" "cl-scale" "cs-scale" "cmx-scale" "cmy-scale" "cmz-scale")
10 0.1591156272101951 0.07548849106949387 -0.01918955687988203 -0.0001759163772800436 0.0004702022183171843 -0.0002180672943333648 0.1657253887845346 0.07436824994040707 0.0001716157571522815 -0.01999946189243785 -0.0002490634909025467 0.0005212389067158304
20 0.1811954228759779 0.06714944139553472 -0.01506427547185776 -0.0002284784370462376 0.000225465117662684 -0.001590918547722099 0.1871420333252618 0.06577923031458341 -0.001192483753027208 -0.01605173285552636 -0.0003665499766243471 0.0002903795464190805
30 0.1935356654397943 0.07289785337642959 -0.01611774830876379 -0.0001913641928494542 0.0001853233234294215 -1.612654541135487e-05 0.1991777600149792 0.07108811252648364 0.000689902562193712 -0.01744668355923614 -0.0005061899812461598 0.0003125461517481639
40 0.1986525053006299 0.07898740051945402 -0.01569287556960496 -5.497857932152363e-05 0.0003282857388445478 0.0001911865663268036 0.2042626584097023 0.07700374732938747 0.0004756033837830152 -0.01721693988318878 -0.0002301535862316022 0.0003870843753144895
50 0.2009663095572873 0.08080564553476045 -0.01493014922569933 -6.581444046523253e-06 0.0002254758013367472 9.939935456408762e-05 0.2065850020627703 0.07918174553177001 -6.312686013351374e-05 -0.01632610241850934 3.750910125277009e-05 0.0001978271101344763
60 0.2027137348728046 0.07971631623362334 -0.01413112758825197 0.0002907028192302694 -0.0001989591121169837 0.001605329931834251 0.2082252684973832 0.07785758111856608 0.001392635126191388 -0.01565228204282774 0.0003774766917015788 -0.000238654840972241
70 0.2024930637492544 0.07802360884279637 -0.01364793530666953 0.0004849496979576362 -0.0005022075231941142 0.002589501600097253 0.2080411613263855 0.07579748328420521 0.002536105328213394 -0.01530841252181995 0.0005258410147292008 -0.0005161672355810102
80 0.2023454338568541 0.07788446375473437 -0.01344117535969048 0.0004761798780312345 -0.0005441579934461262 0.003225348336378019 0.2080488164182572 0.07566714155035897 0.003317936520506485 -0.01506257049922136 0.0004720127199615709 -0.0005349588233085056
90 0.2028887551593956 0.07767957097024786 -0.01323546561356938 0.000347873594693607 -0.0003598556272081518 0.003581165733206766 0.2087630430751592 0.0758474371835962 0.003752829866805005 -0.01467761043318214 0.0003105359054317894 -0.000337127731769353
100 0.2028388731151679 0.07798203811588776 -0.01306919449401079 0.0002928093635048255 -0.0003169042805919717 0.003909529263810136 0.2088235218184629 0.07657481504967938 0.004155947485121021 -0.01431735449741479 0.0002176921491833143 -0.0002798904207801948
