"report"
"Iteration" "cd etc.."
("Iteration" "cd" "cl" "cmx" "cmy" "cmz" "cx" "cd-scale" "cl-scale" "cs-scale" "cmx-scale" "cmy-scale" "cmz-scale")
10 0.1731651955588324 0.07049271963228688 -0.0167731805465953 -0.0001470001822541271 -0.0004168736870893117 -0.001770891543636852 0.1821729316186878 0.07061038766656837 -0.001783864624052171 -0.01664975289483995 -0.0001652789391251182 -0.000411778025223689
20 0.1975135352228608 0.05829608239640685 -0.01414054087756586 0.0001722440509764585 -0.0003971643412417387 -0.001182556722078028 0.2059122021828827 0.05817143772619972 -0.001363248535770678 -0.01435138185846422 0.0002058700963797444 -0.000435001756166151
30 0.2053806749939898 0.06063182413361783 -0.01457323652443202 0.0001645488962475567 -0.0005297745245712224 0.0008460211867094936 0.2133534586825373 0.06032038571241019 0.0008097756195717619 -0.01514366598191921 0.0001622479973217362 -0.0005379115646466765
40 0.2095907490595993 0.06362921023753533 -0.01430112923197962 0.0001958862180503634 -0.0005016097917292892 0.00214048823977114 0.2172491022633842 0.0629326692817594 0.002047028371949482 -0.01526733732900671 0.0002212926606800377 -0.0005274245985915825
50 0.2083011697750252 0.06629002694851127 -0.01430475995118309 0.0001216369532964195 -0.0002886169635297595 0.002567376891017725 0.2160012501713763 0.06584112495781799 0.002568515019426635 -0.01513198297662576 0.0001353198620255127 -0.0003019538589326807
60 0.2073766134426782 0.06678256309287113 -0.01391536255194522 0.000102516624335548 -0.0001262688948256592 0.002272266642644624 0.2149359095803094 0.06644271234393151 0.002217828431212635 -0.0146749991781287 0.0001404098737637756 -0.0001512208916466972
70 0.2069611246781541 0.06669421690764876 -0.01348553605565394 9.759611309848466e-05 -4.468015253948461e-05 0.001723064600451503 0.2143719059166651 0.06628628261372348 0.001734416570705024 -0.01436493142016557 0.0001123339402389819 -5.212552869243053e-05
80 0.2070615614454753 0.06752453483429632 -0.01318521488366823 0.0001073617271847708 -2.853757501686392e-05 0.001138774478801187 0.2144521188866976 0.06704463387471114 0.00127039132053325 -0.01415935071365685 7.045455015255349e-05 -3.023796097008903e-06
90 0.2074681792978394 0.06892801397859953 -0.01302377654130744 8.039361306355493e-05 1.968281478749178e-05 0.0007051156163253255 0.2149195881501754 0.06852906661031259 0.0008909095430011589 -0.01395707968566929 9.450306062028421e-06 6.414936489933789e-05
100 0.2088073217134242 0.07000677516890644 -0.0130664643883902 3.338348937374116e-05 0.0001202350523292099 0.0005249848508941495 0.2163206992633759 0.06968882255241132 0.0006816732166531282 -0.01394260525648736 -3.227505111260165e-05 0.000159591640246531
110 0.2101062808071848 0.07027854461773513 -0.0131326755392127 2.097658832654663e-05 0.0001780237984725427 0.0004435515936367091 0.2176507046762922 0.07001040254407991 0.0004931864748358607 -0.01396824255428138 -8.097702651392825e-07 0.0001893819981055451
120 0.2107286095438784 0.0701779541070835 -0.01310252343351033 6.865174718884482e-05 7.451829978189754e-05 0.0005276326478292937 0.2182528762224088 0.06990929657354816 0.0004674987834732302 -0.01392806355761419 9.441255935089312e-05 5.607232674503029e-05
130 0.2112689234095024 0.0701205210359051 -0.01308266736107093 0.0001210027531022046 -7.046908406870914e-05 0.0008115367014054454 0.2187518838593301 0.06981664188823812 0.0006924993472589983 -0.01392216342179414 0.0001724064928464887 -0.0001057240451366927
140 0.2117610443344062 0.07012382872173399 -0.01308060005900481 0.0001325753151307847 -0.0001561268391548915 0.001033707783272005 0.219208015904694 0.06978141186299838 0.0008895042233307575 -0.01393725682832363 0.000198264450285161 -0.0002008344645030076
150 0.2121940570395373 0.06999140268519163 -0.01308248034889595 9.817089961433922e-05 -0.0001423797219308662 0.0009274540927061022 0.2196180645401777 0.06962465684047564 0.0007733958835610653 -0.01394561194230767 0.0001777702664538024 -0.0001946778097939479
160 0.212451872457272 0.06987343437696827 -0.01309984045227461 3.282441801320354e-05 -2.614450227140077e-05 0.0004996420522191403 0.2198729072875601 0.06950566523955504 0.0003635741125099141 -0.01395691910658157 0.0001141392370622106 -7.80717028849988e-05
170 0.2125342526389622 0.06982731991850022 -0.01312184927003543 -1.449423055198172e-05 8.336185565920044e-05 3.78678555893381e-05 0.2199668740076907 0.06948687788011192 -6.870224976046447e-05 -0.01396013069350812 5.422246253493421e-05 3.957437457212604e-05
180 0.2126562112378848 0.06967728351397075 -0.01312563245724115 -7.318579103884373e-06 8.923315957707256e-05 -0.000132614798149549 0.2201036295764306 0.06939022458676894 -0.0002254720524668126 -0.01393514874863658 4.329947701392158e-05 5.567771542842774e-05
190 0.2127400378873112 0.06945595182250137 -0.01311852338088263 4.19409580978027e-05 -8.183528705855715e-06 4.772903614496247e-05 0.2201989083916885 0.06923510541840155 -4.729650033792372e-05 -0.01389743294130425 7.370711737478153e-05 -3.179664057720245e-05
200 0.212768527216585 0.06923447310658587 -0.01312391993117267 9.878359027016816e-05 -0.0001461644151059797 0.0004178660621693949 0.2202305833589633 0.06906820582292128 0.0003308796053890648 -0.01388010918713729 0.0001157196234875798 -0.0001614760226045096
210 0.2128087917977478 0.06901550711277031 -0.01315285347600952 0.0001309434162125294 -0.0002464449889962571 0.0007513386213459234 0.2202635432550925 0.06888061582787583 0.0006684360096580266 -0.0138968397971996 0.0001426349542431018 -0.0002584464657317313
220 0.2127205997451047 0.06887317829421027 -0.01319026100733453 0.0001257141475264929 -0.0002549303637206141 0.0007349119020974546 0.2201563304055129 0.06874875733141045 0.0006529280329574038 -0.01392977005262352 0.0001387439266414634 -0.0002666089081853575
230 0.2124725687360478 0.06882634387783612 -0.01323512817180844 8.994048676141299e-05 -0.0001764432436883732 0.0003686140744044521 0.21988744474718 0.06869365167517116 0.0003047953645064837 -0.01397616332881155 0.0001031817586102363 -0.0001862636060007712
240 0.2121959193839771 0.06884318731336775 -0.01330136275645278 5.883885466431831e-05 -8.266389409769949e-05 8.0167775741011e-06 0.2195914624337079 0.06869136986031314 -3.485638650481914e-05 -0.01404764901353614 6.875262980232682e-05 -8.928890070698907e-05
250 0.2119792894547354 0.06888760325911203 -0.01336267860329686 6.665712774588541e-05 -5.749056380641859e-05 -0.0001182871248152746 0.2193618619782683 0.06872101400124843 -0.0001514986422512705 -0.01411249548860912 7.21988280032288e-05 -6.158422821803317e-05
260 0.2118740378288121 0.06890346940423156 -0.01341236605726285 0.0001168519865268214 -0.0001410367250459368 -1.478667055099458e-05 0.219251314284302 0.06873727376905474 -4.749256778209206e-05 -0.01416013505038823 0.0001199209688815015 -0.0001442185464716895
270 0.21190244541962 0.06886247398298365 -0.01346047207527914 0.0001676350357171757 -0.0002637406394729391 0.0002748464049875337 0.2192789587281777 0.06870888285511728 0.0002366309602038887 -0.01420266534244795 0.0001714886573133829 -0.0002678804925141534
280 0.212045871848535 0.06871150829532109 -0.01350573655461252 0.0001759209192475593 -0.0003178391992842854 0.0005685957828408301 0.2194223010158531 0.06857464434506558 0.0005178727267216349 -0.01424243629626649 0.0001856713453991106 -0.0003256500159792155
290 0.2121845260343835 0.06852983344364802 -0.01352200695016414 0.0001372360164050767 -0.0002701564059558723 0.0006849537118797808 0.2195611544799322 0.06840920265051013 0.0006154012545307486 -0.01425486745263175 0.0001576611914625959 -0.0002840812335486753
300 0.2122791864257803 0.06844496029556225 -0.01351041370848919 7.230499275747413e-05 -0.0001447479176077603 0.0005523137431942577 0.219656391862585 0.06833802538951805 0.0004662119291758433 -0.01424132538286139 0.0001028038523525653 -0.000164315949109957
310 0.2123657103591916 0.06846111859109021 -0.0134937134077399 1.660310965216533e-05 -1.504700882261292e-05 0.0003939167839257995 0.219742394745661 0.06836306021406052 0.0003021522763258884 -0.01422462373309358 5.156303515763215e-05 -3.702066228367809e-05
320 0.2124369224284836 0.06854530743824896 -0.01347869268557616 1.116951742380593e-06 4.098847296422262e-05 0.0004344928077369656 0.2198113365679118 0.06845118787441846 0.0003443351422648009 -0.01421100837033674 3.695930081820904e-05 1.875344056313238e-05
330 0.2124784974024891 0.06863003713627167 -0.01348169241357867 3.411109240865711e-05 -1.737945857199192e-05 0.000654343548546228 0.2198484706508251 0.0685341026254013 0.0005645456290749835 -0.01421697677391818 7.194982863151052e-05 -4.036724686167691e-05
340 0.2125169947414729 0.06864588711726047 -0.01351304220507147 8.271044058485843e-05 -0.0001429759849712656 0.0009514752515554246 0.2198814181504526 0.06854360526230506 0.0008578248026561772 -0.01425268665894402 0.000124468119383022 -0.0001679186165453497
350 0.2125523084822935 0.06855580480757469 -0.0135577945292624 0.0001011654667060543 -0.000227649256309361 0.001153389941319457 0.2199133630268944 0.06844738486177282 0.001056479659824632 -0.0143013843250005 0.0001463079263861826 -0.0002543150542385959
360 0.2125243059014575 0.06844284463595963 -0.0135767551046835 6.869151511754711e-05 -0.0001957130338062076 0.001155842194867707 0.219884746328489 0.06833077567106884 0.00105876134708403 -0.014322228940715 0.000115614397004419 -0.0002231416634026895
370 0.212458859060862 0.06837741014586714 -0.01357425956725392 3.546129156822783e-06 -5.747384037260679e-05 0.0009470358808470093 0.2198201416804287 0.06826583572531333 0.0008490586141459459 -0.01431861009533984 5.22180258611177e-05 -8.570241560782288e-05
380 0.2124116392875489 0.06836228469942141 -0.01357498361127082 -4.411517565154423e-05 7.364217072381198e-05 0.0007135540233905713 0.2197729007616431 0.06825390627950632 0.0006105361293207623 -0.01431694598543852 7.597706801322383e-06 4.369570851347715e-05
